14, 18, 8, [-17.013466207807106, 129.97029763585255, -584.1074289170759, 1699.186020650091, -3313.3091512179917, 4325.280794788293, -3641.1604803600594, 1792.0443439752141, -392.566957416088], 30, 8.109059868947227e-06, 6.665093405538638e-18

14, 18, 8, [-17.01346630163219, 129.97029912293758, -584.1074391660618, 1699.1860607593421, -3313.3092486813307, 4325.2809453292, -3641.1606246549295, 1792.044422418662, -392.56697592594503], 40, 8.014932813187807e-06, 6.5977260971516906e-18

14, 18, 8, [-17.013465988438043, 129.970294040745, -584.1074032385663, 1699.1859162438252, -3313.3088869184126, 4325.280368229701, -3641.1600517370207, 1792.0440988013663, -392.5668962938913], 35, 8.06404753407256e-06, 6.634208187171849e-18

14, 18, 8, [-17.01346630848861, 129.97029925972632, -584.1074403601347, 1699.1860666732593, -3313.3092667854603, 4325.280980341692, -3641.160666402904, 1792.0444504809939, -392.5669840709664], 40, 7.967542252066982e-06, 6.558700878066916e-18

14, 18, 8, [-17.013465960331338, 129.9702935629556, -584.1073996922167, 1699.1859012273987, -3313.3088472339778, 4325.280301191767, -3641.1599810384128, 1792.0440562434533, -392.56688509901034], 40, 8.122687881182306e-06, 6.676060228482548e-18

14, 18, 8, [-17.013465991544432, 129.97029403116838, -584.1074027334865, 1699.185912389605, -3313.3088725228426, 4325.280337350841, -3641.160012836807, 1792.0440719221256, -392.566888403521], 40, 7.958742430949253e-06, 6.557350003353658e-18

14, 18, 8, [-17.013466612488603, 129.97030432959204, -584.107477201079, 1699.1862190326008, -3313.309659016977, 4325.2816240186885, -3641.161324010055, 1792.0448329042897, -392.56708099796225], 30, 8.128404414290007e-06, 6.680553778945304e-18

14, 18, 8, [-17.013466869843043, 129.9703085330141, -584.1075071580766, 1699.1863407150843, -3313.309967148121, 4325.282122150365, -3641.16182609246, 1792.0451213931492, -392.56715334807495], 35, 8.00182408411618e-06, 6.589134833623799e-18

14, 18, 8, [-17.013466259024067, 129.97029844287977, -584.107434469532, 1699.186042446399, -3313.3092046365573, 4325.280878521517, -3641.1605623708, 1792.0443898785477, -392.5669686611254], 40, 8.102070737193483e-06, 6.661034302607649e-18

