15, 17, 13, [-3.5563451748413715, 2.420212837839945, 2.4516620715632, -0.08795853181322388, -2.3322169235790726, -2.5545799711537756, -0.5993293703936163, 2.1378195464388297, 3.419501493404159, 1.6480269752048469, -2.2588453367837857, -3.9819197923741156, 0.7560262098067313, 1.5469708707632905], 2, 1.3215706627318749e-09, 6.215028197828525e-22

15, 17, 13, [-3.5563337399561696, 2.420180829270707, 2.45166089477434, -0.08792278994144988, -2.332180948981276, -2.5545867576918404, -0.5993909245529786, 2.137743872786974, 3.419491280199737, 1.6481380032978081, -2.2586787859185042, -3.98193328668333, 0.7556607937100133, 1.547176753226696], 5, 1.239283752085181e-09, 5.84194290794532e-22

15, 17, 13, [-3.556328158709162, 2.420165236399845, 2.4516602861253483, -0.08790541540964888, -2.332163410788102, -2.5545899766139346, -0.599420790038115, 2.137707056664479, 3.4194861668916468, 1.648191765988333, -2.2585979116907957, -3.981939576704215, 0.7554837229721028, 1.5472763354946535], 2, 1.3245362178170273e-09, 6.228407761923823e-22

15, 17, 13, [-3.556336336636082, 2.420188041646153, 2.451661227682167, -0.08793077348612167, -2.3321890828188554, -2.554585398528041, -0.5993772865609709, 2.1377608368869043, 3.419493858562819, 1.648113622384206, -2.258715813170367, -3.9819308217810967, 0.7557412728414222, 1.5471317900277939], 5, 1.2656097536999392e-09, 5.9774968596383415e-22

15, 17, 13, [-3.556349063193403, 2.420223729587664, 2.4516624642923075, -0.08797070250356345, -2.332229163496008, -2.5545776448789153, -0.59930839935876, 2.137845310216863, 3.419504947181902, 1.6479891344248976, -2.2589020660800494, -3.9819151613415196, 0.75615071836666, 1.5469007025540356], 2, 1.3247631916897495e-09, 6.231034031417094e-22

15, 17, 13, [-3.556335978313614, 2.4201871330559133, 2.4516610847976037, -0.08792987413842455, -2.33218802251987, -2.5545853241066463, -0.5993786617241484, 2.137758842324857, 3.4194931531788573, 1.6481157835876112, -2.258711891682741, -3.9819303587044677, 0.7557337581647461, 1.5471354909043478], 5, 1.2459488397357156e-09, 5.88202524835451e-22

15, 17, 13, [-3.5563493264211665, 2.42022449005387, 2.4516624628386237, -0.08797158163183065, -2.332230004834617, -2.554577408122727, -0.5993068357371559, 2.137847143209959, 3.419505062502207, 1.6479862117420707, -2.2589062414824843, -3.9819145725840634, 0.7561602387634887, 1.5468951560637796], 5, 1.2406728737479293e-09, 5.852487432386084e-22

15, 17, 13, [-3.556334029449739, 2.4201816214378917, 2.4516609456632295, -0.08792365193911922, -2.3321818480610434, -2.554586644121963, -0.5993894755563288, 2.13774571723092, 3.419491621011871, 1.6481354588800348, -2.258682746994961, -3.9819331352301703, 0.7556692444036569, 1.5471721118219073], 4, 1.3209632235023578e-09, 6.2197512063013105e-22

15, 17, 13, [-3.556370450689675, 2.4202836538172687, 2.451664596537752, -0.08803768782310104, -2.332296479500931, -2.5545647563017586, -0.5991929175250299, 2.137987063957368, 3.419523755733533, 1.6477805825829477, -2.259214398667314, -3.9818892396243677, 0.756836868882907, 1.5465136612296395], 4, 1.3173778727494488e-09, 6.207163106768006e-22

15, 17, 13, [-3.5563606565628105, 2.4202560937857447, 2.4516637574285975, -0.0880067334329071, -2.3322655765083424, -2.5545710372429045, -0.5992465130385379, 2.1379216838425865, 3.4195156758926113, 1.6478778189898222, -2.259069705992803, -3.9819023419031745, 0.7565174526768651, 1.5466946062274283], 5, 1.259443158417252e-09, 5.950149791206483e-22

15, 17, 13, [-3.556323991400218, 2.420153555622859, 2.45165987822465, -0.08789235127378511, -2.3321502952633026, -2.554592512194763, -0.5994433280868111, 2.1376794216580994, 3.4194825485102154, 1.6482325100881954, -2.2585369711935948, -3.9819447378661827, 0.7553496888396787, 1.5473520256409636], 2, 1.3261124880600656e-09, 6.238977775583553e-22

15, 17, 13, [-3.556340215782955, 2.4201990290364366, 2.45166147793806, -0.08794320202491686, -2.332201370615205, -2.554582685992298, -0.5993556322094284, 2.1377870153916922, 3.4194967476483864, 1.6480740800080493, -2.258774119870343, -3.981924914824405, 0.7558708704256357, 1.5470579402190139], 2, 1.3241411933336699e-09, 6.2254199079546915e-22

15, 17, 13, [-3.5563529252536252, 2.42023470368155, 2.4516626711757326, -0.08798315996097003, -2.332241417076694, -2.55457482527573, -0.5992866229905558, 2.1378715091132374, 3.419507647664282, 1.64794922414575, -2.2589606224704406, -3.9819088729850027, 0.7562813811207018, 1.5468259910186046], 5, 1.2868848132876677e-09, 6.074745800480276e-22

15, 17, 13, [-3.5563466381589675, 2.4202168155406887, 2.4516623604085503, -0.08796282597106925, -2.332221452585951, -2.554579485609623, -0.5993222090669077, 2.1378287664667734, 3.419503345054498, 1.6480145172847211, -2.2588649787778796, -3.9819193246030022, 0.7560677109414882, 1.546948285244983], 5, 1.294066930550224e-09, 6.104498643944879e-22

15, 17, 13, [-3.556350668079204, 2.420228119334172, 2.4516627516269818, -0.08797547515390707, -2.332234152081728, -2.5545770345029326, -0.599300389905823, 2.137855533287771, 3.4195068808425595, 1.6479751125975535, -2.2589239739581997, -3.9819144278968954, 0.7561972959530133, 1.5468752123063891], 5, 1.2779061506190996e-09, 6.033620427698528e-22

15, 17, 13, [-3.556354435135395, 2.4202387477600538, 2.451663036443474, -0.08798745027106816, -2.3322460468227164, -2.55457450574431, -0.5992795853991665, 2.137880781574448, 3.419509799453549, 1.647937203250651, -2.25898006496925, -3.9819089439599575, 0.7563217169756129, 1.5468044169867403], 2, 1.324379623556884e-09, 6.234791421093676e-22

15, 17, 13, [-3.55632863307385, 2.420166675068832, 2.451660208616139, -0.08790715821591918, -2.3321649785131813, -2.554589349991232, -0.5994175789194511, 2.1377106354031565, 3.419486116958191, 1.648185578832217, -2.258606360129366, -3.9819379264671406, 0.7555036147464688, 1.5472644595008567], 5, 1.2442890371376072e-09, 5.873129383138394e-22

15, 17, 13, [-3.5563256684417786, 2.4201581569383253, 2.4516601593592156, -0.08789737347670103, -2.3321555125962816, -2.554591817492743, -0.5994348624912266, 2.137690155838039, 3.4194844743119654, 1.648217601234576, -2.258560085575711, -3.981943749235931, 0.7553991474491178, 1.5473247883988879], 5, 1.261878322464037e-09, 5.960546861994266e-22

15, 17, 13, [-3.5563337430980115, 2.4201808523385906, 2.4516608809913745, -0.0879228320293084, -2.3321809723659914, -2.5545867206927326, -0.599390831672252, 2.137743953561073, 3.4194912468370045, 1.648137808686242, -2.2586790117672364, -3.9819332021658718, 0.7556613721858324, 1.5471763927008264], 5, 1.31351461808707e-09, 6.189139901515924e-22

15, 17, 13, [-3.5563479427439115, 2.420220499447208, 2.451662457333974, -0.08796697949176764, -2.3322255774710876, -2.554578608269326, -0.5993149929340563, 2.1378375263986142, 3.419504365131244, 1.6480013791949397, -2.2588844326843414, -3.9819174507123503, 0.7561108139399415, 1.5469237912657563], 2, 1.3230565491090553e-09, 6.223667956102401e-22

15, 17, 13, [-3.5563442256948976, 2.4202099199696345, 2.451662276683146, -0.0879549496588591, -2.3322137696394862, -2.554581370213672, -0.5993360494373555, 2.1378122397919492, 3.4195018242502813, 1.6480400138315918, -2.258827844530706, -3.981923635193463, 0.7559843989605771, 1.54699613950145], 2, 1.323736503446846e-09, 6.225516411507279e-22

15, 17, 13, [-3.556348335768511, 2.4202218542140135, 2.451662199658361, -0.08796880982391403, -2.3322269728235785, -2.55457754787364, -0.599311334964492, 2.137841123044443, 3.419503534468239, 1.647993783396364, -2.2588937577510486, -3.981914253555016, 0.7561347409165088, 1.546908573141682], 5, 1.294685503728352e-09, 6.107635894619075e-22

15, 17, 13, [-3.5563691337222063, 2.420279883629665, 2.4516645566040944, -0.08803337485596825, -2.3322922797315977, -2.5545657994118462, -0.5992005041421771, 2.137978017250384, 3.419522939982797, 1.6477945680850776, -2.259194053180816, -3.9818916250726137, 0.7567911940634348, 1.5465399080826832], 4, 1.319322993835371e-09, 6.216588171935925e-22

15, 17, 13, [-3.5563571452516904, 2.420246417260326, 2.451663221090421, -0.08799611642260403, -2.3322546309536403, -2.5545726410190235, -0.5992645052358662, 2.137899048389551, 3.419511872703359, 1.647909713840845, -2.2590206897560927, -3.981904947420904, 0.7564118345092231, 1.5467531595262447], 5, 1.2606756576803773e-09, 5.956084366878485e-22

15, 17, 13, [-3.556345251930468, 2.420213155333529, 2.4516619638500954, -0.0879590112955649, -2.3322172357598157, -2.5545796099379476, -0.5993283530802421, 2.137820460374915, 3.419501130895195, 1.6480247807800403, -2.2588478697827328, -3.9819187085762033, 0.7560329993031214, 1.5469664386658042], 2, 1.324689622176076e-09, 6.229264317335151e-22

15, 17, 13, [-3.556344833262673, 2.4202119026602835, 2.4516620132404476, -0.08795751295430092, -2.33221586453511, -2.5545801117667835, -0.5993310876195573, 2.1378173703851755, 3.4195011073692427, 1.6480300062196145, -2.2588406468761373, -3.9819200102140444, 0.7560161440087185, 1.5469764340183194], 5, 1.269428304922025e-09, 5.995461834306199e-22

15, 17, 13, [-3.556352551628847, 2.4202336894427243, 2.451662597289319, -0.08798206595456406, -2.3322402641308417, -2.554574951113701, -0.5992884490990851, 2.1378691626102113, 3.419507185316021, 1.6479524114350834, -2.258955614332234, -3.9819090178782277, 0.7562707571076855, 1.5468317984615951], 5, 1.2464092354997309e-09, 5.886040678438226e-22

15, 17, 13, [-3.5563420449147745, 2.4202038119304894, 2.4516620555410253, -0.08794812524753691, -2.3322069049494014, -2.5545826721927654, -0.5993478066729541, 2.1377977923012375, 3.4194998824620013, 1.6480612247357365, -2.2587960379814254, -3.9819262215520213, 0.7559146054509598, 1.5470354646437976], 2, 1.3244285632956461e-09, 6.2301535593841445e-22

15, 17, 13, [-3.556328448619109, 2.4201659223882164, 2.4516604636693615, -0.08790602446124451, -2.332164245865856, -2.5545902155394375, -0.5994199927190237, 2.1377084857519053, 3.4194870172879965, 1.6481908282736912, -2.258600353336557, -3.981940604050059, 0.7554873363954548, 1.5472751757301415], 5, 1.2527787494404211e-09, 5.917915618797645e-22

15, 17, 13, [-3.556350082294349, 2.4202266300120865, 2.4516625121447455, -0.08797400141343799, -2.3322323974913335, -2.554576880145689, -0.599302619762131, 2.1378522394822697, 3.419505623126071, 1.6479785102498232, -2.2589175941430306, -3.981913415796734, 0.7561854840391463, 1.5468807630953234], 5, 1.2518240916228342e-09, 5.913064058822313e-22

