13, 18, 15, [-8.19376524694768, 25.228065765070564, -30.842800892174505, -2.5574021641330824, 30.305133313535027, 7.833441865649582, -31.431158592291116, -24.243640621840868, 25.126963280984956, 44.7345860175744, -8.60752668863194, -64.25149639324975, -5.002346149024982, 98.10915403533485, -74.96762123507659, 17.760460174925434], 5, 1.2979077392591922e-08, 5.6890222556089455e-21

13, 18, 15, [-8.193772846640735, 25.22811622897177, -30.842911320654395, -2.5573578386530498, 30.30525770830994, 7.833405618385971, -31.431337038908335, -24.243689550380264, 25.127177092054584, 44.73479625936917, -8.607696488329928, -64.25190180762108, -5.00224767280233, 98.10982337675277, -74.96824012137753, 17.760624872386646], 3, 1.540724620937948e-08, 6.542378824359879e-21

13, 18, 15, [-8.193772599179887, 25.22811463168227, -30.84290795286522, -2.5573590164386526, 30.305253925948843, 7.833406423830435, -31.431331822786852, -24.24368775689237, 25.127171198701546, 44.73478993694196, -8.60769223237694, -64.25189033163377, -5.0022497119818645, 98.10980486924501, -74.96822372341619, 17.760620632090664], 2, 1.523494829116785e-08, 6.482466001608222e-21

13, 18, 15, [-8.193766227458104, 25.228072676260194, -30.842817162415287, -2.557394005584543, 30.305151693512432, 7.83343364882005, -31.431186934007922, -24.24364477395668, 25.12700080997924, 44.7346175537335, -8.607560963591572, -64.2515645980729, -5.00232158107529, 98.10927149963686, -74.96773776918307, 17.760492603623817], 3, 1.5271611944452143e-08, 6.500963596395622e-21

13, 18, 15, [-8.193767059376258, 25.22807806784459, -30.842828588881222, -2.5573899334490506, 30.305164537721662, 7.833430793040611, -31.431204737499883, -24.24365075454862, 25.127021060485465, 44.73463907371843, -8.607575735596464, -64.25160390026406, -5.00231435276302, 98.10933500942092, -74.96779425774004, 17.760507248150805], 3, 1.542035173935822e-08, 6.54472425641328e-21

13, 18, 15, [-8.193766157626914, 25.22807180987506, -30.84281409269857, -2.55739693823697, 30.30514820984113, 7.833437697421587, -31.43117986760328, -24.243646733270257, 25.12698849153765, 44.73461127934167, -8.607546238411304, -64.25154440707554, -5.002335407059848, 98.10923266864988, -74.96769284826412, 17.760479003286218], 3, 1.53317312592706e-08, 6.528100622555034e-21

13, 18, 18, [-8.431021821895245, 26.727235429810115, -33.848631783934096, -1.6054653279209337, 32.597975741546826, 8.645459154663095, -32.39377710878291, -28.58392261055246, 18.988857288346214, 48.807373412994686, 14.575503299592084, -50.33674091653484, -57.449443033663265, 26.56368461864838, 94.75574675509522, -1.6836469588976517, -146.21027199320704, 115.36767506986075, -27.486598876638798], 3, 3.010493997332074e-09, 1.3912115266374694e-21

13, 18, 15, [-8.193769898378989, 25.228096596270664, -30.842868216157044, -2.557375317539806, 30.305209125760367, 7.833420052881972, -31.431267136621827, -24.24367069267086, 25.12709303751088, 44.734714024255055, -8.607629443932938, -64.2517426938109, -5.002286793375933, 98.10956044768646, -74.96799666645035, 17.760560045022924], 5, 1.0872530739938585e-08, 4.922322014282158e-21

13, 18, 15, [-8.193779810738059, 25.228162057739386, -30.84301046068156, -2.557319604791904, 30.305369286390704, 7.833375767247938, -31.431495220694185, -24.243736186412303, 25.127363417354516, 44.73498421656846, -8.607840638403779, -64.25225780348048, -5.002167926658484, 98.11040717238409, -74.96877352296987, 17.760765728891993], 4, 1.3857658952745664e-08, 6.0025657997868115e-21

13, 18, 15, [-8.193769729467268, 25.228095102757642, -30.842863846681958, -2.557378690111387, 30.30520419354527, 7.833424403107896, -31.431258082534093, -24.24367197712366, 25.12707845761364, 44.73470534848582, -8.607613047410593, -64.25171809242579, -5.002301463968968, 98.1095144526709, -74.96794533892616, 17.7605447804527], 3, 1.5480242907771253e-08, 6.556330192602766e-21

13, 18, 15, [-8.193772619077633, 25.22811460423704, -30.842907444991546, -2.557359841534668, 30.30525332283814, 7.833407673608547, -31.43133020694389, -24.243688649790755, 25.127167947942723, 44.73478869996178, -8.607688046709583, -64.25188526591857, -5.002253788097447, 98.10979480623818, -74.96821166100004, 17.76061694000779], 3, 1.5215951908418116e-08, 6.4783785122534715e-21

13, 18, 18, [-8.43100783542071, 26.727139050780195, -33.84841149009351, -1.6055667565460987, 32.597733589413366, 8.645539374727031, -32.3934272202938, -28.583805969361624, 18.988479146199946, 48.80690275042815, 14.575607640504174, -50.335999283434184, -57.448946035893705, 26.56302752570944, 94.75455372313137, -1.6832528295884939, -146.20826176390776, 115.36578798247447, -27.486101259555365], 3, 2.9986521085626946e-09, 1.3928368171849396e-21

13, 18, 15, [-8.193764752578137, 25.228063262677257, -30.842797599092098, -2.5574004735222142, 30.305129770560978, 7.83343771365637, -31.43115715013484, -24.243633814867408, 25.12696786051576, 44.73458115744871, -8.607537937794795, -64.25149980009502, -5.002331879113014, 98.10916763223614, -74.96764669554045, 17.760469175676974], 3, 1.533154134671307e-08, 6.5151523804825676e-21

13, 18, 15, [-8.193773459532554, 25.22811968519536, -30.842917146821833, -2.557357934522494, 30.305264169907637, 7.833407976473168, -31.43134336104038, -24.243696600498197, 25.127179428738675, 44.734806395475424, -8.607691873431232, -64.25191059455538, -5.002257064083406, 98.10983094564386, -74.96823583468779, 17.7606217382418], 3, 1.5185873160800497e-08, 6.463222318438326e-21

