14, 18, 11, [-12.416752806157588, 65.28902435539901, -183.00126282301986, 268.04109263133483, -105.82017052224103, -267.6462342795549, 353.34944735701254, 144.44643760500617, -700.2098755475005, 699.4161745122743, -321.7615237266452, 59.31449340392669], 6, 7.819792007325811e-07, 1.9034218441433864e-19

14, 18, 11, [-12.416751795070255, 65.28901332240311, -183.00121385965923, 268.0409864910894, -105.82008466353713, -267.6461479341671, 353.3492336675146, 144.44643915288577, -700.2094854064345, 699.4156829511817, -321.7612601239961, 59.31443835429971], 6, 7.873940543805238e-07, 1.9110239116825053e-19

14, 18, 11, [-12.416750838212177, 65.28900310137092, -183.00116954511822, 268.04089309343965, -105.82001314708091, -267.64606907512547, 353.3490535829132, 144.4464314293859, -700.2091553467894, 699.415281980844, -321.76105074131317, 59.31439566053641], 4, 7.83350223155354e-07, 1.9112359885742892e-19

14, 18, 11, [-12.416750677727515, 65.28900088676143, -183.00115761455683, 268.0408621297382, -105.81998078073066, -267.64604876158666, 353.34897697701314, 144.4464471162477, -700.2090179254236, 699.4150851362699, -321.7609367157031, 59.31437038223596], 9, 7.794441605244242e-07, 1.9010562832113015e-19

14, 18, 11, [-12.41675130261796, 65.28900825925611, -183.00119283218325, 268.0409444970299, -105.82005598001746, -267.64611013200073, 353.3491594850949, 144.4464283427368, -700.2093482561245, 699.4155283507171, -321.7611838955891, 59.31442362008795], 7, 7.83117485974689e-07, 1.9016804532918486e-19

14, 18, 11, [-12.416753169115243, 65.28902839725997, -183.0012810507878, 268.0411326304499, -105.82020321389273, -267.6462669288932, 353.34952839445134, 144.44643751835432, -700.2100232651254, 699.4163585236346, -321.7616210799553, 59.31451340376959], 9, 7.69025545081686e-07, 1.869297742347782e-19

14, 18, 11, [-12.416751953443205, 65.28901507943337, -183.00122178699212, 268.0410039831536, -105.8200992354734, -267.6461619071389, 353.3492697017239, 144.4464381110736, -700.2095510504324, 699.4157667547825, -321.76130539126683, 59.314447851555656], 8, 7.828561325433014e-07, 1.90573334324673e-19

14, 18, 11, [-12.416751106861735, 65.28900590774518, -183.00118144373823, 268.0409175657143, -105.82003108536023, -267.64609019360955, 353.3490992481974, 144.44643484614025, -700.2092393534507, 699.4153820366765, -321.7611023566015, 59.31440609044901], 9, 7.759291218429411e-07, 1.891935175224827e-19

14, 18, 11, [-12.416751017799733, 65.28900512393149, -183.0011788315216, 268.04091404059693, -105.82003135670023, -267.6460851973348, 353.3490982626375, 144.44642822650857, -700.2092365335507, 699.4153890361524, -321.7611099488888, 59.31440835180751], 9, 7.711308898015139e-07, 1.8703269579172595e-19

14, 18, 11, [-12.416755116661712, 65.28904906949785, -183.00137010119644, 268.0413189680066, -105.82034405070549, -267.64642535963947, 353.34988413971627, 144.44645630167926, -700.2106759639402, 699.4171464655077, -321.76203090689995, 59.31459671818333], 9, 7.711030781815831e-07, 1.8786140212955663e-19

14, 18, 11, [-12.416753500691739, 65.28903148848042, -183.00129233567517, 268.0411510705245, -105.82020929928593, -267.64628798228915, 353.34954822585564, 144.44645623571765, -700.2100623491266, 699.4163775850059, -321.76162025223914, 59.314511272464806], 9, 7.834441256047678e-07, 1.9029568734229416e-19

14, 18, 11, [-12.416753156322363, 65.2890279232856, -183.001277433643, 268.041121128566, -105.82018868304463, -267.6462610229019, 353.349495056545, 144.4464484492235, -700.2099641463217, 699.4162674589056, -321.76156640896824, 59.31450099377497], 8, 7.844513260092894e-07, 1.9061784807475126e-19

14, 18, 11, [-12.416752346808623, 65.28901934944908, -183.0012406298982, 268.041044555347, -105.8201316371319, -267.6461952129425, 353.3493505603185, 144.44643846738, -700.2096988082773, 699.4159513620973, -321.76140379313796, 59.314468291703925], 10, 7.798179817194052e-07, 1.8836324744183415e-19

