14, 18, 11, [-6.337898581208214, 13.030865104475359, -4.543721751805881, -12.714949234757695, 1.0413368516997457, 16.861945206163917, 8.535096787827246, -18.828555388409978, -19.616071387504785, 24.502748288988833, 4.546174476283151, -7.511284225913477], 10, 4.273741185346185e-08, 1.175342308182943e-20

14, 18, 11, [-6.337904185356814, 13.030898076849244, -4.543775214229509, -12.714971915804464, 1.0414251502783152, 16.8620241505594, 8.534971161889047, -18.828790559254763, -19.61591423560675, 24.50332059065017, 4.545425149321444, -7.511021709965667], 10, 4.2751894284136094e-08, 1.1758515526047151e-20

14, 18, 11, [-6.337893174745551, 13.030832855493099, -4.543668323384549, -12.714928132839713, 1.041247330109964, 16.861868600810745, 8.535227948204701, -18.828319496217492, -19.616241583426127, 24.502163833290492, 4.546960416646252, -7.511564554183904], 7, 4.3508884683378094e-08, 1.1930315703573312e-20

14, 18, 11, [-6.337909876178995, 13.030932181294846, -4.543832095619641, -12.71499390458695, 1.041520853773099, 16.862105057167742, 8.534829884546431, -18.829042027248054, -19.615729381213956, 24.503946451475176, 4.544578278428656, -7.510718485084222], 9, 4.3040254983125203e-08, 1.1838348327053302e-20

14, 18, 11, [-6.337903563629468, 13.030894680650395, -4.543770365180071, -12.714968979559973, 1.0414178655898327, 16.862015741712433, 8.534979455352776, -18.828769772174518, -19.615921374893187, 24.503275581381114, 4.545473192880947, -7.511035977128079], 10, 4.296617117726197e-08, 1.1809986826609512e-20

14, 18, 11, [-6.3379045767069835, 13.030900570255573, -4.54377974353635, -12.714973178318878, 1.041433171450848, 16.86202988829738, 8.53495817443136, -18.828810868005974, -19.61589548425489, 24.50337429616875, 4.545346376292782, -7.510992095670888], 7, 4.3465246898556127e-08, 1.1924586617640379e-20

14, 18, 11, [-6.337903826338962, 13.030896357236646, -4.543773387446706, -12.714969885463313, 1.0414231728636245, 16.862019714623923, 8.534971092974798, -18.828783357742456, -19.61590976750005, 24.503310713450215, 4.545423383340571, -7.511017693164425], 3, 4.3738230955845266e-08, 1.1932842900166256e-20

14, 18, 11, [-6.337909896273557, 13.030932120997434, -4.543831565138235, -12.714994238919786, 1.0415195130130699, 16.8621050394307, 8.534833061691517, -18.82903930883994, -19.615735258706778, 24.503936492410386, 4.544597686354335, -7.510726740465699], 7, 4.348776760894787e-08, 1.1931368194659133e-20

14, 18, 11, [-6.337902107385204, 13.0308858258495, -4.543755308729809, -12.714963499588187, 1.0413922449460284, 16.861994756358428, 8.53501797652774, -18.82870292218132, -19.615972677513174, 24.50310743511977, 4.545703771292226, -7.511119143908036], 7, 4.361811265330247e-08, 1.195553556696867e-20

14, 18, 11, [-6.337893759772556, 13.03083642922766, -4.543674445229185, -12.714930296405235, 1.0412577985624372, 16.861877029900615, 8.535212042253436, -18.828346698262834, -19.616220116768154, 24.50223274487398, 4.546864909117045, -7.5115298557211965], 8, 4.302880894283621e-08, 1.1827367605227763e-20

14, 18, 11, [-6.337901174893581, 13.03088019845765, -4.543745829851223, -12.714959952407085, 1.0413761993219084, 16.86198143392487, 8.535041923413734, -18.828660935759103, -19.61600438483086, 24.50300224395038, 4.54584739790304, -7.511170853833518], 2, 4.363237651762876e-08, 1.1892187616540488e-20

14, 18, 11, [-6.337907019308914, 13.030915110889886, -4.543803751035546, -12.714982781019291, 1.0414733004316632, 16.86206450154934, 8.53489969334477, -18.828916817721495, -19.615820129863547, 24.50363589586637, 4.544996447575738, -7.510867741146227], 9, 4.2914944590626564e-08, 1.1708588591523395e-20

14, 18, 11, [-6.3379113774579166, 13.030940970318124, -4.543846247319922, -12.715000027527289, 1.041544125874733, 16.862126103202186, 8.534797021634406, -18.829104176924357, -19.61568860169942, 24.504097082912505, 4.544382140458142, -7.510649996654617], 9, 4.2830029322468705e-08, 1.1779277611576086e-20

14, 18, 11, [-6.337926940459017, 13.031032863578162, -4.543996173864521, -12.715062263261691, 1.041792844627432, 16.862345344542685, 8.534439604092881, -18.82976423937579, -19.615235365163457, 24.505713490951127, 4.542244849237156, -7.509895987554201], 13, 4.311262419323105e-08, 1.1633188807866946e-20

14, 18, 11, [-6.337910380321124, 13.030934712629795, -4.543835132601068, -12.714996590799654, 1.041524713286508, 16.86211148491563, 8.53482761430838, -18.829054470341028, -19.61573146290998, 24.503968163206313, 4.544566378976586, -7.510718154271129], 3, 4.372715332795074e-08, 1.193894624513137e-20

14, 18, 11, [-6.337905015046474, 13.030903132076508, -4.543783871890494, -12.714974942132221, 1.0414399749359495, 16.862035968394938, 8.534948468788146, -18.828828972916625, -19.615883206575052, 24.50341851511583, 4.54528797291803, -7.510971461903822], 9, 4.345378281498454e-08, 1.193730385262225e-20

14, 18, 11, [-6.337908128633484, 13.030921692319431, -4.543814558401981, -12.714987184855909, 1.0414912986490574, 16.86208020257599, 8.534873660697299, -18.828964465689086, -19.615786893974157, 24.50375300066174, 4.544840852640314, -7.510812690868776], 8, 4.2863486701461085e-08, 1.1787335786284889e-20

14, 18, 11, [-6.3379148824684375, 13.030962027961644, -4.543881496368343, -12.71501348945098, 1.0416035682951363, 16.86217600925533, 8.534708896992838, -18.82926011339392, -19.615572733935135, 24.504486203600802, 4.543853663906882, -7.51046033158938], 3, 4.371897249163248e-08, 1.1934562546348552e-20

14, 18, 11, [-6.337925139579231, 13.031022201710552, -4.543978725228674, -12.71505506967315, 1.0417638530003552, 16.86231986582372, 8.53448132696001, -18.829687342924416, -19.615288272172773, 24.50552510589079, 4.542493893520128, -7.509983782758565], 8, 4.344890942243766e-08, 1.1931473050256312e-20

14, 18, 11, [-6.337928050677224, 13.031039728109219, -4.544008138685722, -12.71506622435278, 1.041813523666753, 16.862361428446963, 8.534407557485034, -18.82981755617716, -19.615191169852235, 24.505850315330054, 4.5420518724867724, -7.509825118650364], 9, 4.3217144050612914e-08, 1.1728833446264188e-20

14, 18, 11, [-6.337887619744182, 13.030799629587822, -4.543613055801291, -12.714906587514369, 1.041154492739744, 16.86178975189369, 8.535364609041013, -18.828075297763604, -19.616419866669922, 24.501557070957777, 4.547779617493518, -7.511857480825448], 9, 4.3259678341726934e-08, 1.173297050742553e-20

14, 18, 11, [-6.33790472953145, 13.03090149935637, -4.543781336284615, -12.714973725366866, 1.041435905195942, 16.86203203700178, 8.534953948104214, -18.828817925286042, -19.61588961315212, 24.50339243193245, 4.5453206369500005, -7.510982576483282], 9, 4.274605108946919e-08, 1.1730555584390802e-20

14, 18, 11, [-6.337927000440236, 13.031033211093824, -4.543996739267818, -12.715062481915467, 1.0417937920917841, 16.862346120947052, 8.534438158963912, -18.82976670094575, -19.61523332661531, 24.505719817224193, 4.542235754469289, -7.509892567432426], 8, 4.2964023978551605e-08, 1.1817810864053626e-20

14, 18, 11, [-6.337899807849183, 13.030872180907055, -4.543732876638977, -12.714954415747219, 1.0413548441640113, 16.861962280073328, 8.535072262133369, -18.82860402619457, -19.616042357265805, 24.502863786262736, 4.546028790684572, -7.511234475495279], 8, 4.343119459826115e-08, 1.1932895691562208e-20

14, 18, 11, [-6.337913694921484, 13.030954555262056, -4.543868178885403, -12.715009422953594, 1.041580265345985, 16.862158561526616, 8.534745726515082, -18.8292005159982, -19.6156244670468, 24.504331348754228, 4.544075448427312, -7.510542473506932], 9, 4.3588731233641873e-08, 1.1961692603705246e-20

14, 18, 11, [-6.337895844839771, 13.030848707505937, -4.543694397806063, -12.714938681302852, 1.0412908138803394, 16.861906347897982, 8.535164829747744, -18.828434473138785, -19.616160594531223, 24.502447078383362, 4.546582686637553, -7.511430561980819], 8, 4.2890926439789346e-08, 1.1794874141096767e-20

14, 18, 11, [-6.33790385636045, 13.030896006536521, -4.543771544628328, -12.714970746458352, 1.0414187642799417, 16.8620192359766, 8.534981083080265, -18.828774115602904, -19.615927823920952, 24.503278444182808, 4.545484239154874, -7.511043262273979], 9, 4.277126018854577e-08, 1.1764103753050877e-20

14, 18, 11, [-6.337915944915094, 13.030968042091871, -4.5438906738961915, -12.715018124995973, 1.0416181097352821, 16.862190577120238, 8.5346898928474, -18.829299974462536, -19.6155514882745, 24.504578769218153, 4.543740928429281, -7.510422774015081], 8, 4.295574358602533e-08, 1.1816433633218986e-20

14, 18, 11, [-6.3379134749480865, 13.030953300748378, -4.543866232774162, -12.71500849423045, 1.0415771392877342, 16.8621555640958, 8.53474996843202, -18.829192051431715, -19.615629517347998, 24.504311242778453, 4.544100944947197, -7.5105512475472915], 9, 4.271436361946632e-08, 1.1720347953871884e-20

14, 18, 11, [-6.3379002995237705, 13.030875237417883, -4.543738251938433, -12.71495612534531, 1.0413641896621957, 16.861969390093176, 8.535057594586604, -18.828627998877455, -19.616021817006448, 24.502925864191766, 4.545940105386551, -7.511201632507399], 8, 4.319612629675493e-08, 1.187513795679804e-20

