14, 18, 13, [-18.835376981649976, 167.23498715678133, -929.9403065339517, 3627.7903226531116, -10532.593370467768, 23532.72252002161, -41194.69283911989, 56842.25313301319, -61509.37281887169, 51287.06962379916, -31847.156391522687, 13862.083552259815, -3767.7991247448404, 480.23848915425083], 10, 0.000721427832735975, 3.5176816227624417e-16

14, 18, 13, [-18.83537698096996, 167.23498712707078, -929.9403059726537, 3627.7903165528905, -10532.593327692386, 23532.722314636867, -41194.6921412104, 56842.25142655467, -61509.36980523594, 51287.065814457375, -31847.15303150389, 13862.081588624727, -3767.7984416370437, 480.23838209308354], 10, 0.0012195232047689463, 4.874511351279093e-16

14, 18, 13, [-18.835376980442863, 167.23498710775357, -929.9403056622609, 3627.790313643386, -10532.593309849957, 23532.722238693437, -41194.69190946446, 56842.250911430376, -61509.36896875549, 51287.06483200407, -31847.15221860031, 13862.081139130376, -3767.7982925445326, 480.2383596611386], 10, 0.0009859889414688785, 4.2450792238973775e-16

14, 18, 13, [-18.83537698159657, 167.23498715386827, -929.940306472446, 3627.7903219516957, -10532.593365501241, 23532.722496551316, -41194.69276206586, 56842.25295358693, -61509.37252070437, 51287.069272938104, -31847.156106366187, 13862.083400304711, -3767.7990770850806, 480.23848250578465], 7, 0.00134473126309214, 5.20186211323257e-16

14, 18, 13, [-18.835376981357193, 167.2349871460306, -929.9403063598273, 3627.7903210027966, -10532.593360218196, 23532.722475818486, -41194.69270252303, 56842.25282599365, -61509.37231586463, 51287.069029377126, -31847.155898204237, 13862.083279570496, -3767.7990346352162, 480.2384756932192], 12, 0.0010222159098974976, 4.3386630628101477e-16

14, 18, 13, [-18.835376979824918, 167.2349870818827, -929.9403051836273, 3627.7903084752215, -10532.59327353405, 23532.722063112848, -41194.69130715163, 56842.249422857516, -61509.366310336176, 51287.06143372668, -31847.149187944284, 13862.079348972178, -3767.797663366758, 480.23826008103987], 10, 0.0007957202214667674, 3.7304958750831833e-16

14, 18, 13, [-18.835376981482042, 167.23498715047518, -929.9403064302583, 3627.790321658242, -10532.593364216043, 23532.722492719382, -41194.692753546355, 56842.252937533005, -61509.372492669034, 51287.069230351044, -31847.156057627886, 13862.083363229483, -3767.7990606856447, 480.23847933038525], 10, 0.001048941188387287, 4.4163415508240414e-16

14, 18, 13, [-18.835376981173606, 167.23498713634427, -929.940306151256, 3627.7903185086284, -10532.593341420661, 23532.72238038429, -41194.692363595736, 56842.25196715158, -61509.37075367968, 51287.06700485989, -31847.154073698846, 13862.082193001026, -3767.798650218057, 480.238414517605], 12, 0.0007141067137919209, 3.48836956781976e-16

14, 18, 13, [-18.835376980031327, 167.2349870930419, -929.9403054314489, 3627.7903115299127, -10532.593297202384, 23532.72218626553, -41194.691754025494, 56842.250576590275, -61509.3684431325, 51287.06423664539, -31847.151744628387, 13862.080887524718, -3767.7982125984854, 480.2383481629467], 11, 0.0007301537189585933, 3.5456140954166795e-16

14, 18, 13, [-18.835376981559403, 167.23498715314017, -929.9403064720497, 3627.7903220544918, -10532.593366754214, 23532.722504315534, -41194.69279235243, 56842.253033544774, -61509.37266768108, 51287.069461778854, -31847.15627296285, 13862.083496585685, -3767.799109939745, 480.2384875270619], 9, 0.0011407264986764117, 4.667792308040952e-16

