14, 18, 7, [35.254500310332986, -483.5597248411799, 2519.0570251772983, -7096.225320879699, 11867.484168880943, -11843.444989072423, 6544.737223553355, -1546.4996208822968], 4, 0.003815947805346563, 3.802328118510373e-15

14, 18, 7, [35.25449973324439, -483.5597177727732, 2519.056988175634, -7096.225213555417, 11867.48398257647, -11843.44479550101, 6544.737112080545, -1546.4995934324277], 3, 0.003813740429890678, 3.796443485036179e-15

14, 18, 7, [35.25450043365381, -483.5597263192545, 2519.057032760438, -7096.225342467388, 11867.484205710649, -11843.445026728159, 6544.737244917505, -1546.4996260710186], 4, 0.0038183296036055883, 3.803652967168277e-15

14, 18, 7, [35.2544992101803, -483.55971187794745, 2519.0569597678514, -7096.225137673002, 11867.483861241282, -11843.444679368848, 6544.737050479182, -1546.4995794633135], 4, 0.0038189900087841444, 3.803999904661676e-15

14, 18, 7, [35.254498104859664, -483.55969881553534, 2519.0568937147013, -7096.224952402038, 11867.483549930917, -11843.444365998675, 6544.736875501873, -1546.499537654504], 14, 0.0038204370712268663, 3.80375740894116e-15

14, 18, 7, [35.25450021213343, -483.55972363953765, 2519.0570189057676, -7096.225302775118, 11867.48413764931, -11843.4449568676, 6544.737205168728, -1546.4996163990775], 3, 0.0038048661279578688, 3.804115397271585e-15

14, 18, 7, [35.254502299211026, -483.559748161429, 2519.0571422681937, -7096.225647230878, 11867.484714194172, -11843.445535343906, 6544.7375273281, -1546.4996932215013], 3, 0.003822046979280998, 3.8019263844724434e-15

14, 18, 7, [35.25449857095616, -483.5597043712383, 2519.0569220553575, -7096.225032605073, 11867.48368592038, -11843.444504149924, 6544.736953362679, -1546.499556434604], 5, 0.0038143660675042136, 3.800319341331616e-15

14, 18, 7, [35.25450114165021, -483.55973472369925, 2519.0570754643, -7096.225462860888, 11867.484409102695, -11843.445232626973, 6544.737360564199, -1546.499653872157], 9, 0.003819788022315836, 3.8032004932074144e-15

14, 18, 7, [35.25449855586682, -483.5597038681723, 2519.05691787678, -7096.225016318404, 11867.48365090969, -11843.444461238121, 6544.736925131767, -1546.4995486713242], 2, 0.003796183960897529, 3.798932728029123e-15

