14, 18, 11, [692.8209868201444, -7231.313731389736, 30390.42440020535, -61517.791588339365, 42874.56501057011, 56459.960778903616, -113823.4879467743, -15489.612034235539, 216805.5218070566, -250998.3454976641, 127099.18949418214, -25263.604080557187], 5, 0.005161702976551309, 3.217247745525402e-13

14, 18, 11, [692.8209765178303, -7231.313622261052, 30390.42393163938, -61517.79061433583, 42874.564294108015, 56459.95990787664, -113823.486070384, -15489.611861826957, 216805.5182492154, -250998.34125555205, 127099.1873000223, -25263.603636225725], 15, 0.005159109957819704, 3.2146049830738395e-13

14, 18, 11, [692.8209785854425, -7231.313645167823, 30390.424034650357, -61517.79084004522, 42874.564477348315, 56459.96009859216, -113823.48653947667, -15489.611866147474, 216805.51913185854, -250998.34236834277, 127099.18789850471, -25263.603761572922], 15, 0.005131741930663614, 3.212284694439725e-13

14, 18, 11, [692.820979011138, -7231.313649300791, 30390.42405063396, -61517.79086884061, 42874.56449188178, 56459.96012869083, -113823.48658168169, -15489.611885177295, 216805.51921448644, -250998.34244310902, 127099.18792811109, -25263.603765918284], 7, 0.005158609540056901, 3.215210852518759e-13

14, 18, 11, [692.8209765079737, -7231.313622984273, 30390.423938585962, -61517.790638356826, 42874.564326067295, 56459.959920064444, -113823.48614513226, -15489.611836300177, 216805.51838531243, -250998.34146851767, 127099.18742951824, -25263.603665974835], 14, 0.005159516304378078, 3.215669123828325e-13

14, 18, 11, [692.8209822582098, -7231.313683524203, 30390.424196749966, -61517.791170417295, 42874.56471037384, 56459.96040066928, -113823.48715593822, -15489.611945928118, 216805.5203046051, -250998.34372996286, 127099.18858861533, -25263.603898717545], 15, 0.005147941248731054, 3.213670525117545e-13

14, 18, 11, [692.8209807532469, -7231.31366792242, 30390.424131421634, -61517.79103898868, 42874.56462056774, 56459.96027836018, -113823.4869165982, -15489.611907236484, 216805.51984822223, -250998.3432131401, 127099.1883322061, -25263.603848861807], 14, 0.005142343218755519, 3.213206989811787e-13

14, 18, 11, [692.8209807194884, -7231.313667926961, 30390.42413301002, -61517.791045902915, 42874.5646305653, 56459.96028176464, -113823.48693948673, -15489.611899728136, 216805.51988949746, -250998.34327574968, 127099.1883690397, -25263.603857018938], 20, 0.005073641009351895, 3.202677601662652e-13

14, 18, 11, [692.8209804795281, -7231.3136643450125, 30390.42411287502, -61517.79099238137, 42874.56457410041, 56459.96024475405, -113823.48680245646, -15489.611924918312, 216805.5196365334, -250998.3429160616, 127099.1881612604, -25263.603811052624], 6, 0.005160719040396457, 3.2201470076975174e-13

14, 18, 11, [692.8209814123535, -7231.313674881039, 30390.42416110525, -61517.79109997531, 42874.56466400155, 56459.96033413263, -113823.48703107759, -15489.611922105585, 216805.52006570745, -250998.3434644709, 127099.18845869471, -25263.603873760003], 3, 0.005128035940181135, 3.21605075893948e-13

