13, 18, 16, [76.86760800074622, -481.43131495000273, 889.3275963443318, -47.44680255403312, -1078.5895444171858, -322.1671772142627, 1236.0236279437868, 1325.3994726339438, -625.9231389573835, -2381.7438361319396, -1148.0000115887433, 2519.0155903212085, 3548.9023545915097, -1953.1683290681174, -6338.388978270496, 6652.658914140696, -1872.3507877599507], 5, 0.0002848919162458017, 2.7987426874210633e-16

13, 18, 16, [76.86758797843862, -481.43119265536444, 889.3273667991152, -47.44678256943449, -1078.5892631500253, -322.1671064452231, 1236.0232924635977, 1325.3991343400055, -625.9229461628752, -2381.7431924702078, -1147.9997336507934, 2519.0148731669406, 3548.9014027277963, -1953.1677402519463, -6338.387231613828, 6652.657017303013, -1872.3502427387048], 5, 0.0002851678473816025, 2.7972395055993383e-16

13, 18, 16, [76.86759597087442, -481.43124170076544, 889.3274594705271, -47.44679146436883, -1078.5893769934373, -322.167133752529, 1236.0234295236255, 1325.3992704530883, -625.9230271593386, -2381.7434551010224, -1147.9998437837173, 2519.015169508777, 3548.90179032985, -1953.1679869713794, -6338.3879478904455, 6652.657802113215, -1872.3504694855033], 5, 0.0002849517507125071, 2.797348080891191e-16

13, 18, 16, [76.86759344868358, -481.4312263092675, 889.3274306141934, -47.44678898927661, -1078.5893416546019, -322.1671248105079, 1236.02338742537, 1325.399227935838, -625.9230030259062, -2381.743374317671, -1147.99980883923, 2519.0150795538725, 3548.9016708549098, -1953.1679131025153, -6338.387728666616, 6652.657563988186, -1872.3504010371335], 5, 0.00028489725780326213, 2.7981082787977993e-16

13, 18, 16, [76.86760278790199, -481.4312832711065, 889.327537315269, -47.446797995284726, -1078.5894722926273, -322.16715813014576, 1236.02354281113, 1325.3993853194215, -625.9230915934478, -2381.7436725586354, -1147.999938671243, 2519.015410669115, 3548.902112149784, -1953.1681839330074, -6338.3885368932115, 6652.658439629404, -1872.350652277853], 4, 0.00028583874222701564, 2.79841882711516e-16

13, 18, 16, [76.86759800352303, -481.4312532310027, 889.3274787993184, -47.44679012721036, -1078.5893995547249, -322.1671442097083, 1236.0234518553941, 1325.3993003553542, -625.9230322386892, -2381.743499182871, -1147.9998740199007, 2519.0152060288974, 3548.901858210049, -1953.1680058062254, -6338.388055820191, 6652.657896731195, -1872.3504927250688], 5, 0.0002851437419911626, 2.7987405554597937e-16

13, 18, 16, [76.8675922973132, -481.43121819651776, 889.3274125595818, -47.44678372168552, -1078.5893181612785, -322.16712475524326, 1236.023353797559, 1325.39920307664, -625.9229741893391, -2381.7433113111842, -1147.999795384359, 2519.014993881402, 3548.9015809848734, -1953.16782903418, -6338.3875432980885, 6652.657334850396, -1872.3503303254884], 4, 0.0002856889619089338, 2.7972681532140436e-16

13, 18, 16, [76.8676029533724, -481.4312840853611, 889.3275383453848, -47.44679745585425, -1078.589473307814, -322.16715935877824, 1236.0235430855805, 1325.3993870737409, -625.9230902222847, -2381.743673345019, -1147.999941180693, 2519.015409139761, 3548.902113837521, -1953.1681806327506, -6338.3885369011, 6652.658435523881, -1872.350650404012], 5, 0.00028505329004424156, 2.7969382304535766e-16

13, 18, 16, [76.86760889980333, -481.4313200982688, 889.3276050877967, -47.44680208010176, -1078.5895546947756, -322.1671817938828, 1236.0236383028223, 1325.3994862050934, -625.9231415882051, -2381.743856512595, -1148.0000252657978, 2519.0156074825813, 3548.90238590345, -1953.1683380730747, -6338.389028226902, 6652.6589580184145, -1872.350798501737], 5, 0.00028542672458121835, 2.7983437781630345e-16

13, 18, 16, [76.86759064252567, -481.43120784666894, 889.3273925187513, -47.446781204209294, -1078.5892932979878, -322.1671196900576, 1236.0233229938567, 1325.399173814735, -625.9229546301311, -2381.743252527065, -1147.9997726196445, 2519.014925493636, 3548.9014946831194, -1953.1677704676065, -6338.387381262661, 6652.657154039862, -1872.3502775693767], 6, 0.00028529129911244197, 2.7999978508503955e-16

