14, 18, 17, [-5.2194552135399945, -2.899916500709451, 73.71909317147754, -177.76337190605636, 99.25050560074071, 167.19727555461046, -136.15416565744786, -209.4060133994651, 103.94015833908551, 279.4757881872939, -9.73125922657805, -334.08934654903004, -111.35168491804384, 381.95998077638, 172.5260901988008, -571.3063058652078, 350.50268903333784, -71.65004792337123], 3, 1.5896892439156715e-05, 1.503258995285883e-17

14, 18, 17, [-5.219459215877871, -2.8998785133342784, 73.71895192247314, -177.76313650482572, 99.25041731338698, 167.19705588938885, -136.154029707087, -209.4057546566946, 103.94005888215925, 279.47545797304946, -9.731265725003379, -334.0889582724474, -111.35154214156901, 381.9595353514338, 172.52587878008694, -571.3056289603044, 350.5022741488263, -71.6499628613817], 4, 1.5842731902789482e-05, 1.50315448790742e-17

14, 18, 17, [-5.2194567968546615, -2.899901138766691, 73.71903468782342, -177.7632715210104, 99.2504642277051, 167.19718271836143, -136.15410207141196, -209.40590243338445, 103.94010863431565, 279.4756425819952, -9.731255257063832, -334.0891707211995, -111.35162720931127, 381.9597756443538, 172.52600008101686, -571.3059950347857, 350.50249490861745, -71.65000759812192], 4, 1.5847729618890857e-05, 1.5031863056628456e-17

14, 18, 17, [-5.219454376876167, -2.899924751180771, 73.71912513809123, -177.76342800998685, 99.25053036401012, 167.19732697327262, -136.15420373659163, -209.40607550751835, 103.94018960520918, 279.4758715604777, -9.73126496443425, -334.0894496000066, -111.35171511333611, 381.96010298544536, 172.52613995892133, -571.3064909390187, 350.5028068759297, -71.65007276013166], 3, 1.585135212230138e-05, 1.5037426030361653e-17

14, 18, 17, [-5.219457179733485, -2.899897803895021, 73.71902350743363, -177.76325550213488, 99.25046156608236, 167.1971670023233, -136.1540978692167, -209.4058853569989, 103.94010845711261, 279.4756243829395, -9.73126184895597, -334.0891535373901, -111.35161450893351, 381.9597591181936, 172.52598552575134, -571.3059691739227, 350.50248248125797, -71.65000555763531], 4, 1.5856446179589713e-05, 1.503375691511728e-17

14, 18, 17, [-5.2194577248396055, -2.8998922399414293, 73.71900117595182, -177.76321463787846, 99.25044139303307, 167.1971301147333, -136.15406684212138, -209.4058399031759, 103.94008125188691, 279.47556095757346, -9.731253363154377, -334.08907231706763, -111.35159478994348, 381.9596606713587, 172.5259496395821, -571.3058204450771, 350.5023855824423, -71.64998482108409], 2, 1.5866134147765098e-05, 1.5023967319428056e-17

14, 18, 17, [-5.21945379728525, -2.899930000482807, 73.7191436111346, -177.76345651256946, 99.25053807281638, 167.1973542940588, -136.15421566321993, -209.40610642896004, 103.94019565685191, 279.47590775430075, -9.73125849496296, -334.0894882453839, -111.35173526294514, 381.96014429865613, 172.52616585332765, -571.3065543417952, 350.50284248376096, -71.65007957502637], 4, 1.582333267981931e-05, 1.5024544105215974e-17

14, 18, 17, [-5.21945477860313, -2.899920517941743, 73.71910766872327, -177.76339515670142, 99.25051320928338, 167.19729745967018, -136.1541774420697, -209.4060386911285, 103.94016610545455, 279.4758193331924, -9.731256802813085, -334.0893819634643, -111.35169970714752, 381.9600206087829, 172.52611087340566, -571.3063667569814, 350.5027255725719, -71.65005531195641], 2, 1.58741523657957e-05, 1.5029712357704863e-17

14, 18, 17, [-5.219455488344357, -2.8999135734608723, 73.71908095128191, -177.76334859555064, 99.25049297817466, 167.19725476985076, -136.15414627022406, -209.40598729092687, 103.94014061539727, 279.475750568342, -9.731252339727533, -334.08929711883803, -111.35167463707543, 381.95992002145834, 172.5260697392473, -571.3062143178507, 350.5026285649973, -71.65003487447375], 2, 1.5835073919342937e-05, 1.5025225682826778e-17

14, 18, 17, [-5.21945429875763, -2.8999252727149285, 73.71912616200268, -177.76342771324133, 99.25052763515079, 167.19732733243538, -136.15419958226468, -209.40607482394626, 103.94018421682883, 279.47586781551144, -9.731259980671602, -334.08944175944663, -111.35171744683268, 381.9600913386341, 172.52613995165441, -571.3064737841345, 350.5027935034426, -71.65006959137385], 3, 1.5841376779533537e-05, 1.5018836755365172e-17

