13, 18, 14, [2490.5200997543666, -12996.312715604474, 18448.82054443803, 7081.839170201082, -21607.0331483604, -19986.898783204902, 16062.426414651927, 41007.847900406865, 10893.835124775951, -52470.232526380314, -57014.514912089355, 50132.335668398635, 114351.8630152164, -138915.13213465983, 42520.92697622812], 4, 4.6733572660667877e-05, 1.788564023345652e-13

13, 18, 14, [2490.520078331353, -12996.312601268211, 18448.820376334814, 7081.839112488844, -21607.032946484538, -19986.898607542244, 16062.426253055997, 41007.84751981603, 10893.835042685885, -52470.2320166584, -57014.514387481235, 50132.33516021117, 114351.86192777776, -138915.13076633986, 42520.92654882626], 8, 4.668483597459485e-05, 1.7883675401141136e-13

13, 18, 14, [2490.5200906422237, -12996.312666790494, 18448.820472249477, 7081.8391459298355, -21607.033061306855, -19986.898708304998, 16062.426344062176, 41007.847736496005, 10893.83509100872, -52470.23230492665, -57014.51468657758, 50132.33544570889, 114351.86254456246, -138915.1315380242, 42520.92678903395], 4, 4.670669303399218e-05, 1.7882584805318737e-13

13, 18, 14, [2490.5200916694807, -12996.312672729664, 18448.820481981096, 7081.839148117265, -21607.033073831386, -19986.89871735369, 16062.426356025551, 41007.84775968005, 10893.835092751833, -52470.232339892864, -57014.514717744685, 50132.33548412855, 114351.86261536475, -138915.13163524086, 42520.92682083996], 6, 4.67328509787885e-05, 1.7880288913860817e-13

13, 18, 14, [2490.520083647351, -12996.31263011801, 18448.82041983867, 7081.839126119002, -21607.03299966, -19986.898651669362, 16062.426297895736, 41007.84761955321, 10893.835060269412, -52470.232154997815, -57014.514523948594, 50132.33530270167, 114351.86221842823, -138915.13114258883, 42520.92666828999], 2, 4.674264296044374e-05, 1.7907759630311765e-13

13, 18, 14, [2490.52009331471, -12996.31268141899, 18448.82049457193, 7081.839152633991, -21607.033088804397, -19986.89873067442, 16062.426367715781, 41007.84778796887, 10893.835099308591, -52470.23237724742, -57014.51475682489, 50132.33552098123, 114351.86269562274, -138915.13173538004, 42520.92685199916], 2, 4.657796593101965e-05, 1.7877306460424992e-13

13, 18, 14, [2490.5200895323956, -12996.312661248832, 18448.820464960158, 7081.8391424081365, -21607.033053283587, -19986.898699660418, 16062.426339398218, 41007.847720974365, 10893.835084642587, -52470.232287789164, -57014.51466441464, 50132.335432083695, 114351.86250453962, -138915.13149562772, 42520.92677724898], 8, 4.6700174495474334e-05, 1.7882224299913578e-13

13, 18, 14, [2490.5200896200995, -12996.312661603488, 18448.820465231995, 7081.839142790561, -21607.03305340004, -19986.898700225905, 16062.42633900444, 41007.84772130047, 10893.835085531144, -52470.232287241575, -57014.51466506083, 50132.33543064585, 114351.86250432365, -138915.13149332415, 42520.926776171385], 3, 4.674729692727846e-05, 1.7896459057940382e-13

13, 18, 14, [2490.5200797681136, -12996.312609620141, 18448.820390158933, 7081.839115392748, -21607.03296440364, -19986.898620120566, 16062.42627059082, 41007.84755287847, 10893.835044323183, -52470.23206758949, -57014.514431647825, 50132.335217330874, 114351.86203014702, -138915.13090975932, 42520.926596309066], 4, 4.67355282663198e-05, 1.7885784929115302e-13

13, 18, 14, [2490.5200850810807, -12996.312637923784, 18448.820431643384, 7081.839129804078, -21607.033014107565, -19986.898663663338, 16062.42631005967, 41007.847646662776, 10893.835065137207, -52470.23219247423, -57014.51456109664, 50132.335341062026, 114351.86229721678, -138915.13124397193, 42520.92670033244], 3, 4.67068478027132e-05, 1.7878609998876676e-13

13, 18, 14, [2490.520075816179, -12996.31258814859, 18448.820357728324, 7081.839105292878, -21607.03292472066, -19986.898587288877, 16062.42623702438, 41007.84747847547, 10893.83503139372, -52470.23196416251, -57014.514329901525, 50132.33511056932, 114351.86181305263, -138915.13062816783, 42520.92650678976], 3, 4.66430907623216e-05, 1.788058234572281e-13

13, 18, 14, [2490.520098389743, -12996.312708599553, 18448.82053475965, 7081.839166148139, -21607.033137263563, -19986.898772364373, 16062.42640701828, 41007.84787920818, 10893.835118076204, -52470.23250055739, -57014.51488233888, 50132.33564504908, 114351.86295767335, -138915.1320677458, 42520.926956319054], 5, 4.673350993191309e-05, 1.7879485596822486e-13

13, 18, 14, [2490.520086667094, -12996.312645689048, 18448.82044148718, 7081.839135049664, -21607.033024589593, -19986.89867582628, 16062.42631523437, 41007.847667142654, 10893.835075061184, -52470.232213243646, -57014.51459071346, 50132.33535549329, 114351.86234784801, -138915.1312932713, 42520.92671311034], 4, 4.672416935059893e-05, 1.787570749553154e-13

13, 18, 14, [2490.5200832893975, -12996.312627821155, 18448.82041558128, 7081.839125716095, -21607.032993792553, -19986.898648304374, 16062.426291351458, 41007.84760890942, 10893.83506117044, -52470.232136866536, -57014.5145101034, 50132.33528089487, 114351.86218339053, -138915.13108989852, 42520.92665024137], 5, 4.6706766749888905e-05, 1.787437828546816e-13

13, 18, 14, [2490.520095347989, -12996.31269222122, 18448.8205103426, 7081.8391581802625, -21607.033107648687, -19986.898747286843, 16062.426382572827, 41007.847823546195, 10893.835107371266, -52470.23242442553, -57014.51480596269, 50132.33556757463, 114351.86279671914, -138915.131861573, 42520.92689123148], 8, 4.6704440675789376e-05, 1.788011668070497e-13

13, 18, 14, [2490.5200784736044, -12996.312602052843, 18448.820377558914, 7081.83911280849, -21607.0329480205, -19986.898608697247, 16062.42625448622, 41007.847522660486, 10893.835042915767, -52470.232020944175, -57014.51439127991, 50132.33516502595, 114351.86193651214, -138915.13077862107, 42520.926552928446], 2, 4.671622043403688e-05, 1.789187153304358e-13

13, 18, 14, [2490.520073095452, -12996.312573594869, 18448.820336273748, 7081.839097972892, -21607.03289891511, -19986.89856488626, 16062.426216324156, 41007.84742982736, 10893.835020925613, -52470.23189899435, -57014.51426282027, 50132.33504569865, 114351.86167409206, -138915.13045360075, 42520.92645235247], 7, 4.6744670443984196e-05, 1.7881246511037537e-13

13, 18, 14, [2490.520071929774, -12996.312568052585, 18448.820329657246, 7081.83909387877, -21607.032892276227, -19986.898556133572, 16062.42621415876, 41007.84741660792, 10893.835012674306, -52470.23188782347, -57014.514243235215, 50132.33504073525, 114351.86164406907, -138915.1304300012, 42520.926447563885], 7, 4.6730920932163016e-05, 1.788033430002755e-13

13, 18, 14, [2490.5200870796193, -12996.312648555948, 18448.82044720445, 7081.839135222388, -21607.033032737014, -19986.89867998886, 16062.426324854463, 41007.84768180618, 10893.835072896845, -52470.232239330246, -57014.514609568185, 50132.33538763078, 114351.86239740122, -138915.13136972857, 42520.92673957676], 2, 4.669604931251111e-05, 1.7887334424314907e-13

13, 18, 14, [2490.5200928470153, -12996.312678520542, 18448.820489397873, 7081.839151949068, -21607.033081810063, -19986.89872637586, 16062.426360222455, 41007.847775207, 10893.83509981631, -52470.23235620658, -57014.51474006332, 50132.335496246924, 114351.86265446257, -138915.1316749504, 42520.9268315421], 8, 4.673050155589678e-05, 1.7898052874267644e-13

13, 18, 14, [2490.5200891000254, -12996.312658504774, 18448.820459959767, 7081.83914181798, -21607.033046463526, -19986.89869554316, 16062.426332028142, 41007.84770853874, 10893.835085191766, -52470.232267240564, -57014.514648064425, 50132.33540801817, 114351.8624644456, -138915.1314369974, 42520.92675747568], 5, 4.672081708976588e-05, 1.7885061067911293e-13

13, 18, 14, [2490.5200861119133, -12996.31264313278, 18448.820438668256, 7081.839132937789, -21607.033022015687, -19986.898671692044, 16062.426315192717, 41007.847661831904, 10893.83507039704, -52470.23221040749, -57014.514582471376, 50132.33535683521, 114351.86233781042, -138915.13129027304, 42520.92671396943], 7, 4.6707080577846226e-05, 1.7876084243805714e-13

13, 18, 14, [2490.5200780616324, -12996.31259977147, 18448.8203740077, 7081.839111836892, -21607.032943582963, -19986.898605253555, 16062.426250485254, 41007.847514399036, 10893.835041933078, -52470.232008903164, -57014.51438011209, 50132.33515203079, 114351.86191171617, -138915.13074511444, 42520.92654202039], 7, 4.67210059907113e-05, 1.7879675021311924e-13

13, 18, 14, [2490.5200809624657, -12996.312615456904, 18448.820397525204, 7081.839119372419, -21607.032972212834, -19986.898629291074, 16062.426274326275, 41007.847568169615, 10893.835051956987, -52470.232082819115, -57014.51445383902, 50132.335227497344, 114351.86206759611, -138915.1309453168, 42520.92660528594], 4, 4.674791995878073e-05, 1.7880701380908508e-13

