25, 14, 18, [26905.64898539235, -90010.10142355482, 42748.705044443646, 87151.34132306043, 14434.865762517247, -77860.75308578402, -97835.67929423091, -26343.967321666027, 79844.57425097405, 132747.2634766563, 77234.46287328922, -60802.19862855102, -174517.99833612976, -141143.15624889632, 62669.05584177699, 260142.95437487258, 124896.35977616972, -384996.9834135678, 144734.69076218308], 4, 6.693831967827608e-05, 2.0727257289012048e-13

20, 14, 18, [26905.649030241548, -90010.10157587033, 42748.70512004822, 87151.34147151437, 14434.865783140973, -77860.75322315603, -97835.67946181988, -26343.96736152406, 79844.57439549363, 132747.26370868666, 77234.46300228783, -60802.19874389522, -174517.99864724735, -141143.15649288113, 62669.05596329297, 260142.9548418563, 124896.35999117499, -384996.98410982196, 144734.69102743405], 3, 6.689924823112047e-05, 2.0790989063751795e-13

25, 14, 18, [26905.648924208006, -90010.10121425644, 42748.704938334704, 87151.34111847839, 14434.86573687632, -77860.7528931773, -97835.6790627282, -26343.96727041957, 79844.57404572953, 132747.2631528351, 77234.46269765781, -60802.19846086065, -174517.99789739453, -141143.15591046374, 62669.05566303341, 260142.95371369427, 124896.35947870546, -384996.9824235573, 144734.69038225932], 3, 6.695085912458463e-05, 2.0750678053560113e-13

20, 14, 18, [26905.648967138633, -90010.10135966276, 42748.70500990345, 87151.34126005742, 14434.865757331603, -77860.75302326419, -97835.67922243084, -26343.967309519096, 79844.57418180574, 132747.2633729989, 77234.46282139096, -60802.19856825391, -174517.99819120578, -141143.15614262744, 62669.05577544734, 260142.9541538014, 124896.35968356706, -384996.98307828157, 144734.69063075774], 5, 6.378796047865558e-05, 2.0323110995306886e-13

25, 14, 18, [26905.648921363616, -90010.10120510684, 42748.70493456094, 87151.34110975257, 14434.865734686151, -77860.75288625654, -97835.67905305236, -26343.96726675374, 79844.5740393925, 132747.26314060736, 77234.46268925807, -60802.19845723923, -174517.99788266447, -141143.1558968314, 62669.05566003802, 260142.95369261093, 124896.35946638462, -384996.9823937786, 144734.69037198302], 5, 6.256048773170542e-05, 2.0145217052403764e-13

25, 14, 18, [26905.648988247078, -90010.10143272574, 42748.70504821192, 87151.34133179921, 14434.865764724738, -77860.75309269664, -97835.67930391252, -26343.967325347454, 79844.57425729472, 132747.26348887547, 77234.46288169229, -60802.19863215943, -174517.9983508436, -141143.1562625166, 62669.055844774935, 260142.95439594696, 124896.35978847215, -384996.98344336473, 144734.69077248222], 6, 4.8581741236768736e-05, 1.9063232887824637e-13

25, 14, 18, [26905.648982857983, -90010.10141548268, 42748.70504121732, 87151.34131540582, 14434.865760484152, -77860.75307985248, -97835.67928578886, -26343.967318338255, 79844.57424563584, 132747.2634661141, 77234.46286591419, -60802.19862561768, -174517.998323551, -141143.15623710118, 62669.055839385954, 260142.95435688246, 124896.35976551496, -384996.983388169, 144734.69075344337], 4, 6.719399924844005e-05, 2.0790727917817734e-13

