14, 18, 8, [9376.030410146832, -79091.48660132746, 202967.9360574845, 19211.026455667805, -729231.6531805549, 74726.52602734497, 3147071.6334145213, -4826686.366303504, 2253214.6093690014], 25, 0.0015834766511939027, 5.757419047313122e-12

14, 18, 8, [9376.03040701748, -79091.48657463862, 202967.93598797126, 19211.026450855883, -729231.6529293673, 74726.52599447269, 3147071.6323242644, -4826686.364606669, 2253214.608568109], 6, 0.0015819268419435862, 5.7614402184062185e-12

14, 18, 8, [9376.030423078679, -79091.48671227465, 202967.9363486328, 19211.026472189198, -729231.6542355977, 74726.52617977427, 3147071.6380063104, -4826686.373498501, 2253214.612781603], 8, 0.0015820452325055676, 5.761340733609326e-12

14, 18, 8, [9376.03040742794, -79091.48657860328, 202967.93599988864, 19211.026448933695, -729231.6529746436, 74726.52601157551, 3147071.632530617, -4826686.364966959, 2253214.6087520756], 5, 0.0015833623222277229, 5.7619116344751945e-12

14, 18, 8, [9376.030414584677, -79091.4866389713, 202967.93615479502, 19211.026463733677, -729231.6535311398, 74726.52606761424, 3147071.6349311904, -4826686.368643504, 2253214.6104658665], 11, 0.0015828583124361064, 5.758879113788668e-12

14, 18, 8, [9376.03040131037, -79091.48652644815, 202967.93586413932, 19211.026439327612, -729231.6524842605, 74726.52594841574, 3147071.630403109, -4826686.36166004, 2253214.607193003], 7, 0.001583047131667444, 5.76547343614694e-12

14, 18, 8, [9376.030421603933, -79091.48669953567, 202967.93631489706, 19211.026470818873, -729231.6541129183, 74726.52615977621, 3147071.637470354, -4826686.372650466, 2253214.6123763607], 8, 0.001583384511883243, 5.764732371859552e-12

14, 18, 8, [9376.030419692976, -79091.48668235738, 202967.93626715895, 19211.02647264978, -729231.6539362665, 74726.52611588189, 3147071.6366853826, -4826686.37135651, 2253214.6117400937], 5, 0.0015827079074660956, 5.7655373191130385e-12

14, 18, 8, [9376.030412693684, -79091.48662339654, 202967.93611612124, 19211.02645779367, -729231.6533940196, 74726.52606293825, 3147071.634347702, -4826686.36778182, 2253214.610075674], 6, 0.0015832343869121505, 5.761729668988329e-12

14, 18, 8, [9376.030410275142, -79091.48660262022, 202967.93606150828, 19211.026454853447, -729231.6531959906, 74726.52603367408, 3147071.6334852567, -4826686.366428094, 2253214.609432749], 10, 0.0015830229706360562, 5.7615869611505245e-12

14, 18, 8, [9376.03042089003, -79091.48669255775, 202967.93629370967, 19211.02647449328, -729231.654032194, 74726.52612849498, 3147071.637101833, -4826686.372005229, 2253214.6120466264], 7, 0.0015826047695476192, 5.763899617106992e-12

14, 18, 8, [9376.030414878956, -79091.48664198337, 202967.93616436963, 19211.02646139721, -729231.6535681488, 74726.52608470565, 3147071.6351026213, -4826686.368953376, 2253214.610627509], 5, 0.0015832837380867553, 5.764803671267365e-12

14, 18, 8, [9376.030415969819, -79091.48665075334, 202967.93618537803, 19211.026466027164, -729231.6536415096, 74726.5260813496, 3147071.635409624, -4826686.369385662, 2253214.610815291], 9, 0.0015828096165345295, 5.759472509651091e-12

