14, 18, 9, [-14.268803801104964, 83.16050654302859, -226.32870213686704, 98.59288852800239, 1293.713798618844, -4507.760544298489, 7626.671256705839, -7421.543066553573, 3986.362598639581, -921.0840412116304], 30, 2.4346809442072326e-06, 1.0256369721258073e-14

14, 18, 9, [-14.268803876164199, 83.16050798467599, -226.32871435631856, 98.59294852511063, 1293.713610536577, -4507.760153854576, 7626.6707198892855, -7421.542595120361, 3986.3623586406306, -921.0839872407397], 30, 2.4325775298271615e-06, 1.0253414423961309e-14

14, 18, 9, [-14.268803811934584, 83.16050676686172, -226.3287041481507, 98.59289886768882, 1293.713765038051, -4507.760472734315, 7626.671156506218, -7421.54297758085, 3986.3625531356815, -921.0840309912684], 35, 2.4308348907592103e-06, 1.0249946535272641e-14

14, 18, 9, [-14.268803822447097, 83.16050692703027, -226.32870517528542, 98.59290240439985, 1293.7137583094097, -4507.760467065552, 7626.67115911571, -7421.542988152576, 3986.3625623156863, -921.0840338210195], 30, 2.4346598605615712e-06, 1.025633618800767e-14

14, 18, 9, [-14.26880386195669, 83.1605077192289, -226.32871216677438, 98.59293805323115, 1293.7136425587225, -4507.7602188169185, 7626.670807359915, -7421.542670529612, 3986.36239642211, -921.0839956240493], 35, 2.4304280173966388e-06, 1.0250127759244746e-14

14, 18, 9, [-14.268803825719994, 83.16050702042301, -226.32870622277326, 98.59290878770751, 1293.713734465542, -4507.760409727163, 7626.671069662513, -7421.542900405923, 3986.362513034366, -921.0840217159647], 25, 2.438240837710643e-06, 1.0261197165559405e-14

14, 18, 9, [-14.268803816203823, 83.16050682443753, -226.3287044510868, 98.59289954915023, 1293.7137651224791, -4507.760476920601, 7626.671167004386, -7421.542990333835, 3986.362561129973, -921.0840330656682], 35, 2.432307937249252e-06, 1.0251444019754492e-14

14, 18, 9, [-14.268803892333736, 83.1605082848469, -226.32871680576892, 98.59296005538506, 1293.71357603732, -4507.760085827425, 7626.670631513189, -7421.542522206986, 3986.362323992735, -921.0839800206994], 35, 2.4303960622163135e-06, 1.0250041223098656e-14

14, 18, 9, [-14.268803846887678, 83.16050742005078, -226.3287095502321, 98.59292482575361, 1293.7136851503315, -4507.76030940082, 7626.670934615449, -7421.542784410225, 3986.362455338328, -921.0840090520019], 35, 2.436341754069004e-06, 1.0258622926034356e-14

14, 18, 9, [-14.268803865253838, 83.16050777028642, -226.32871249987758, 98.59293922636094, 1293.7136402332683, -4507.76021657671, 7626.67080752304, -7421.542673244101, 3986.362398975447, -921.0839964322374], 2, 2.4380835558380097e-06, 1.02596364223186e-14

14, 18, 9, [-14.268803981616129, 83.16050998334538, -226.3287310658972, 98.59302940749453, 1293.7133607087892, -4507.759643154194, 7626.670028878945, -7421.541998273359, 3986.3620599845913, -921.0839212653278], 40, 2.430896778299361e-06, 1.0250937132901619e-14

14, 18, 9, [-14.26880385358209, 83.1605075942912, -226.3287114055526, 98.59293574797829, 1293.7136453815028, -4507.7602157055435, 7626.670790978686, -7421.54264571998, 3986.362378594251, -921.0839904719622], 30, 2.4375020666861132e-06, 1.026021970879513e-14

14, 18, 9, [-14.268803806116324, 83.16050667286648, -226.32870350953777, 98.59289654592183, 1293.7137696482446, -4507.760476527878, 7626.671153465469, -7421.542967400947, 3986.362544010139, -921.0840280285335], 30, 2.4378719373901533e-06, 1.0260716713333653e-14

14, 18, 9, [-14.268803923118, 83.16050884058085, -226.32872122052652, 98.59298030873912, 1293.7135169098206, -4507.7599719233685, 7626.670486732243, -7421.5424051275595, 3986.3622693391767, -921.0839688007071], 35, 2.436451402364912e-06, 1.0256042432666056e-14

14, 18, 9, [-14.268803768608077, 83.1605059359175, -226.32869712681617, 98.59286455684416, 1293.7138719064992, -4507.760692785152, 7626.671456089047, -7421.543237663701, 3986.362683811067, -921.0840599484428], 35, 2.431620864127027e-06, 1.025207311537e-14

14, 18, 9, [-14.268803855427135, 83.16050756105801, -226.32871056310535, 98.59292896925513, 1293.7136745514795, -4507.760291922638, 7626.67091621402, -7421.5427726942535, 3986.362451396486, -921.084008570376], 2, 2.438642580277208e-06, 1.0261751630838361e-14

14, 18, 9, [-14.26880379367639, 83.16050639059134, -226.32870076404836, 98.59288140574118, 1293.7138220812776, -4507.76059520451, 7626.671329471779, -7421.543132653503, 3986.3626332777535, -921.0840491928941], 30, 2.4343879883772193e-06, 1.0255984387422789e-14

14, 18, 9, [-14.26880376569125, 83.16050588361004, -226.32869671292758, 98.592862657662, 1293.713877484103, -4507.760703673377, 7626.671470236725, -7421.5432494761235, 3986.362689566757, -921.0840611960843], 30, 2.433438096049894e-06, 1.0254601145603601e-14

14, 18, 9, [-14.26880383810763, 83.16050725233285, -226.32870812711124, 98.5929177907412, 1293.7137074583832, -4507.760356413918, 7626.671000402777, -7421.542843305755, 3986.3624859256483, -921.0840160695029], 30, 2.4381065382951675e-06, 1.0261051772440968e-14

14, 18, 9, [-14.268803865073195, 83.16050774336792, -226.3287120715609, 98.59293613271143, 1293.7136530621767, -4507.760249756279, 7626.670862198388, -7421.542729246698, 3986.3624315581383, -921.0840046743521], 2, 2.437788915546956e-06, 1.025744344438699e-14

14, 18, 9, [-14.268803755038817, 83.16050564188293, -226.3286943527186, 98.59284956566043, 1293.7139231335816, -4507.7608077334935, 7626.671625650807, -7421.543396366589, 3986.3627694011307, -921.0840802276252], 40, 2.435270759876772e-06, 1.0257174054112292e-14

14, 18, 9, [-14.268803857917217, 83.160507617651, -226.32871110203004, 98.5929318310447, 1293.7136651387575, -4507.760271941818, 7626.670888762695, -7421.542749120675, 3986.3624399101504, -921.084006152473], 6, 2.4392740968255307e-06, 1.0262831751969958e-14

14, 18, 9, [-14.268803768327254, 83.16050591711492, -226.32869685446838, 98.59286267300425, 1293.7138794863336, -4507.760711888376, 7626.67148680599, -7421.54326837025, 3986.3627012426555, -921.0840642491839], 35, 2.4314097648432835e-06, 1.0250493861011821e-14

14, 18, 9, [-14.268803722421076, 83.1605050430408, -226.32868951588063, 98.5928270123234, 1293.7139900256345, -4507.760938581325, 7626.671794424324, -7421.543534755938, 3986.3628348431475, -921.0840938211998], 3, 2.438518925293853e-06, 1.0261870519428807e-14

14, 18, 9, [-14.268803728147288, 83.16050512310744, -226.3286899521904, 98.59282801518039, 1293.7139903096106, -4507.760946015337, 7626.67181371834, -7421.543559400248, 3986.3628511857564, -921.0840983247738], 25, 2.438844853481746e-06, 1.0262039064127745e-14

14, 18, 9, [-14.268803781045788, 83.16050615738945, -226.32869885943956, 98.59287236848972, 1293.7138495558856, -4507.760650743809, 7626.671404176311, -7421.543197167287, 3986.3626657527966, -921.0840564557932], 35, 2.431749154844132e-06, 1.0250876736928357e-14

14, 18, 9, [-14.268803742997504, 83.16050543081917, -226.32869273352034, 98.59284244097374, 1293.7139429106119, -4507.760843555826, 7626.671667837026, -7421.5434273472465, 3986.362782166525, -921.0840824434631], 25, 2.439134187761186e-06, 1.026242081866591e-14

14, 18, 9, [-14.268803922728447, 83.16050887115045, -226.32872180125568, 98.59298473249041, 1293.7134981423317, -4507.759922872281, 7626.6704055544515, -7421.542321914512, 3986.3622209903638, -921.083956602732], 35, 2.430299306665105e-06, 1.0249921520556373e-14

14, 18, 9, [-14.2688039381457, 83.16050914791242, -226.3287239871878, 98.59299470145558, 1293.7134692177333, -4507.759867516487, 7626.670335705124, -7421.542265909646, 3986.3621951187647, -921.0839513617997], 30, 2.433522185966575e-06, 1.0254744375127575e-14

14, 18, 9, [-14.268803870810459, 83.160507878124, -226.32871340853126, 98.59294359329292, 1293.7136270357812, -4507.760190567296, 7626.670774113883, -7421.5426463042895, 3986.362386626472, -921.0839939887186], 35, 2.4320617451294038e-06, 1.0251186761263255e-14

