14, 18, 10, [-7.35444908199435, -29.762934455602576, 601.900533881774, -3504.285736391276, 11623.917541602423, -24998.93475276089, 36262.617853061194, -35428.203936761754, 22434.643632831932, -8340.151967643715, 1384.690600298055], 20, 2.3375015144172373e-05, 2.3316114542380217e-15

14, 18, 10, [-7.354449589577953, -29.76292544299178, 601.9004621756419, -3504.2853997583093, 11623.916508957478, -24998.93259004918, 36262.61472137023, -35428.200840888436, 22434.641633317453, -8340.151205777256, 1384.6904702529914], 20, 2.3762210637723227e-05, 2.3432346542514333e-15

14, 18, 10, [-7.354448721035281, -29.762940686322388, 601.9005819200372, -3504.285954245571, 11623.91818518818, -24998.936046956176, 36262.619647200765, -35428.205629905424, 22434.644673823237, -8340.152344179747, 1384.6906611432678], 20, 2.3386315398577192e-05, 2.3325841636730513e-15

14, 18, 10, [-7.354449069165546, -29.762934649956843, 601.9005351418631, -3504.28574087837, 11623.917550755838, -24998.934761855067, 36262.617851111034, -35428.2039194352, 22434.643611443094, -8340.15195552525, 1384.6905975399382], 20, 2.3335886766291435e-05, 2.328863129847257e-15

14, 18, 10, [-7.3544486453857205, -29.762942234886573, 601.9005958090959, -3504.286026455156, 11623.918426971211, -24998.936593075858, 36262.620491471374, -35428.20651329856, 22434.645273274968, -8340.152582634317, 1384.6907034038297], 20, 2.375457623449774e-05, 2.3427689053987477e-15

14, 18, 10, [-7.354448438253583, -29.762945809935356, 601.9006234291564, -3504.2861522271614, 11623.918800765156, -24998.937350604734, 36262.62155153901, -35428.207524635334, 22434.645902735076, -8340.15281341332, 1384.6907412478404], 8, 2.3776750295037316e-05, 2.343721051793218e-15

14, 18, 10, [-7.354447925857881, -29.762954944514615, 601.90069621027, -3504.286493583591, 11623.919844627355, -24998.93952568363, 36262.624679619264, -35428.21059110835, 22434.647864139897, -8340.153552730986, 1384.6908659769936], 15, 2.3814528887655435e-05, 2.3443549620794257e-15

14, 18, 10, [-7.354449645314859, -29.762924546021594, 601.9004558499302, -3504.285374163029, 11623.916443771894, -24998.932482675136, 36262.61460939322, -35428.20077402553, 22434.64161870024, -8340.151211094142, 1384.6904730044332], 11, 2.3821845527967592e-05, 2.345036540033585e-15

14, 18, 10, [-7.354448120499758, -29.76295145113195, 601.9006682877515, -3504.2863626480175, 11623.919445592053, -24998.938699595372, 36262.62350274358, -35428.20945148814, 22434.647146064442, -8340.153286796596, 1384.6908220071045], 6, 2.380763781015631e-05, 2.344066746271954e-15

14, 18, 10, [-7.354448995233477, -29.762936107752736, 601.9005478576219, -3504.2858056223595, 11623.917764190279, -24998.935238457012, 36262.61858193419, -35428.20467995391, 22434.64412582816, -8340.152159842031, 1384.6906337515288], 7, 2.376306455879045e-05, 2.3430176289745696e-15

14, 18, 10, [-7.354448350413047, -29.762947287137308, 601.9006345209582, -3504.286201214787, 11623.918941753904, -24998.93762702129, 36262.621925586296, -35428.20786977559, 22434.646110668673, -8340.152887311662, 1384.690753019063], 20, 2.325471053869612e-05, 2.3276060245459927e-15

14, 18, 10, [-7.354449124482537, -29.762933761352112, 601.9005287876828, -3504.285714244099, 11623.91747828372, -24998.93462808824, 36262.617681475705, -35428.203773466295, 22434.643529854828, -8340.151928765557, 1384.690593626784], 20, 2.3289457054657874e-05, 2.3289206476269457e-15

14, 18, 10, [-7.3544492735251685, -29.762931021315193, 601.9005062401361, -3504.2856048872004, 11623.917132124869, -24998.933880903944, 36262.616567779034, -35428.20264165904, 22434.642779356313, -8340.151635560313, 1384.69054237752], 13, 2.386732139260655e-05, 2.346442557639816e-15

14, 18, 10, [-7.354449181128261, -29.76293279598872, 601.9005213707565, -3504.2856804048974, 11623.917376750842, -24998.93441878373, 36262.61738137346, -35428.20347810084, 22434.643338997812, -8340.151855700318, 1384.690581051169], 25, 2.3626014748037403e-05, 2.3348094681764603e-15

14, 18, 10, [-7.3544484808807145, -29.762945239670756, 601.9006203013205, -3504.28614381083, 11623.91879313916, -24998.937370661548, 36262.62162991502, -35428.20764825177, 22434.646010787514, -8340.152864773223, 1384.6907516652348], 20, 2.3309421329748708e-05, 2.328504511812646e-15

14, 18, 10, [-7.354449516616164, -29.762926904931955, 601.9004751406774, -3504.285466878915, 11623.916733876473, -24998.93310031237, 36262.6155157313, -35428.20167940807, 22434.64220806437, -8340.151436895985, 1384.6905116778564], 25, 2.353794526477219e-05, 2.3333724557055768e-15

14, 18, 10, [-7.354448628064812, -29.762942624379157, 601.9005995871497, -3504.2860474794516, 11623.918501764569, -24998.936771551118, 36262.62078163985, -35428.20683138508, 22434.645498662874, -8340.152675977732, 1384.6907205806542], 20, 2.3328934020375485e-05, 2.3293100671781696e-15

14, 18, 10, [-7.354448260185189, -29.76294894815899, 601.9006481454657, -3504.286266816496, 11623.919147180119, -24998.938064334605, 36262.62256677872, -35428.20850937786, 22434.64652623265, -8340.153046168518, 1384.6907801590696], 20, 2.3297783393493122e-05, 2.3296423650523367e-15

14, 18, 10, [-7.354448657943375, -29.762941966707835, 601.900593344482, -3504.2860134620137, 11623.91838312879, -24998.9364936403, 36262.62033740936, -35428.20635185875, 22434.64516355185, -8340.152538887578, 1384.690695623891], 12, 2.386319198912353e-05, 2.3465302816673445e-15

14, 18, 10, [-7.354448807340496, -29.76293929753458, 601.9005720214235, -3504.2859131542577, 11623.918075390524, -24998.935850203517, 36262.61940877056, -35428.20543825674, 22434.644577128656, -8340.152317095779, 1384.6906580862726], 20, 2.358937898134768e-05, 2.3383745737497775e-15

14, 18, 10, [-7.35444843018226, -29.762945782942783, 601.9006218602533, -3504.286138581808, 11623.918740084933, -24998.93718539915, 36262.62125944632, -35428.20718627339, 22434.645654036765, -8340.152707917217, 1384.6907215408362], 20, 2.336100143143475e-05, 2.331464020232943e-15

14, 18, 10, [-7.354448516004332, -29.762944323335336, 601.9006107605225, -3504.2860888705804, 11623.918594857474, -24998.936896180006, 36262.62086177769, -35428.2068134942, 22434.64542603745, -8340.152625765268, 1384.690708300457], 20, 2.3751526407626233e-05, 2.3431594046395617e-15

14, 18, 10, [-7.354448756693252, -29.76294021636468, 601.9005794790543, -3504.2859488222052, 11623.918186730873, -24998.93608726374, 36262.61975746017, -35428.205788151, 22434.644806377994, -8340.15240566144, 1384.6906734073632], 6, 2.372670923408223e-05, 2.3437445487724883e-15

14, 18, 10, [-7.354448854360696, -29.762938327678167, 601.9005632281414, -3504.285866865777, 11623.917918364932, -24998.93549088099, 36262.61884626288, -35428.20484270054, 22434.644168592047, -8340.152152991965, 1384.6906287520612], 20, 2.33912024199401e-05, 2.332309888353073e-15

14, 18, 10, [-7.354449579125284, -29.76292566510319, 601.900464280984, -3504.2854114130996, 11623.916550577784, -24998.93269015944, 36262.61488566459, -35428.20102267232, 22434.64176321642, -8340.15125996377, 1384.690480282823], 20, 2.3387024740357358e-05, 2.3300576827357612e-15

14, 18, 10, [-7.354448832934837, -29.762938760559294, 601.9005671542224, -3504.2858878209104, 11623.917991054179, -24998.935661844997, 36262.61912217998, -35428.20514435952, 22434.64438243833, -8340.152241781354, 1384.6906451554744], 20, 2.3324241427104324e-05, 2.330418049801801e-15

14, 18, 10, [-7.354449060160743, -29.7629348693645, 601.9005372765155, -3504.2857523297735, 11623.917589075996, -24998.934846377404, 36262.617976349815, -35428.20404297372, 22434.643689225668, -8340.15198376489, 1384.6906020253982], 20, 2.326131405893873e-05, 2.327925762027726e-15

14, 18, 10, [-7.354448648768423, -29.762942053781853, 601.9005934235846, -3504.2860109440107, 11623.918366639005, -24998.936441200647, 36262.62023654039, -35428.20622876987, 22434.645069943566, -8340.152498270701, 1384.6906879253809], 14, 2.377137268712997e-05, 2.3434282379986984e-15

14, 18, 10, [-7.354448686406729, -29.76294140015889, 601.9005883451623, -3504.2859877004043, 11623.918297243157, -24998.93629997645, 36262.62003811888, -35428.206038667784, 22434.64495104454, -8340.152454414509, 1384.6906806775817], 20, 2.3303026282135187e-05, 2.3290649548296442e-15

14, 18, 10, [-7.35444922532235, -29.762931905125395, 601.9005135229056, -3504.2856403864516, 11623.91724541823, -24998.934128120625, 36262.616941103406, -35428.20302669532, 22434.643038796607, -8340.15173864531, 1384.6905607123804], 20, 2.3253808577541605e-05, 2.327454658141962e-15

