14, 18, 7, [116.5862931051393, -1722.0226953404326, 10419.706443655776, -34637.11576819342, 68753.80275201007, -81660.44934990762, 53781.244603935505, -15157.428794775638], 8, 0.0036927400611738775, 3.6745457808674495e-13

14, 18, 7, [116.5862931681396, -1722.0226964664957, 10419.706451871758, -34637.11580039976, 68753.80282591288, -81660.44944973268, 53781.24467770646, -15157.428817845697], 2, 0.0036901868242803096, 3.6666303215766786e-13

14, 18, 7, [116.5862933607684, -1722.0226992118357, 10419.706468649278, -34637.11585739508, 68753.80294215417, -81660.44959205932, 53781.2447745737, -15157.428846114202], 2, 0.0036867381588827296, 3.667201612646268e-13

14, 18, 7, [116.58629257883976, -1722.0226880424364, 10419.706400352989, -34637.11562566982, 68753.80247097996, -81660.44901791656, 53781.244386367354, -15157.428733756538], 4, 0.0036912768476843856, 3.6740517692580474e-13

14, 18, 7, [116.58629299440007, -1722.022693910665, 10419.70643583407, -34637.11574474381, 68753.8027105313, -81660.44930681644, 53781.24457976132, -15157.428789191219], 7, 0.003691222903538187, 3.673883600319374e-13

14, 18, 7, [116.5862935644015, -1722.0227021613453, 10419.706486918112, -34637.11592011861, 68753.80307107723, -81660.44975069886, 53781.24488277948, -15157.428877674874], 2, 0.003683198012635604, 3.6655402560414506e-13

14, 18, 7, [116.58629301836399, -1722.0226942545885, 10419.706437925346, -34637.11575172807, 68753.80272436378, -81660.44932305382, 53781.24459021235, -15157.428792032806], 3, 0.003691031547973061, 3.674185012891339e-13

14, 18, 7, [116.58629292606925, -1722.0226929441394, 10419.706429975173, -34637.11572501244, 68753.80267065774, -81660.44925846414, 53781.24454718187, -15157.428779781798], 2, 0.00369177176037679, 3.668801625925457e-13

14, 18, 7, [116.5862935563592, -1722.0227018632008, 10419.706483984193, -34637.115906433624, 68753.8030357569, -81660.44969865223, 53781.24484159049, -15157.428864046902], 5, 0.0036890396813912697, 3.674279784742321e-13

14, 18, 7, [116.58629422044451, -1722.0227114491015, 10419.706543177537, -34637.11610913285, 68753.80345147439, -81660.45020929353, 53781.24518943593, -15157.428965417164], 3, 0.0036892101431978633, 3.6737206303075527e-13

14, 18, 7, [116.58629398952867, -1722.0227081457426, 10419.706522951212, -34637.11604041853, 68753.80331158837, -81660.45003864549, 53781.245073929174, -15157.428931952149], 9, 0.0036928168165561944, 3.6749717647111844e-13

14, 18, 7, [116.58629333527786, -1722.0226987476708, 10419.706465200616, -34637.11584362772, 68753.80290997207, -81660.44954775994, 53781.24474119871, -15157.42883546953], 3, 0.0036942565827587474, 3.6747884550096476e-13

14, 18, 7, [116.5862942834163, -1722.0227122040078, 10419.706546918735, -34637.11611889313, 68753.80346543064, -81660.45021921919, 53781.245191427675, -15157.428964648061], 4, 0.0036890144964600233, 3.6719965444240876e-13

14, 18, 7, [116.5862937073889, -1722.02270404706, 10419.706497477622, -34637.11595261556, 68753.80313031722, -81660.44981448851, 53781.244920198995, -15157.428886844707], 5, 0.0036901560088876753, 3.67530421887858e-13

14, 18, 7, [116.586293236505, -1722.0226973319554, 10419.706456513799, -34637.115814051955, 68753.80284963694, -81660.4494740177, 53781.2446912058, -15157.42882096818], 2, 0.0036834377323501487, 3.6675685209906475e-13

14, 18, 7, [116.58629365518975, -1722.0227033168944, 10419.706493101476, -34637.115938051706, 68753.80310125792, -81660.44977973566, 53781.24489714042, -15157.428880298961], 5, 0.003690910491706685, 3.6726951272053555e-13

14, 18, 7, [116.58629373563788, -1722.0227044485707, 10419.706499926437, -34637.11596092381, 68753.80314725197, -81660.44983522534, 53781.2449343223, -15157.42889097146], 3, 0.0036916038300025857, 3.6725553227900787e-13

14, 18, 7, [116.5862935120753, -1722.0227014198301, 10419.706482405798, -34637.11590483154, 68753.80303993425, -81660.44971254634, 53781.244856755206, -15157.428870050844], 3, 0.0036911981399569255, 3.675346311974713e-13

14, 18, 7, [116.58629284345106, -1722.022691815022, 10419.706423371992, -34637.11570359017, 68753.80262901385, -81660.44920995031, 53781.244515817234, -15157.428771099616], 4, 0.0036899675166382883, 3.6720952820757103e-13

14, 18, 7, [116.58629294155266, -1722.0226931562852, 10419.706431210197, -34637.115728970544, 68753.80267819484, -81660.44926698443, 53781.244552470336, -15157.428781169974], 2, 0.0036808070716414427, 3.66628706699126e-13

14, 18, 7, [116.58629352404695, -1722.0227012720015, 10419.706479588536, -34637.115888918626, 68753.80299496684, -81660.4496427932, 53781.24479977302, -15157.42885080728], 4, 0.0036925509999285746, 3.673329087596656e-13

14, 18, 7, [116.58629449025875, -1722.0227151571132, 10419.706564948447, -34637.1161799136, 68753.80358907329, -81660.45036921374, 53781.245292302985, -15157.428993662004], 3, 0.0036920712360597164, 3.671765852310191e-13

14, 18, 7, [116.58629304618051, -1722.0226946100433, 10419.70643985241, -34637.11575746441, 68753.8027344675, -81660.44933355247, 53781.244596145545, -15157.428793430354], 4, 0.0036901970094455417, 3.673164551077575e-13

