14, 18, 15, [16.34546668802573, -277.61781930555344, 1505.2275760871546, -3935.465766406334, 4539.923745953608, 820.0570264177333, -6772.100134457562, 1168.4886981954173, 9299.29468507537, -2609.3106732158567, -13240.57677377803, 6353.0597437054075, 18034.050931184873, -25725.651770323595, 13445.296054726621, -2622.0310107949413], 6, 1.1883420123585936e-05, 1.1905819165836505e-15

14, 18, 15, [16.345466071466195, -277.61781179217974, 1505.2275383683354, -3935.4656707000645, 4539.92363738006, 820.0570055264915, -6772.09997197638, 1168.4886713131655, 9299.294461858895, -2609.310611923033, -13240.576455981844, 6353.05959302904, 18034.050498231463, -25725.651155605607, 13445.29573450668, -2622.03094855398], 6, 1.1787550999160917e-05, 1.1884973343788755e-15

14, 18, 15, [16.34546573171148, -277.6178073086506, 1505.2275139264714, -3935.4656027251026, 4539.92354933359, 820.0570039796617, -6772.09984225063, 1168.4886251713624, 9299.294278595813, -2609.3105245776264, -13240.57618377474, 6353.05941287001, 18034.050121045693, -25725.650544786902, 13445.295392732616, -2622.030878210221], 6, 1.1792544726087498e-05, 1.1880558784917608e-15

14, 18, 15, [16.34546962477562, -277.61785631542057, 1505.2277688521633, -3935.46627725996, 4539.92436595571, 820.0570879960577, -6772.101054334481, 1168.4889438735395, 9299.295967491507, -2609.311167238289, -13240.578642633689, 6353.060828084817, 18034.053502047343, -25725.65571666203, 13445.298204939309, -2622.0314446720345], 8, 1.174394834739821e-05, 1.1871001853333443e-15

14, 18, 15, [16.345468333224886, -277.6178397528526, 1505.227680943681, -3935.4660391224184, 4539.9240672548585, 820.0570718433087, -6772.100613288347, 1168.4888032007327, 9299.295348382137, -2609.3108931785346, -13240.577729774668, 6353.060247903994, 18034.05223979839, -25725.653701350268, 13445.297082692028, -2622.0312141337286], 3, 1.191532459490617e-05, 1.19179407180709e-15

14, 18, 15, [16.345466567053496, -277.61781771018804, 1505.227567392784, -3935.465742226522, 4539.923714620691, 820.0570258962509, -6772.100088296515, 1168.4886817154377, 9299.294619847287, -2609.3106420296567, -13240.57667684951, 6353.059679437666, 18034.050796841344, -25725.65155266305, 13445.295932954754, -2622.0309857453562], 3, 1.1915285036236512e-05, 1.1901080873265203e-15

14, 18, 15, [16.345465018504875, -277.617798787238, 1505.2274720555608, -3935.4654991450902, 4539.92343647077, 820.0569759855737, -6772.0996725980995, 1168.4886068543601, 9299.294047608711, -2609.3104753264042, -13240.575859252573, 6353.059277958037, 18034.04968118905, -25725.649947274134, 13445.295089566713, -2622.0308205705273], 6, 1.1795880492033447e-05, 1.188096887174745e-15

14, 18, 15, [16.34546700197394, -277.61782315649674, 1505.2275955379478, -3935.4658160566405, 4539.923802707923, 820.0570368522784, -6772.100219352356, 1168.4887128833166, 9299.294801853499, -2609.310706073774, -13240.576940251942, 6353.05982355198, 18034.05115802307, -25725.652093576497, 13445.296223461326, -2622.0310436534646], 4, 1.1963986634993183e-05, 1.1923376474420451e-15

14, 18, 15, [16.345467712588615, -277.6178321104383, 1505.22764218915, -3935.4659397956784, 4539.923953175113, 820.0570513199793, -6772.100442521894, 1168.4887733617236, 9299.295113160608, -2609.3108273934668, -13240.577394385782, 6353.060088993645, 18034.051783056893, -25725.653055801584, 13445.296748483712, -2622.0311496930585], 7, 1.17248034247374e-05, 1.1868793156782569e-15

14, 18, 15, [16.34546521729446, -277.61780079138384, 1505.2274796812242, -3935.465510713903, 4539.923434731165, 820.0569973467643, -6772.09967320748, 1168.488571176138, 9299.29404157481, -2609.310418280177, -13240.575833985748, 6353.059186950591, 18034.049636738833, -25725.649763595757, 13445.294954390745, -2622.03078747894], 3, 1.1925401160854744e-05, 1.1895768775806558e-15

14, 18, 15, [16.345466085598577, -277.617811984601, 1505.2275394196135, -3935.465673547324, 4539.923640793108, 820.0570060864527, -6772.09997712216, 1168.4886721255255, 9299.29446897956, -2609.310613529465, -13240.576466027802, 6353.059596909945, 18034.050511754995, -25725.65117289217, 13445.295742660031, -2622.030949958711], 3, 1.1894416522518872e-05, 1.1893874320698466e-15

14, 18, 15, [16.345466437938374, -277.617816265395, 1505.2275608984396, -3935.465728194347, 4539.923703395828, 820.0570168941808, -6772.100070519863, 1168.4886900276056, 9299.294597650307, -2609.310653230553, -13240.576650528477, 6353.059691352525, 18034.050764124822, -25725.651542850526, 13445.295939560481, -2622.0309890006206], 6, 1.1783355015974977e-05, 1.1875472866173298e-15

14, 18, 15, [16.34546561441779, -277.61780619902777, 1505.2275101428265, -3935.46559859418, 4539.923554632006, 820.056990982418, -6772.0998483256535, 1168.488648603474, 9299.294291519229, -2609.310561739421, -13240.576212404672, 6353.059472831371, 18034.05016577931, -25725.650676682457, 13445.295482894817, -2622.030899301779], 5, 1.1928156451366446e-05, 1.1914155488840343e-15

14, 18, 15, [16.345466291485927, -277.61781430602116, 1505.2275500905305, -3935.4656978122443, 4539.923663557378, 820.057016729421, -6772.100011870005, 1168.4886683765806, 9299.294514600726, -2609.310612630908, -13240.576526837867, 6353.059608355649, 18034.050592593074, -25725.651263804146, 13445.295783253632, -2622.030956834772], 6, 1.184437187474166e-05, 1.188776815367876e-15

14, 18, 15, [16.34546755454021, -277.6178307528814, 1505.2276386233634, -3935.4659409338337, 4539.9239735457395, 820.0570278465029, -6772.100469129471, 1168.4888223753373, 9299.295158496494, -2609.3109080085515, -13240.577479533356, 6353.060225367346, 18034.051911099294, -25725.65338219199, 13445.296965146668, -2622.0311997547874], 6, 1.1859584767057335e-05, 1.189861869715557e-15

14, 18, 15, [16.34546660836047, -277.6178183326978, 1505.2275712181747, -3935.4657541893994, 4539.923732539369, 820.0570229550498, -6772.1001141475335, 1168.4886965820297, 9299.294657370125, -2609.310668817515, -13240.57673521811, 6353.05973077316, 18034.05087936596, -25725.65170617179, 13445.296024930043, -2622.031005713113], 6, 1.1807147586925903e-05, 1.1886299542940785e-15

14, 18, 15, [16.345465524776966, -277.61780456444734, 1505.2274988781498, -3935.465560562273, 4539.92349407064, 820.057003979543, -6772.099761036579, 1168.4885944668893, 9299.294163604927, -2609.310466699276, -13240.576012108131, 6353.05929454109, 18034.04988256374, -25725.650150688212, 13445.295169576393, -2622.0308317936156], 2, 1.187753851352385e-05, 1.187696565973515e-15

