14, 18, 18, [142.3049333075425, -1244.10367915299, 4032.993004665145, -5287.729171968275, -133.18525964791598, 5791.474924306931, 252.61357609417584, -6405.484593254574, -2685.1673317766567, 6013.202607117618, 6288.038679068177, -3492.969241064183, -9362.343515149827, -449.686467983608, 11476.446414910648, 2866.9873932048727, -16362.337322865262, 10881.481524975896, -2323.5356083922175], 4, 5.422267335048116e-07, 1.704268439847909e-15

14, 18, 18, [142.3049355423604, -1244.1036988546764, 4032.9930707971666, -5287.729263663031, -133.18525570427553, 5791.475025338673, 252.61357201457483, -6405.484709598037, -2685.1673706499764, 6013.2027237461825, 6288.038787683884, -3492.9693178549105, -9362.343689417326, -449.68646309519005, 11476.446637771493, 2866.9874359187925, -16362.337642611881, 10881.481745853427, -2323.535656821766], 4, 5.562938402662163e-07, 1.7222892926036417e-15

14, 18, 18, [142.30494587666092, -1244.1037898793552, 4032.993376072383, -5287.729686482009, -133.18523805438983, 5791.475491221317, 252.61355395325327, -6405.485245772481, -2685.1675507636155, 6013.2032605583, 6288.039289030533, -3492.969670170498, -9362.34449233628, -449.68644268918126, 11476.447662951283, 2866.9876349159267, -16362.339112358899, 10881.482758750095, -2323.535878427562], 4, 5.335575720476179e-07, 1.6911633540534484e-15

14, 18, 18, [142.30494045382392, -1244.1037417516093, 4032.9932131523706, -5287.729457556102, -133.18525204293715, 5791.475238976158, 252.6135703366241, -6405.484952186831, -2685.1674603509587, 6013.202960300254, 6288.039019767267, -3492.969464671316, -9362.344048888817, -449.68646744394965, 11476.447086659968, 2866.9875366771507, -16362.338282350436, 10881.482176765603, -2323.535749450766], 2, 5.639398012419996e-07, 1.732991109533117e-15

14, 18, 18, [142.30494222297193, -1244.1037572234227, 4032.993264756645, -5287.729528782495, -133.18524896153858, 5791.475317209354, 252.61356675649827, -6405.485042328361, -2685.1674895015694, 6013.2030514955795, 6288.039102991534, -3492.9695264134302, -9362.344184499225, -449.68646065109914, 11476.447262598149, 2866.987566973969, -16362.338536385476, 10881.482355290898, -2323.5357891534986], 3, 5.650864964253903e-07, 1.7334901059354035e-15

14, 18, 18, [142.30494507541871, -1244.103783136352, 4032.993354782142, -5287.729659884252, -133.18523525280597, 5791.475461939978, 252.6135492712451, -6405.48521499838, -2685.1675332403915, 6013.203235299565, 6288.039255744241, -3492.9696608697036, -9362.344449658794, -449.68643227209867, 11476.447617028209, 2866.987614543099, -16362.339049528031, 10881.48272360315, -2323.5358720507634], 5, 3.145936324255918e-07, 1.3917958440988201e-15

14, 18, 18, [142.30494575647438, -1244.1037879556843, 4032.9933662088147, -5287.729665825824, -133.18524788363746, 5791.475468158254, 252.6135677637812, -6405.485212596678, -2685.1675551333547, 6013.2032154672015, 6288.039267489768, -3492.9696255348285, -9362.34443552488, -449.6864677141329, 11476.44757311763, 2866.9876406530675, -16362.338978049318, 10881.482650108022, -2323.535852109187], 2, 5.659305611876171e-07, 1.737565910183704e-15

14, 18, 18, [142.30494566112486, -1244.1037882811345, 4032.9933719047594, -5287.729683167212, -133.18523503293002, 5791.475487676123, 252.61354953408093, -6405.485244037, -2685.1675447093667, 6013.203263013837, 6288.039284076618, -3492.9696770764053, -9362.344492268414, -449.68643441042184, 11476.447668933513, 2866.987627961725, -16362.339122840604, 10881.48277157346, -2323.535882116275], 5, 3.462013752036717e-07, 1.4492422697464114e-15

14, 18, 18, [142.30494757671482, -1244.1038051575438, 4032.9934284109454, -5287.729761002812, -133.1852326271024, 5791.475573577729, 252.613547686968, -6405.4853422478645, -2685.16757979503, 6013.203359673747, 6288.0393774120075, -3492.9697379728514, -9362.344638268189, -449.6864348953479, 11476.447852053821, 2866.9876679482268, -16362.339383790735, 10881.482947901482, -2323.5359200886924], 3, 5.640939541803099e-07, 1.7344076376198494e-15

14, 18, 18, [142.30494470704468, -1244.1037796501291, 4032.993342054081, -5287.729639951517, -133.18523926105854, 5791.475439995776, 252.61355489923432, -6405.485187373708, -2685.1675299348776, 6013.203203021546, 6288.039233736764, -3492.9696335048793, -9362.344405469781, -449.6864432500532, 11476.447553214573, 2866.9876120917597, -16362.3389552701, 10881.482651410053, -2323.5358550692563], 5, 4.6834726555204357e-07, 1.6079696698323965e-15

14, 18, 18, [142.3049392589932, -1244.1037312701096, 4032.9931782447197, -5287.729409874752, -133.18525297451845, 5791.47518636081, 252.6135706673573, -6405.484892436812, -2685.1674380144277, 6013.202902257843, 6288.038962364112, -3492.9694291193478, -9362.343960529945, -449.6864655643367, 11476.446977013995, 2866.9875111250194, -16362.33812652556, 10881.482072629002, -2323.5357272165506], 5, 2.9503697969617566e-07, 1.3720399730970615e-15

14, 18, 18, [142.30494185670275, -1244.1037544639478, 4032.993257321308, -5287.729522163963, -133.18524458875615, 5791.475310118599, 252.613560399902, -6405.485037608215, -2685.1674800357587, 6013.203052791774, 6288.039093838729, -3492.9695347553884, -9362.344181048726, -449.6864490799872, 11476.447266681093, 2866.987556429122, -16362.33854475835, 10881.482368760997, -2323.535793299645], 4, 5.434891205782917e-07, 1.7065183809237229e-15

14, 18, 18, [142.30494013162937, -1244.1037392502442, 4032.9932061948984, -5287.729451089153, -133.18524794475226, 5791.475231813169, 252.61356403848362, -6405.484947186946, -2685.167450424067, 6013.202961664176, 6288.039009771377, -3492.9694741533976, -9362.344045258367, -449.6864537799092, 11476.447092363058, 2866.987523834683, -16362.338294516347, 10881.482195422352, -2323.5357552351584], 6, 5.003746781170255e-07, 1.676004219053916e-15

14, 18, 18, [142.30494144634454, -1244.1037497191053, 4032.9932369097214, -5287.729484591224, -133.18525817239853, 5791.475268357915, 252.61357940421067, -6405.484980644184, -2685.1674818653, 6013.202979689942, 6288.039053436061, -3492.969466321777, -9362.344086067491, -449.6864836052983, 11476.447121800738, 2866.9875599355773, -16362.338329396085, 10881.482198297017, -2323.535752499167], 5, 3.5420590179208507e-07, 1.4588844742663865e-15

14, 18, 18, [142.3049425037517, -1244.1037597890495, 4032.9932736937126, -5287.729541774704, -133.1852477142299, 5791.475331594449, 252.61356525715087, -6405.485059397919, -2685.1674941905503, 6013.203069368535, 6288.039118377178, -3492.9695390151614, -9362.344210515399, -449.6864586862189, 11476.447296712322, 2866.987572408649, -16362.338585425296, 10881.48238978316, -2323.5357967948894], 5, 3.5112049977300936e-07, 1.4576119053622176e-15

14, 18, 18, [142.30494185623542, -1244.103754595269, 4032.9932582683796, -5287.729524459189, -133.1852432955175, 5791.475312720753, 252.6135586292379, -6405.485041480566, -2685.167479391797, 6013.203058143936, 6288.039096313026, -3492.96954005583, -9362.344187719737, -449.68644614902956, 11476.447277183543, 2866.987555818789, -16362.338560342929, 10881.482381248798, -2323.5357962973567], 4, 5.491340950520798e-07, 1.711617121400764e-15

14, 18, 18, [142.3049477580516, -1244.1038066238393, 4032.9934330223846, -5287.729767225813, -133.18523199211904, 5791.475580108727, 252.6135463563665, -6405.485350088851, -2685.1675804995275, 6013.203369125288, 6288.039383095441, -3492.969747095691, -9362.344651093475, -449.68642954185333, 11476.447872562028, 2866.987666313793, -16362.339415623797, 10881.482974646453, -2323.53592680809], 3, 5.634958181756431e-07, 1.7314128352099115e-15

14, 18, 18, [142.3049486955514, -1244.1038150180998, 4032.993461488301, -5287.7298067996835, -133.18523077430675, 5791.47562405752, 252.61354584795436, -6405.485400297251, -2685.16759947529, 6013.203417647672, 6288.039431830964, -3492.9697757832487, -9362.344725107605, -449.68643309652197, 11476.44796260652, 2866.987689860812, -16362.339542099542, 10881.483056612045, -2323.5359438003193], 4, 5.447443844696069e-07, 1.7072270070630711e-15

14, 18, 18, [142.30494417235096, -1244.103774513234, 4032.993323107152, -5287.729610115942, -133.18524519322239, 5791.475407002764, 252.6135629993347, -6405.485145921024, -2685.167524276144, 6013.20315516989, 6288.039200066196, -3492.9695939739995, -9362.344339545827, -449.68645768570565, 11476.447459634888, 2866.9876065087797, -16362.338818028156, 10881.48254804733, -2323.5358310599418], 5, 3.6402407981960896e-07, 1.4436480841911281e-15

14, 18, 18, [142.30494706507844, -1244.1038003997294, 4032.9934114843268, -5287.729735606264, -133.18523616036828, 5791.475545507917, 252.613552317945, -6405.48530813325, -2685.167572587301, 6013.203322279733, 6288.039348140753, -3492.9697092926303, -9362.344585280745, -449.686442785153, 11476.447779593913, 2866.9876603800094, -16362.339278286549, 10881.482870583903, -2323.535902426108], 4, 5.61607766032815e-07, 1.7268162618629562e-15

14, 18, 18, [142.3049416919466, -1244.1037525038678, 4032.9932487249116, -5287.7295060849, -133.18525063206664, 5791.475292226298, 252.61356884789248, -6405.485013033514, -2685.1674811046037, 6013.203021043196, 6288.039076554659, -3492.9695048691074, -9362.344139943807, -449.6864643022887, 11476.447203795487, 2866.987558149254, -16362.338451289477, 10881.48229469045, -2323.535775564975], 5, 3.479278244562748e-07, 1.4542346736860312e-15

14, 18, 18, [142.3049461150506, -1244.1037916441544, 4032.9933807213856, -5287.729690434853, -133.18524092429416, 5791.475495381703, 252.61355802148785, -6405.485248322443, -2685.1675565260584, 6013.203259385152, 6288.039294273901, -3492.969664938326, -9362.344493937002, -449.6864495015273, 11476.447660092987, 2866.9876408878617, -16362.339107032894, 10881.48275083569, -2323.5358760581853], 5, 4.173943082934682e-07, 1.5036035913718652e-15

14, 18, 18, [142.30494050621823, -1244.1037422461927, 4032.9932149855454, -5287.729460550576, -133.18525120740222, 5791.4752422218735, 252.6135690696449, -6405.4849564506785, -2685.16746026571, 6013.202965751668, 6288.039022702229, -3492.9694699727825, -9362.34405598709, -449.68646442285234, 11476.447097911889, 2866.9875358687336, -16362.338299496258, 10881.482190939956, -2323.535752962723], 5, 3.1385915973711454e-07, 1.3914365636129666e-15

14, 18, 18, [142.3049426631931, -1244.1037613960532, 4032.993279793624, -5287.729551476747, -133.18524596945903, 5791.475342494653, 252.6135631548042, -6405.485072925784, -2685.1674970283425, 6013.203084170717, 6288.039130239114, -3492.9695498546066, -9362.344231506419, -449.686456660729, 11476.447324385232, 2866.9875767072695, -16362.338624747787, 10881.482417084386, -2323.535802731586], 5, 5.356827728522039e-07, 1.6962698280790553e-15

14, 18, 18, [142.30494225366883, -1244.1037585119375, 4032.9932728609947, -5287.729547249163, -133.18523955687064, 5791.475338227026, 252.6135541021502, -6405.485072855735, -2685.1674862466316, 6013.203092265968, 6288.03912381464, -3492.9695650904255, -9362.344236218656, -449.6864411729021, 11476.447341456753, 2866.9875652067153, -16362.33865225898, 10881.48244594316, -2323.5358105742916], 5, 3.136876078936096e-07, 1.4077846599818944e-15

14, 18, 18, [142.30495178255194, -1244.103841564173, 4032.993548052897, -5287.729921804886, -133.18523204630142, 5791.475750463044, 252.61354951857615, -6405.485541304472, -2685.1676569369756, 6013.2035511395925, 6288.03956970747, -3492.969853934076, -9362.34493170099, -449.6864425493871, 11476.448215741219, 2866.987753246997, -16362.339901940037, 10881.483294983564, -2323.5359944591255], 5, 3.810004206484789e-07, 1.4626000981352503e-15

14, 18, 18, [142.30494412470935, -1244.1037742367366, 4032.9933227099837, -5287.7296105762825, -133.18524397614607, 5791.475407608228, 252.61356134026155, -6405.485147498355, -2685.16752295008, 6013.203158151039, 6288.039200492334, -3492.9695975476575, -9362.344342737051, -449.68645515783015, 11476.44746542758, 2866.987605359141, -16362.338826671177, 10881.482555401239, -2323.53583286772], 4, 5.646193865332992e-07, 1.732387730439191e-15

14, 18, 18, [142.30494411584237, -1244.1037741420396, 4032.993322481494, -5287.7296107923785, -133.185242828065, 5791.475407606704, 252.61355927410963, -6405.4851483568245, -2685.1675202319934, 6013.203161396259, 6288.039199033384, -3492.9696034820677, -9362.34434550186, -449.68644867806876, 11476.447474033626, 2866.987600081734, -16362.338841670062, 10881.482571452922, -2323.5358373972376], 3, 5.643281562470679e-07, 1.7357168035063009e-15

14, 18, 18, [142.30494260339873, -1244.103761538912, 4032.9932829058985, -5287.729561169522, -133.18523868328523, 5791.475353415385, 252.61355283473375, -6405.485090579566, -2685.1674910863967, 6013.203110926672, 6288.039139494761, -3492.9695789056013, -9362.344263380375, -449.68643783026215, 11476.447378290188, 2866.987569454291, -16362.338706246637, 10881.482485558468, -2323.5358196677626], 3, 5.637734673446145e-07, 1.7295022045842563e-15

14, 18, 18, [142.3049470796938, -1244.1038003763629, 4032.9934109889955, -5287.7297344764265, -133.18523624581726, 5791.475543944149, 252.6135519413585, -6405.485306334362, -2685.167570859707, 6013.20332144334, 6288.03934530578, -3492.969710836591, -9362.34458324677, -449.68643908572716, 11476.4477801734, 2866.987656115599, -16362.339281253517, 10881.482876605494, -2323.535904487057], 5, 3.0366001605716764e-07, 1.3824606406619518e-15

