14, 17, 6, [-2.867538464412721, 0.9001532629869309, 2.255529579661245, 1.0599261738599386, -1.774885034216535, -3.337401505803827, 2.7915472711442946], 15, 7.71477408863893e-05, 6.997904424102917e-24

14, 17, 6, [-2.8673006543989747, 0.8998551045322681, 2.2551556627537708, 1.0599260750819162, -1.7742971810300572, -3.33666412508996, 2.7906228346693633], 25, 4.444752799386814e-05, 4.031198530747819e-24

14, 17, 6, [-2.8646827998386297, 0.8965720680652123, 2.2510390904514535, 1.0599260642270465, -1.7678232897490433, -3.3285447921116127, 2.780441167386094], 30, 8.025225872085355e-06, 7.276790269140782e-25

14, 17, 6, [-2.866387094502792, 0.8987093653107745, 2.253719066656979, 1.059926132907389, -1.7720378148941351, -3.333830578055371, 2.787069406496048], 35, 2.0184960679583496e-07, 1.8300038044925386e-26

14, 17, 6, [-2.8649866174577285, 0.8969530910628098, 2.2515168467303712, 1.0599260566070785, -1.7685746456691016, -3.3294871065272256, 2.7816228543176793], 25, 4.265271764124498e-05, 3.868385364277128e-24

14, 17, 6, [-2.864984468768476, 0.8969503677845254, 2.2515134535648733, 1.0599260925965235, -1.7685692417214007, -3.329480371541675, 2.7816143198986754], 35, 3.3058149388104068e-06, 2.996596278690741e-25

14, 17, 6, [-2.865172846883268, 0.8971867193121802, 2.2518097318264996, 1.0599259579962277, -1.7690354357909615, -3.3300648964996467, 2.782347649655473], 20, 7.064734970412246e-05, 6.408110997107752e-24

14, 17, 6, [-2.8653646152258196, 0.8974270942453393, 2.2521112267485077, 1.0599261105807634, -1.769509293604515, -3.330659371809803, 2.783092749231417], 30, 1.3237803138369344e-06, 1.2002133854565355e-25

14, 17, 6, [-2.8674451004643267, 0.9000360889913579, 2.2553827214599473, 1.0599262826601268, -1.7746538735658604, -3.3371117208148475, 2.7911836107838113], 15, 7.859107587980672e-05, 7.128864034992013e-24

14, 17, 6, [-2.8661657694025044, 0.8984318937825713, 2.2533710789156594, 1.059926017476924, -1.7714907704362648, -3.333144358528997, 2.786209167521183], 35, 5.106408363286561e-05, 4.631433972744642e-24

14, 17, 6, [-2.865073470203092, 0.8970619382792927, 2.2516533852677787, 1.0599261504524207, -1.7687891959477846, -3.3297562984181086, 2.7819601912962986], 35, 2.331652387533356e-05, 2.1131603242673784e-24

14, 17, 6, [-2.8671437986710617, 0.8996583363234251, 2.2549089791086625, 1.0599261453034794, -1.773909102846047, -3.3361774943067903, 2.790012423534413], 30, 4.570738568838797e-05, 4.145488193317679e-24

14, 17, 6, [-2.868098243282481, 0.9008551093629114, 2.2564097462662733, 1.059926388916425, -1.7762688203264134, -3.3391372539392714, 2.793723379980659], 30, 4.15120535169524e-05, 3.764910302238859e-24

14, 17, 6, [-2.8661661801349254, 0.8984321442877252, 2.2533715920993878, 1.0599263503462535, -1.771490951339578, -3.3331449780575473, 2.7862091238357767], 35, 3.039433787676432e-05, 2.75643592283954e-24

14, 17, 6, [-2.866363590529488, 0.8986799426909529, 2.253682133559113, 1.0599260653916693, -1.7719798592012383, -3.3337578124769776, 2.786978324479439], 40, 5.404058509600309e-05, 4.9014580257907084e-24

14, 17, 6, [-2.867471129462034, 0.9000688109390834, 2.2554236917086667, 1.0599261832337599, -1.7747184922996746, -3.337192646016844, 2.791285336556405], 50, 1.7176310332403695e-05, 1.5575709503497035e-24

14, 17, 6, [-2.864847447123172, 0.8967784874568714, 2.2512979660398864, 1.059926145194772, -1.7682302571473127, -3.329055291398143, 2.781081137100849], 35, 9.545947738888761e-06, 8.652372764589233e-25

14, 17, 6, [-2.8653862141124247, 0.8974541093231704, 2.2521451548680917, 1.059926201183344, -1.7695624801016208, -3.3307261832554165, 2.7831763078958986], 25, 6.749109645274428e-05, 6.121747263528141e-24

14, 17, 6, [-2.8645685457952896, 0.8964287704639539, 2.2508594199869214, 1.0599260791520293, -1.767540703604546, -3.328190400391841, 2.779996721226541], 25, 5.965741630073416e-05, 5.411029814817315e-24

14, 17, 6, [-2.86706100509654, 0.8995544438080701, 2.254778755461829, 1.0599262224076451, -1.7737041620865643, -3.3359205559710183, 2.789690031201537], 35, 5.838198054209833e-05, 5.295318427452236e-24

14, 17, 6, [-2.867565605622298, 0.9001872102494117, 2.255572213850689, 1.059926287668575, -1.7749518686287384, -3.337485461352482, 2.7916522713612215], 30, 1.1064681967813895e-06, 1.0031793421811551e-25

14, 17, 6, [-2.8679754280835623, 0.900701111798842, 2.256216631720354, 1.0599263578482012, -1.7759651779155015, -3.3387563999606225, 2.7932458633573938], 25, 4.592614405345928e-05, 4.165331039075831e-24

14, 17, 6, [-2.8656754780526943, 0.8978170240685289, 2.2526000974542684, 1.0599260130918098, -1.7702782976360303, -3.3316237138463323, 2.784302280441806], 25, 3.9442791537859914e-05, 3.577202645382366e-24

14, 17, 6, [-2.867928971456828, 0.9006428832214255, 2.2561435950033935, 1.0599263168850894, -1.7758503940564847, -3.3386123938816015, 2.7930653798036134], 25, 5.591496255264789e-05, 5.071504310431292e-24

14, 17, 6, [-2.865481042734919, 0.8975730835312483, 2.2522942978964133, 1.0599261384613028, -1.769797147300203, -3.3310204203803773, 2.7835454376873443], 35, 1.6443324648343038e-06, 1.4908459632627611e-25

14, 17, 6, [-2.8673699282055027, 0.8999418389145462, 2.2552645247418512, 1.0599262533774532, -1.7744680470318188, -3.3368786293568142, 2.790891384846894], 35, 1.3316814692588112e-05, 1.207548879955471e-24

14, 17, 6, [-2.8658819024275894, 0.8980756490945216, 2.252924573782675, 1.0599263291976777, -1.7707879894741863, -3.3322633237695616, 2.7851035760614087], 20, 8.098805275808403e-05, 7.346348872210744e-24

14, 17, 6, [-2.863030716365337, 0.8945002660772746, 2.2484412250351595, 1.0599259737323323, -1.7637379368573816, -3.3234209835965145, 2.7740161027889876], 35, 2.056014894266104e-07, 1.863884004098195e-26

14, 17, 6, [-2.8658656835396186, 0.8980554451613845, 2.2528991378594605, 1.0599261579557575, -1.770748309886123, -3.332213357081007, 2.7850413396094456], 35, 2.364395144595699e-05, 2.144161089558431e-24

14, 17, 6, [-2.8668490079868487, 0.8992885266659844, 2.254445363854458, 1.0599262879021574, -1.7731797318490063, -3.3352629117922667, 2.78886517990985], 30, 7.910562798263947e-07, 7.172016774564569e-26

