14, 18, 13, [-18.83527524084876, 167.2254634747196, -929.7566851953247, 3625.9174223973014, -10520.479092310334, 23479.191456582936, -41027.03333021161, 56463.636630668654, -60890.945278273204, 50563.76935171433, -31257.30470352135, 13544.029185689637, -3666.0623150470387, 465.64991295846886], 11, 0.0005190049439078452, 1.3302969105698659e-16

14, 18, 13, [-18.835275243052628, 167.22546356147524, -929.7566867034827, 3625.9174377559007, -10520.479194744712, 23479.191930115314, -41027.034894766104, 56463.640380075, -60890.95181021391, 50563.77753959215, -31257.311896357427, 13544.033387051195, -3666.0637801127855, 465.65014368278423], 10, 0.000741574255998895, 1.6199839816263233e-16

14, 18, 13, [-18.83527524087947, 167.22546347964135, -929.7566853406781, 3625.9174244364717, -10520.479109299384, 23479.191549274146, -41027.03367860694, 56463.637556607755, -60890.947034583834, 50563.77171593394, -31257.306910421194, 13544.030544119325, -3666.0628109433683, 465.64999427449953], 11, 0.00046467893064147317, 1.2805351471750784e-16

14, 18, 13, [-18.835275242837636, 167.225463553428, -929.7566865716209, 3625.917436504185, -10520.479187045643, 23479.191897596615, -41027.0347973788, 56463.640170007966, -60890.95148294257, 50563.777175039104, -31257.311613610666, 13544.033242241398, -3666.063736169568, 465.65013771140667], 10, 0.0006319982951760487, 1.4866536666180327e-16

14, 18, 13, [-18.835275241429194, 167.2254634954667, -929.7566855264988, 3625.9174255255557, -10520.479111834227, 23479.191541689266, -41027.03359715067, 56463.63724160535, -60890.94630023592, 50563.770587804465, -31257.305755956142, 13544.029783897908, -3666.062518785805, 465.6499443997948], 6, 0.0017456649520865108, 2.8426010933501145e-16

14, 18, 13, [-18.835275243244613, 167.22546356732278, -929.7566867829507, 3625.917438393339, -10520.479198107583, 23479.19194242445, -41027.034926949615, 56463.64044112776, -60890.95189476763, 50563.77762485148, -31257.31195801997, 13544.033417829294, -3666.0637897608863, 465.6501451307668], 8, 0.0016642864228975354, 2.746685944581656e-16

14, 18, 13, [-18.835275241907325, 167.22546351615367, -929.7566859135108, 3625.9174296992483, -10520.479140961965, 23479.19168132799, -41027.034072358685, 56463.63840844985, -60890.9483745147, 50563.77323237608, -31257.30811265296, 13544.031177321365, -3666.0630097734966, 465.65002241573325], 10, 0.0005647336019464574, 1.4041966668190946e-16

14, 18, 13, [-18.835275241432647, 167.22546349778918, -929.7566855982119, 3625.9174265214133, -10520.479119970765, 23479.191585218083, -41027.033757906414, 56463.63766235881, -60890.94708775594, 50563.77163553682, -31257.306723729824, 13544.030373899679, -3666.0627322515934, 465.649979109921], 9, 0.0015396137941626417, 2.592545827677998e-16

14, 18, 13, [-18.835275244910477, 167.22546362726047, -929.7566877381438, 3625.9174473371786, -10520.479253134179, 23479.192177925077, -41027.0356500381, 56463.64205770457, -60890.95453219912, 50563.780732730855, -31257.31453410917, 13544.034842754076, -3666.064261963879, 465.6502160421361], 13, 0.0011641532174916014, 2.131334642564991e-16

14, 18, 13, [-18.835275244055417, 167.22546359808342, -929.7566872952626, 3625.917443383262, -10520.479229974824, 23479.192083911516, -41027.03537771841, 56463.64148721761, -60890.95366678386, 50563.779792626, -31257.313822405536, 13544.034486795585, -3666.0641564512666, 465.6502020348699], 9, 0.0015732999816523352, 2.635280040108951e-16

14, 18, 13, [-18.835275243311298, 167.22546356895, -929.7566867936175, 3625.9174383258155, -10520.479196526887, 23479.191930156456, -41027.03487095493, 56463.640272052886, -60890.9515429672, 50563.77711615407, -31257.311454911487, 13544.033092851387, -3666.0636661423287, 465.65012412167914], 12, 0.0005787815511045964, 1.421940801395244e-16

14, 18, 13, [-18.83527523990038, 167.22546344223284, -929.7566847078446, 3625.9174181525286, -10520.479068357286, 23479.191364025814, -41027.033078327986, 56463.63614284097, -60890.94460913061, 50563.768716066195, -31257.304305467882, 13544.029037576283, -3666.0622899981345, 465.6499128130199], 11, 0.0004268280318222444, 1.224684087311309e-16

14, 18, 13, [-18.835275242152, 167.22546352595182, -929.7566860873593, 3625.9174315109417, -10520.479153321745, 23479.19173962677, -41027.03426817882, 56463.63888356752, -60890.94920908632, 50563.77428309969, -31257.309036454357, 13544.03171567103, -3666.063196552774, 465.6500516113982], 11, 0.0004023406659456019, 1.20077440375285e-16

14, 18, 13, [-18.835275245121284, 167.22546363625437, -929.7566879024567, 3625.917449058468, -10520.4792647643, 23479.19223179704, -41027.03582697407, 56463.64247670206, -60890.95525015213, 50563.78161453574, -31257.31529061331, 13544.035272984558, -3666.0644076187136, 465.650238249758], 13, 0.0005847559995767106, 1.4079556499928783e-16

14, 18, 13, [-18.835275241801025, 167.22546351138604, -929.7566858241261, 3625.917428756938, -10520.479134650624, 23479.191652686328, -41027.033981034176, 56463.63819996155, -60890.94803189717, 50563.77283026168, -31257.307783749322, 13544.03099917006, -3666.0629523250554, 465.6500140635072], 11, 0.001445573749664907, 2.4122919307476906e-16

14, 18, 13, [-18.835275245173296, 167.22546363658535, -929.7566878884064, 3625.917448798113, -10520.479262683508, 23479.192222118436, -41027.03579853355, 56463.642423471276, -60890.95519132936, 50563.78159010786, -31257.31531642198, 13544.035317115098, -3666.06443342496, 465.6502439743455], 9, 0.0013458384959066216, 2.3572569771185646e-16

14, 18, 13, [-18.8352752411088, 167.22546348736842, -929.7566854526134, 3625.9174253602923, -10520.47911412936, 23479.19156597685, -41027.033716856895, 56463.637611267826, -60890.9470709267, 50563.771693951, -31257.306836737083, 13544.030471944172, -3666.062776447854, 465.6499874930367], 10, 0.0010769690991937555, 2.028555761734884e-16

14, 18, 13, [-18.835275244607946, 167.2254636120818, -929.7566874319215, 3625.917443905893, -10520.479228760258, 23479.192060411428, -41027.035250706904, 56463.641082655944, -60890.95281243589, 50563.77855944618, -31257.312614712468, 13544.033717544507, -3666.063868534044, 465.65015394198656], 10, 0.0014057264191386007, 2.428284055782182e-16

14, 18, 13, [-18.835275244612852, 167.2254636184315, -929.7566876245502, 3625.917446509596, -10520.4792494397, 23479.192168019323, -41027.03563783357, 56463.6420716428, -60890.954623164034, 50563.78092127096, -31257.314758264194, 13544.035004278845, -3666.0643278328785, 465.6502277577963], 10, 0.0011992122284840549, 2.1784182896448595e-16

14, 18, 13, [-18.835275245426274, 167.22546364668835, -929.7566880617128, 3625.9174505059004, -10520.479273559975, 23479.19226970687, -41027.03594649954, 56463.64275601149, -60890.955733625524, 50563.78222601455, -31257.315839093862, 13544.035602976577, -3666.064526869177, 465.65025778795496], 13, 0.0005828616018843727, 1.404517863165806e-16

14, 18, 13, [-18.835275242839398, 167.22546355066393, -929.7566864811777, 3625.917435199545, -10520.47917604298, 23479.191837134753, -41027.03456904073, 56463.639561306365, -60890.95032657925, 50563.7756181142, -31257.310161752757, 13544.032350422323, -3666.0634115857, 465.6500846881979], 10, 0.0008306850827152532, 1.7280248968698028e-16

14, 18, 13, [-18.835275242994083, 167.225463556926, -929.7566865888612, 3625.9174362597987, -10520.47918277392, 23479.191866422603, -41027.0346593282, 56463.63976165003, -60890.95064738196, 50563.77598493306, -31257.310453285805, 13544.032503061888, -3666.0634587897944, 465.65009119766466], 8, 0.0016294876036890428, 2.702576353669437e-16

14, 18, 13, [-18.835275240940707, 167.2254634826476, -929.7566853956606, 3625.917424972212, -10520.479112479532, 23479.19156144203, -41027.03370887813, 56463.63760295091, -60890.9470671303, 50563.77169458207, -31257.30683643646, 13544.030468652481, -3666.0627734766335, 465.6499866438042], 11, 0.0006461494195133837, 1.4778529813672276e-16

