13, 18, 7, [-4.469057299862393, 4.565309211833007, 3.917434117601523, -3.362027167007835, -8.652907048997523, -0.7619539836116703, 18.56900062497571, -10.935243751640177], 20, 4.985284480953541e-11, 5.576013509935142e-23

13, 18, 7, [-4.469062552722739, 4.565323173875329, 3.9174387143345624, -3.36204695531196, -8.652935321182948, -0.7619404548755531, 18.569084211768985, -10.935308169718404], 20, 5.325355997251261e-11, 5.956229809668997e-23

13, 18, 7, [-4.469061788952571, 4.565321153423729, 3.917438038993016, -3.3620441077657817, -8.652931231446969, -0.7619423709750792, 18.569072188734758, -10.93529894923865], 25, 5.776706135736745e-11, 6.46055053387601e-23

13, 18, 7, [-4.469058964004058, 4.565313641633904, 3.9174355693534064, -3.3620334559050313, -8.652916020291753, -0.7619496645334471, 18.56902719219659, -10.935264254423423], 25, 2.262909674422421e-11, 2.5354209266837428e-23

13, 18, 7, [-4.469061243574889, 4.565319702910233, 3.9174375625318647, -3.3620420502585544, -8.652928294252883, -0.7619437814014481, 18.56906349662461, -10.935292244417269], 25, 2.2858627908875046e-11, 2.560612470228025e-23

13, 18, 7, [-4.469068298712519, 4.565338439690662, 3.917443747870084, -3.3620685795381977, -8.652966232545765, -0.7619256946105761, 18.569175548841983, -10.935378524983603], 50, 4.6666087824603843e-11, 5.2193675943975505e-23

13, 18, 7, [-4.469056808797475, 4.565307930993742, 3.9174336704765085, -3.3620253918905236, -8.652904459547543, -0.7619551211248871, 18.56899313869088, -10.935238093679159], 14, 6.782624962203032e-11, 7.585086277430162e-23

13, 18, 7, [-4.469060670138471, 4.5653181858376355, 3.9174370556513147, -3.3620399118427597, -8.65292522349937, -0.7619452212051545, 18.569054467312327, -10.935285318261528], 30, 3.547889828317991e-11, 3.969620533285031e-23

13, 18, 7, [-4.469060349513188, 4.565317303437325, 3.9174367966545303, -3.362038611408509, -8.65292343161502, -0.7619462047725235, 18.569048959218208, -10.935280934605847], 25, 2.5393508755506655e-11, 2.843211826447148e-23

13, 18, 7, [-4.469056685141653, 4.565307580134832, 3.9174335781717318, -3.3620248579442324, -8.65290374539239, -0.761955555907278, 18.568990872054854, -10.935236244305768], 25, 2.277728451336831e-11, 2.5517530179898396e-23

13, 18, 7, [-4.469066638402512, 4.56533403162403, 3.9174422912929088, -3.3620623403935737, -8.652957307288604, -0.7619299440174172, 18.56914919716554, -10.935358240374269], 40, 2.5188397954044923e-11, 2.820066561868014e-23

13, 18, 7, [-4.46905890749148, 4.565313486043292, 3.917435523698841, -3.362033226575468, -8.652915704275918, -0.7619498378620476, 18.569026221035838, -10.935263481864158], 20, 4.6461249691038365e-11, 5.1968970231160196e-23

13, 18, 7, [-4.469058489017306, 4.565312346219334, 3.917435177107654, -3.3620315657793136, -8.652913391504585, -0.7619510590505603, 18.56901919237361, -10.93525793943308], 30, 2.2944795318957073e-11, 2.5713246386342604e-23

13, 18, 7, [-4.46906488053646, 4.565329345017782, 3.9174407631294383, -3.3620556746838357, -8.65294781479839, -0.7619345454739916, 18.569121033966564, -10.93533647087252], 11, 6.993709709076595e-11, 7.821344100540314e-23

13, 18, 7, [-4.469059288631442, 4.565314526452495, 3.9174358375584584, -3.36203474644477, -8.652917815513222, -0.7619487123817577, 18.569032655166872, -10.935268567730683], 25, 2.2597035305719575e-11, 2.5321524209732647e-23

13, 18, 7, [-4.469057247295868, 4.565309060547107, 3.917434079835549, -3.3620269335529147, -8.652906740671257, -0.761954179210535, 18.56899963325497, -10.935242934633475], 20, 4.48240893567865e-11, 5.013825689128511e-23

13, 18, 7, [-4.469056612442717, 4.565307356412494, 3.9174335362372923, -3.362024490707681, -8.652903287116045, -0.7619559017021155, 18.56898930619249, -10.935234898897352], 15, 6.621898207055867e-11, 7.405502806501602e-23

13, 18, 7, [-4.469062204280477, 4.565322214220936, 3.9174384334510863, -3.362045539791077, -8.652933372391134, -0.7619415280410937, 18.569078215525057, -10.935303393536143], 40, 2.9870091762324686e-11, 3.3429744187012314e-23

13, 18, 7, [-4.469062587099916, 4.565323246948223, 3.9174387576081187, -3.362047028521172, -8.652935466174654, -0.7619404627874228, 18.56908451145374, -10.935308315217974], 20, 4.892898418823474e-11, 5.472616463352029e-23

13, 18, 7, [-4.469064675689463, 4.5653288189636925, 3.9174405706168876, -3.362054959635306, -8.652946752598783, -0.7619349761491109, 18.569118023063385, -10.935334236143236], 30, 5.454359731925453e-11, 6.110718021282371e-23

13, 18, 7, [-4.469058209926209, 4.565311637064538, 3.9174349094514698, -3.3620306147141075, -8.652911960944833, -0.7619516065514386, 18.569015191564418, -10.935255007154861], 25, 2.2711018162766886e-11, 2.5449759403914914e-23

13, 18, 7, [-4.469059794461826, 4.565315829637865, 3.917436309911014, -3.3620365250207818, -8.652920447594106, -0.7619476268286585, 18.569040146681235, -10.93527414917629], 30, 4.738438050297148e-11, 5.29998059283332e-23

13, 18, 7, [-4.46905986635725, 4.5653160348541215, 3.9174363627738553, -3.3620368391142303, -8.652920865564223, -0.7619473681556915, 18.56904148025506, -10.935275241273127], 25, 2.5231059897517406e-11, 2.82507246158672e-23

13, 18, 7, [-4.469054471169933, 4.565301691605091, 3.9174316433846545, -3.362016505998273, -8.652891820785229, -0.7619612772969522, 18.568955591513504, -10.935209038155037], 30, 4.3077290321977e-11, 4.827278378002157e-23

13, 18, 7, [-4.469056929901468, 4.565308218687134, 3.9174338008916054, -3.3620257432113596, -8.652905036333108, -0.7619549879223186, 18.56899460575795, -10.935239067299907], 15, 6.653952038684584e-11, 7.441383508766981e-23

13, 18, 7, [-4.4690602591840864, 4.565317088014929, 3.917436699982115, -3.3620383467920187, -8.652922999568744, -0.7619463085269225, 18.569047853662035, -10.935280195799551], 25, 2.264369410027685e-11, 2.5368284096404894e-23

13, 18, 7, [-4.4690656418560755, 4.565331378999065, 3.9174414218737255, -3.362058574660735, -8.65295193518077, -0.7619325299999099, 18.569133288970125, -10.935345963828373], 35, 2.270862063180793e-11, 2.5440168094769494e-23

13, 18, 7, [-4.469064686582985, 4.565328871317965, 3.9174405635077054, -3.3620550723306204, -8.652946862644388, -0.7619348264015247, 18.569118510329208, -10.935334718072346], 15, 6.79484988811347e-11, 7.598824727149063e-23

13, 18, 7, [-4.469057707464591, 4.565310326793269, 3.917434451746054, -3.362028799291935, -8.652909312050946, -0.7619527689783584, 18.569007535420596, -10.93524922213272], 25, 2.2760705305707954e-11, 2.550649848097169e-23

13, 18, 7, [-4.469059094673621, 4.565313987359283, 3.917435684762345, -3.362033943381206, -8.652916720013513, -0.7619493357518641, 18.56902925087379, -10.935265834677077], 14, 6.960286889301581e-11, 7.783738157920989e-23

