13, 18, 5, [-3.8305048788686227, 2.7511027666511128, 3.951952742631166, -1.4190759586192403, -8.154432151055083, 5.856648400894638], 50, 2.012606363147987e-06, 1.8252027817492927e-25

13, 18, 5, [-3.8310173268591354, 2.752133424171391, 3.9527986645184874, -1.420291363496488, -8.157487176504018, 5.859783295920477], 50, 1.7535570444960118e-07, 1.59017495017901e-26

13, 18, 5, [-3.8310702074766754, 2.7522398484504516, 3.952885957028356, -1.4204169722147386, -8.157802701905668, 5.860107278617047], 50, 4.808030483436226e-07, 4.3601869463452053e-26

13, 18, 5, [-3.8307792223509436, 2.7516545432813153, 3.9524056142623927, -1.419726650410174, -8.156067705913102, 5.858326730879735], 40, 9.299928747530007e-07, 8.433731207451653e-26

13, 18, 5, [-3.830764273295156, 2.751624435196063, 3.952380937152932, -1.4196910795354418, -8.155978419586468, 5.858234982899298], 40, 1.0811658877166277e-06, 9.804710293262081e-26

13, 18, 5, [-3.8307207492938393, 2.7515368955446116, 3.952309090048441, -1.419587844609804, -8.155718936486073, 5.8579687089441155], 13, 2.081963718097497e-06, 1.8880853467342928e-25

13, 18, 5, [-3.8306111992380516, 2.751316564642302, 3.9521282506549453, -1.41932802035102, -8.155065843094613, 5.857298543926981], 50, 4.7432039155707336e-07, 4.3013227143464276e-26

13, 18, 5, [-3.8304501487311136, 2.7509926643998104, 3.951862397044063, -1.4189460784233465, -8.154105764925179, 5.856313400726637], 50, 2.7076437569588464e-07, 2.455382391455939e-26

13, 18, 5, [-3.8312745920944233, 2.7526507023768447, 3.9532233442876543, -1.4209011372855809, -8.159020324684311, 5.861356086064886], 50, 9.620674533188781e-07, 8.724658244507275e-26

13, 18, 5, [-3.8312895560167144, 2.7526808117886215, 3.953248045934727, -1.420936664814871, -8.159109586718804, 5.861447722256711], 13, 2.0822126751395073e-06, 1.8883149191985818e-25

13, 18, 5, [-3.8315773601740633, 2.7532595644866094, 3.953723137732956, -1.4216190162943494, -8.160825007282552, 5.863207712107518], 50, 1.6512854170752286e-07, 1.497383932294735e-26

13, 18, 5, [-3.8308922034077835, 2.7518817424541333, 3.952592117377867, -1.4199945232851365, -8.156741125973953, 5.859017655671838], 50, 6.841074607720015e-07, 6.203858003786161e-26

13, 18, 5, [-3.8308375725284423, 2.751771834062114, 3.9525019356378097, -1.4198648626303598, -8.156415308773308, 5.8586832217778415], 13, 2.0631065099550635e-06, 1.8709889150378462e-25

13, 18, 5, [-3.830434855401393, 2.750962028772788, 3.951837151623412, -1.4189101446336454, -8.15401507777323, 5.856220716684799], 50, 2.5674967671761225e-07, 2.328243594716559e-26

13, 18, 5, [-3.8306412974670976, 2.7513772018657447, 3.952177935210665, -1.4193996878322468, -8.15524568216546, 5.857483395932035], 13, 2.121139408613881e-06, 1.9236177810074143e-25

13, 18, 5, [-3.8311425432230233, 2.752385109179104, 3.9530053650335435, -1.4205879190049473, -8.158233055426017, 5.860548201839565], 40, 1.928034466772905e-06, 1.7485222824644208e-25

13, 18, 5, [-3.8309143267075996, 2.751926218464808, 3.9526286373517547, -1.4200469413109804, -8.156872940524078, 5.859152857512292], 30, 1.9811793084012044e-06, 1.7967014539200487e-25

13, 18, 5, [-3.8307521258229644, 2.7516000148838957, 3.9523608847621614, -1.41966229942983, -8.155906045130578, 5.858160750305747], 50, 2.762368111866442e-07, 2.5050362093431813e-26

13, 18, 5, [-3.8308362984007664, 2.751769313867731, 3.9524998323731073, -1.4198619573229108, -8.156407880412107, 5.858675728124136], 40, 1.04871505766812e-06, 9.510423234625238e-26

13, 18, 5, [-3.8307562042229155, 2.751608162993392, 3.9523676171645032, -1.4196718223683678, -8.155930143483632, 5.858185312844001], 40, 1.659761449708338e-06, 1.5051999553957977e-25

13, 18, 5, [-3.8306565766270375, 2.7514078805557443, 3.952203157239439, -1.419435784901305, -8.155336567661852, 5.8575765011238214], 50, 1.7172722564196165e-06, 1.5573664863841374e-25

13, 18, 5, [-3.8311783399048553, 2.7524571076979405, 3.9530644562864286, -1.4206728276350973, -8.158446472634822, 5.860767206775558], 30, 1.8651453606645318e-06, 1.6914643220727784e-25

13, 18, 5, [-3.8308750880590656, 2.751847335880895, 3.9525638642684355, -1.4199539752961858, -8.15663915602234, 5.85891307021051], 13, 2.111571396741383e-06, 1.9149367216423903e-25

13, 18, 5, [-3.830578941866614, 2.7512518088061246, 3.952075001903578, -1.4192518480268923, -8.154874017070783, 5.85710207256641], 50, 7.166952408101128e-07, 6.499464568017001e-26

13, 18, 5, [-3.8310699061541555, 2.7522391430617548, 3.9528854596291496, -1.4204159841782835, -8.157800512859437, 5.860104730145345], 50, 6.24085451739992e-07, 5.659533821049376e-26

13, 18, 5, [-3.8309910116061174, 2.752080404213239, 3.9527552246978837, -1.420228692494321, -8.157329924839814, 5.859621648544664], 25, 2.102446564876567e-06, 1.9066768349554695e-25

13, 18, 5, [-3.830473918959407, 2.751040574070286, 3.951901635650956, -1.4190027363289965, -8.154247877225792, 5.856459538598942], 40, 1.0430814349135712e-06, 9.459351052714905e-26

13, 18, 5, [-3.8312235556684873, 2.7525480903888573, 3.9531390960632304, -1.4207801864254097, -8.15871620143081, 5.861044117414505], 13, 2.039678104471704e-06, 1.8497356679971834e-25

13, 18, 5, [-3.830400136664654, 2.750892136697607, 3.95177983979498, -1.418827623226063, -8.15380784354705, 5.856007869078004], 50, 1.41762832921813e-06, 1.2856177284876799e-25

13, 18, 5, [-3.830659417966328, 2.75141354689894, 3.952207847556407, -1.4194423910856582, -8.155353315886202, 5.857593540517302], 50, 3.2948364090332277e-07, 2.9878559489867974e-26

