14, 17, 5, [-3.355273909659116, 2.1110792054236587, 2.6554198554132844, -0.835703291007869, -4.203452258380657, 2.6445189951465005], 50, 2.577734000520486e-07, 2.3373551901498695e-26

14, 17, 5, [-3.3547885794326064, 2.1102243643150005, 2.6548053484094702, -0.8349301261071586, -4.201750125977654, 2.642989371139501], 35, 9.657252433621853e-07, 8.757811553293867e-26

14, 17, 5, [-3.3550861617678884, 2.110748525099751, 2.6551821360429058, -0.83540421926629, -4.202793825715269, 2.643927313723219], 35, 1.06058312419672e-06, 9.61805212068913e-26

14, 17, 5, [-3.3548958811669767, 2.110413353379701, 2.6549412098514016, -0.835101048621931, -4.202126429758717, 2.643327523056785], 50, 1.1432634307546476e-07, 1.0367334251596376e-26

14, 17, 5, [-3.3550507629908006, 2.110686201063869, 2.6551373154296707, -0.8353478813025086, -4.20266974530169, 2.6438158551010167], 30, 1.555586612308511e-06, 1.4107169886024003e-25

14, 17, 5, [-3.355033089358306, 2.110655043537458, 2.6551149377414194, -0.8353196670817584, -4.202607686903561, 2.6437600362728135], 50, 1.074234244630657e-07, 9.74096996373937e-27

14, 17, 5, [-3.354770241936604, 2.110192092738433, 2.6547821301478516, -0.8349009709323363, -4.201685886003093, 2.6429316907688665], 40, 7.156897510238553e-07, 6.490241671236856e-26

14, 17, 5, [-3.354885427439474, 2.110394962122381, 2.654927973731732, -0.8350844405126767, -4.202089823953509, 2.6432946656907883], 14, 1.8378696008414881e-06, 1.6667131732650942e-25

14, 17, 5, [-3.355015921010035, 2.11062476937031, 2.6550931998187153, -0.8352922438406932, -4.202547383030208, 2.6437057823294947], 50, 2.0926227309920738e-07, 1.8976540695887297e-26

14, 17, 5, [-3.354972710775627, 2.110548707547211, 2.6550384886261704, -0.8352235060021393, -4.202395962312708, 2.6435697918913927], 50, 8.310231253591452e-07, 7.536148204251217e-26

14, 17, 5, [-3.3549286482136633, 2.1104711216208645, 2.6549826982605738, -0.8351533621056269, -4.202241491672769, 2.6434310196879283], 25, 1.8189430433441555e-06, 1.6495537880541225e-25

14, 17, 5, [-3.3550461341637776, 2.110678042034114, 2.6551314545875955, -0.8353404945837964, -4.2026534953129655, 2.643801241254284], 40, 2.067398252594785e-07, 1.8748135209354742e-26

14, 17, 5, [-3.355183550135506, 2.110920047919298, 2.6553054455561353, -0.8355593380253797, -4.203135347780793, 2.644234199586495], 50, 1.0935692281927397e-07, 9.916890856878639e-27

14, 17, 5, [-3.3550090030146777, 2.1106126105635563, 2.655084440514666, -0.835281278424763, -4.202523190233729, 2.643684088419125], 35, 6.440030283858702e-07, 5.840146902249994e-26

14, 17, 5, [-3.3551854891532846, 2.1109234828360073, 2.655307900660501, -0.8355624684117301, -4.203142200299562, 2.6442403927392695], 50, 1.3056238038570355e-07, 1.1838951917833459e-26

14, 17, 5, [-3.355077035236389, 2.110732447854406, 2.6551705803682997, -0.8353896755509682, -4.202761811796969, 2.6438985405423714], 50, 8.181695281360685e-07, 7.418582190127138e-26

14, 17, 5, [-3.355062231637633, 2.1107063710907035, 2.6551518366118323, -0.8353660875141113, -4.202709887040208, 2.6438518741178485], 14, 1.8506614456034633e-06, 1.6783203307954135e-25

14, 17, 5, [-3.3551273540620796, 2.1108210559428002, 2.6552342921843257, -0.8354697916581281, -4.2029382311581935, 2.6440570416898272], 35, 8.720687077505712e-07, 7.908425545470299e-26

14, 17, 5, [-3.3548197799202186, 2.1102793381872944, 2.654844853296731, -0.8349798699005223, -4.201859600545151, 2.6430877839221796], 14, 1.8226812095860005e-06, 1.652940456055291e-25

14, 17, 5, [-3.355188418737176, 2.110928602242469, 2.6553116099954055, -0.8355670496613621, -4.2031523669182596, 2.6442494562390078], 40, 6.337313418595767e-07, 5.74703113502858e-26

14, 17, 5, [-3.3550644805440513, 2.1107103578950417, 2.655154684087914, -0.8353697243628552, -4.202717842481034, 2.643859069246459], 50, 1.5629649760097404e-06, 1.4171561733495529e-25

14, 17, 5, [-3.3548600736272913, 2.1103502915108954, 2.6548958716778865, -0.8350440217928421, -4.20200086834611, 2.6432147015894305], 35, 1.4237792428575458e-06, 1.2911809505486786e-25

14, 17, 5, [-3.354975260815427, 2.1105531499439114, 2.6550417173917116, -0.8352274646926415, -4.202404775257524, 2.643577623736617], 30, 1.219115651553216e-06, 1.1055714956602056e-25

14, 17, 5, [-3.354854821083081, 2.1103410325579297, 2.6548892211116857, -0.8350356386295357, -4.201982427337243, 2.6431981163755696], 35, 9.019948198846763e-07, 8.17983310943783e-26

14, 17, 5, [-3.355059560652058, 2.110701679155279, 2.6551484547068425, -0.8353618591084219, -4.202700552993645, 2.6438435086765772], 40, 9.327147316544047e-07, 8.45844764846869e-26

14, 17, 5, [-3.3546643945268357, 2.1100056273721592, 2.6546481101221238, -0.834732285289483, -4.201314582177973, 2.642597964252122], 35, 6.364630881420554e-07, 5.771754534771444e-26

14, 17, 5, [-3.3549531027293567, 2.110514129786626, 2.655013661655093, -0.8351921826173256, -4.202327085002038, 2.643507821915963], 50, 3.715027912769251e-07, 3.3685923255338134e-26

14, 17, 5, [-3.3549113547584137, 2.110440630827607, 2.6549608019383655, -0.8351257474233649, -4.202180758930823, 2.64337638698297], 35, 5.257147416762072e-07, 4.767442910416847e-26

14, 17, 5, [-3.3546895393249927, 2.110049962742683, 2.6546799475240266, -0.8347724404928633, -4.20140289211109, 2.6426774070292782], 35, 6.415174307269152e-07, 5.817633039563848e-26

14, 17, 5, [-3.3548959513556915, 2.110413478693289, 2.6549412987237515, -0.8351011639911489, -4.202126680395983, 2.6433277512973854], 50, 2.0875154863669136e-07, 1.8930208375835212e-26

