25, 14, 18, [26761.11624674607, -89819.11480137806, 43408.38637515398, 86585.00064599866, 13101.924193150715, -78131.28561095426, -96170.65695870874, -24049.775896996798, 80248.06012228598, 129962.04080084283, 73087.73865725118, -62086.67895808348, -170058.32947354522, -133857.70522681085, 64012.547063709295, 249940.88954409654, 115622.0809154484, -366946.1293508416, 138388.95576355027], 4, 0.026988565371117625, 1.4122154087295274e-12

25, 14, 18, [26761.116253389282, -89819.11482554759, 43408.38638962282, 86585.00067002217, 13101.924193293455, -78131.28563674491, -96170.65698604642, -24049.775899065997, 80248.06015206961, 129962.04084183802, 73087.73867480314, -62086.67898603418, -170058.3295328049, -133857.70526643482, 64012.547095209215, 249940.88963452037, 115622.08094867808, -366946.12948891206, 138388.9558190598], 5, 0.02646961455625611, 1.4045293079825396e-12

20, 14, 18, [26761.11622572439, -89819.11473158306, 43408.38634257837, 86585.00057899502, 13101.924181535265, -78131.28555222176, -96170.6568845322, -24049.77587639177, 80248.06006339625, 129962.04070233183, 73087.73859943627, -62086.67891471114, -170058.32934712706, -133857.7051241806, 64012.547020256265, 249940.88935984724, 115622.08082632833, -366946.12908283185, 138388.9556640652], 6, 0.024378013425820466, 1.3800183095157862e-12

20, 14, 18, [26761.11623745861, -89819.11476973735, 43408.386359165044, 86585.00061531414, 13101.924189378582, -78131.28558223922, -96170.65692446141, -24049.775889617977, 80248.06009197523, 129962.0407535537, 73087.73863202236, -62086.678933417345, -170058.32941027466, -133857.70517874887, 64012.54703761708, 249940.8894502848, 115622.08087418058, -366946.12921180105, 138388.9557102627], 6, 0.02431230944122109, 1.3802479923906312e-12

20, 14, 18, [26761.11620263081, -89819.11465204922, 43408.38630116094, 86585.0005015227, 13101.924173507181, -78131.28547795003, -96170.65679774966, -24049.77585968211, 80248.05998367982, 129962.04058078944, 73087.73853679189, -62086.6788479919, -170058.32918228695, -133857.705001658, 64012.54694880025, 249940.8891142437, 115622.08072148485, -366946.1287169501, 138388.95552262108], 4, 0.026993053461989096, 1.4124362591415317e-12

25, 14, 18, [26761.11624499404, -89819.11479612155, 43408.38637353173, 86585.00064117709, 13101.924191280616, -78131.28560794961, -96170.65695357756, -24049.775894169845, 80248.06012026247, 129962.04079522727, 73087.7386523253, -62086.67895808231, -170058.32946799474, -133857.70522020105, 64012.547064539285, 249940.88953697612, 115622.0809094315, -366946.1293420392, 138388.95576130555], 5, 0.0256874287166421, 1.3956643259839495e-12

20, 14, 18, [26761.11617291854, -89819.11455080143, 43408.386250034506, 86585.00040329075, 13101.924161312247, -78131.28538613954, -96170.65668805575, -24049.77583578587, 80248.05988697536, 129962.04042949632, 73087.73845567327, -62086.678769736776, -170058.32898032657, -133857.70484762968, 64012.54686643153, 249940.88881527388, 115622.08058905874, -366946.12827464606, 138388.95535357107], 5, 0.02522025143846667, 1.39073044784406e-12

20, 14, 18, [26761.11622468607, -89819.11472699275, 43408.38633870636, 86585.00057414715, 13101.924182882005, -78131.28554540055, -96170.65687876788, -24049.775877802385, 80248.06005441544, 129962.04069212453, 73087.7385970019, -62086.67890480253, -170058.32933038977, -133857.7051152392, 64012.547008398236, 249940.88933321694, 115622.08081921653, -366946.12904048356, 138388.95564599824], 2, 0.02691981446117781, 1.4121850569719074e-12

20, 14, 18, [26761.11616384124, -89819.11452041079, 43408.386235495396, 86585.00037400471, 13101.924156657107, -78131.28535996383, -96170.65665552845, -24049.775827295118, 80248.0598603541, 129962.04038581882, 73087.73843064377, -62086.6787496033, -170058.32892367648, -133857.70480238798, 64012.546846016994, 249940.88873241632, 115622.0805498496, -366946.128153664, 138388.95530834657], 4, 0.027045803625044607, 1.4125430898811993e-12

20, 14, 18, [26761.116237811668, -89819.11477170997, 43408.3863612848, 86585.00061752244, 13101.924188256678, -78131.28558594786, -96170.65692719186, -24049.7758883196, 80248.06009715093, 129962.0407589296, 73087.7386327649, -62086.678939450416, -170058.32941963343, -133857.70518321102, 64012.54704493731, 249940.8894654065, 115622.08087762551, -366946.1292361856, 138388.95572087407], 5, 0.02515658100833414, 1.3891586790816302e-12

