13, 18, 3, [-3.2201882410958875, 1.536239498483081, 3.664426651048128, -3.1467052512070444], 11, 0.0006112563643619111, 5.552589083767681e-23

13, 18, 3, [-3.2201817712817715, 1.5362302388537536, 3.6644133987695904, -3.1466862844817864], 12, 0.0006124603711780491, 5.563535216438421e-23

13, 18, 3, [-3.220191590397803, 1.536244292013848, 3.664433511500618, -3.1467150699068505], 7, 0.000611375805741384, 5.553681354012299e-23

13, 18, 3, [-3.2201859353797535, 1.5362361986875854, 3.6644219283054347, -3.1466984923156], 14, 0.0006122689744025913, 5.561794782076608e-23

13, 18, 3, [-3.2201870385867326, 1.5362377774818043, 3.6644241879447197, -3.146701726074545], 7, 0.0006125434480190497, 5.564296140598095e-23

13, 18, 3, [-3.220188534359877, 1.5362399180414397, 3.6644272516316607, -3.146706110432273], 7, 0.0006128533356447339, 5.567114894602544e-23

13, 18, 3, [-3.2201833444051187, 1.536232490362627, 3.664416621070346, -3.1466908963507274], 6, 0.0006116062065493722, 5.555784327627296e-23

13, 18, 3, [-3.220183720039032, 1.536233027998898, 3.6644173905099415, -3.146691997632094], 7, 0.0006124761280787361, 5.563688087627743e-23

13, 18, 3, [-3.2201825609970114, 1.5362313690334548, 3.664415016316426, -3.1466885993903726], 3, 0.0006124081586462699, 5.563152215461044e-23

13, 18, 3, [-3.2201868553400375, 1.5362375151461536, 3.664423812544445, -3.1467011886521776], 6, 0.000611313842166588, 5.553123118091571e-23

13, 18, 3, [-3.220183659024672, 1.536232940641725, 3.664417265509027, -3.1466918186623567], 15, 0.0006123005985935965, 5.562080441288403e-23

13, 18, 3, [-3.2201858227995412, 1.5362360374694262, 3.6644216976382142, -3.1466981619934473], 6, 0.0006102928610506091, 5.543843422001144e-23

13, 18, 3, [-3.2201759839603628, 1.5362219563048025, 3.664401544667599, -3.1466693194347584], 11, 0.0006126450297535322, 5.565215176133606e-23

13, 18, 3, [-3.2201824070038336, 1.5362311486843168, 3.6644147009218155, -3.1466881480916], 30, 0.00061347300748632, 5.572738015329868e-23

13, 18, 3, [-3.220192830221022, 1.5362460664561477, 3.6644360510617715, -3.1467187045417684], 8, 0.0006094954437550368, 5.536587438278043e-23

13, 18, 3, [-3.2201834191790497, 1.536232597330805, 3.664416774196813, -3.1466911154064676], 9, 0.0006129107765318818, 5.567631622515792e-23

13, 18, 3, [-3.220184657926026, 1.5362343702277275, 3.664419311549859, -3.146694746870765], 6, 0.0006095861934895443, 5.537417872888314e-23

13, 18, 3, [-3.2201796567123777, 1.5362272125638996, 3.6644090675112873, -3.146680085752586], 3, 0.0006108733883201349, 5.549187494079831e-23

13, 18, 3, [-3.2201846224949544, 1.5362343194627879, 3.6644192389355865, -3.1466946428305262], 6, 0.0006121122725688422, 5.560381465282014e-23

13, 18, 3, [-3.220184331083418, 1.5362339024589062, 3.664418642077237, -3.1466937887385837], 8, 0.0006105978286890257, 5.546606179064836e-23

13, 18, 3, [-3.220187231430837, 1.536238053476221, 3.664424582948436, -3.146702291395554], 12, 0.0006118606874051245, 5.558082163236595e-23

13, 18, 3, [-3.220185879852036, 1.5362361189435139, 3.6644218143716247, -3.1466983286947716], 12, 0.0006115722193128153, 5.555460066689201e-23

13, 18, 3, [-3.220180801834979, 1.5362288514766875, 3.6644114130994896, -3.1466834427856845], 7, 0.0006147978795277448, 5.584790178753646e-23

13, 18, 3, [-3.2201889235556025, 1.536240475153041, 3.6644280488971854, -3.146707251672635], 11, 0.0006124681577143629, 5.56360588358861e-23

13, 18, 3, [-3.2201788292108313, 1.536226028165296, 3.6644073724664006, -3.1466776596437924], 8, 0.000610655980923243, 5.54713588213843e-23

13, 18, 3, [-3.2201821059872997, 1.5362307180198853, 3.6644140844509705, -3.146687266106696], 5, 0.0006094153906529977, 5.535875843766734e-23

13, 18, 3, [-3.2201903652701813, 1.5362425383844678, 3.6644310018837416, -3.146711477678778], 4, 0.000610795727335037, 5.548440274326844e-23

13, 18, 3, [-3.2201902984273083, 1.5362424428434314, 3.664430865057169, -3.1467112821075287], 8, 0.0006136553847433134, 5.574403923977186e-23

13, 18, 3, [-3.220183916814151, 1.536233309387298, 3.664417793399556, -3.146692573764024], 5, 0.0006112806611280198, 5.552834696878142e-23

13, 18, 3, [-3.220189786297604, 1.536241709948114, 3.6644298160974498, -3.146709780968956], 13, 0.0006123197042508463, 5.562260193176679e-23

