13, 18, 3, [-3.2231471938611773, 1.539064128555149, 3.67453707899844, -3.158286694133601], 10, 0.0006155087923452313, 5.591250122333017e-23

13, 18, 3, [-3.223149296973256, 1.539067141470594, 3.674541394892804, -3.1582928770778556], 15, 0.0006146619318973905, 5.583549861676146e-23

13, 18, 3, [-3.223142827626783, 1.5390578740287955, 3.674528119228422, -3.158273859477357], 8, 0.00061422384780771, 5.579575261396963e-23

13, 18, 3, [-3.223145622913058, 1.5390618780796657, 3.674533855227392, -3.1582820758921915], 6, 0.0006118230538046706, 5.55775272221653e-23

13, 18, 3, [-3.2231467271156395, 1.5390634599205206, 3.6745361211856182, -3.1582853220223353], 5, 0.0006136882391658645, 5.574717328001299e-23

13, 18, 3, [-3.2231502711507187, 1.5390685369067745, 3.674543393926676, -3.158295740544019], 4, 0.0006106131806095349, 5.546776449410344e-23

13, 18, 3, [-3.2231481968818168, 1.5390655654586436, 3.674539137327766, -3.1582896428471736], 4, 0.0006160137591072415, 5.595870198293972e-23

13, 18, 3, [-3.2231471704779264, 1.5390640951064465, 3.67453703104847, -3.1582866255433686], 6, 0.0006121531918874413, 5.560756652527077e-23

13, 18, 3, [-3.2231428877108534, 1.5390579600105894, 3.674528242462015, -3.1582740358275845], 7, 0.0006118072510990481, 5.557606797181424e-23

13, 18, 3, [-3.223148342834678, 1.5390657746223557, 3.6745394368958904, -3.15829007215552], 10, 0.000613534735531482, 5.573306176853006e-23

13, 18, 3, [-3.2231486687911937, 1.5390662414859402, 3.6745401057339255, -3.158291030124132], 5, 0.0006135071057575791, 5.573075336443018e-23

13, 18, 3, [-3.2231446150111975, 1.5390604344102436, 3.6745317870436143, -3.1582791135267105], 7, 0.0006140060982518327, 5.577594553604348e-23

13, 18, 3, [-3.2231440507420985, 1.539059626172284, 3.6745306291760627, -3.1582774550405555], 4, 0.0006110638327979086, 5.550882148897091e-23

13, 18, 3, [-3.2231443087578855, 1.5390599956210202, 3.6745311585302707, -3.158278213014417], 7, 0.0006132963648630684, 5.571145058860312e-23

13, 18, 3, [-3.2231433339230673, 1.5390585991605428, 3.6745291580882626, -3.1582753473615384], 6, 0.0006131981499570983, 5.570254945435366e-23

13, 18, 3, [-3.2231464985773375, 1.5390631325646207, 3.6745356522257206, -3.158284650288995], 4, 0.0006155358365660736, 5.591531967870368e-23

13, 18, 3, [-3.2231461688503678, 1.539062660242033, 3.6745349756090033, -3.1582836810587764], 10, 0.0006122940918966513, 5.562027441768211e-23

13, 18, 3, [-3.223144646554393, 1.5390604796831553, 3.674531851835164, -3.1582792065197265], 15, 0.0006151310112448452, 5.587813753930843e-23

13, 18, 3, [-3.223148339444517, 1.539065769677905, 3.6745394298759577, -3.1582900619188], 10, 0.0006120647543595978, 5.559940124732498e-23

13, 18, 3, [-3.223147359396951, 1.5390643656228962, 3.674537418645842, -3.158287180550763], 5, 0.0006135736621959798, 5.573679819835063e-23

13, 18, 3, [-3.2231435020327845, 1.5390588398911855, 3.6745295030001994, -3.15827584127034], 2, 0.0006109414745262165, 5.549911431344506e-23

13, 18, 3, [-3.223150447837342, 1.539068790014628, 3.674543756504117, -3.158296259944925], 30, 0.000615861325671241, 5.594451086942467e-23

13, 18, 3, [-3.223145696440762, 1.5390619835241894, 3.6745340061949765, -3.158282292391485], 6, 0.0006112507498908541, 5.552549712290203e-23

13, 18, 3, [-3.223145716052034, 1.5390620117451224, 3.6745340465303276, -3.1582823504340856], 12, 0.0006142547572937925, 5.579848496333441e-23

13, 18, 3, [-3.2231450094157106, 1.5390609994522075, 3.6745325964328313, -3.1582802730947668], 3, 0.000611767573085295, 5.557308171254307e-23

13, 18, 3, [-3.2231451697322426, 1.5390612290989372, 3.6745329254097383, -3.158280744340431], 6, 0.0006135221511566973, 5.573198459812753e-23

13, 18, 3, [-3.2231467334763018, 1.5390634690990928, 3.6745361342861154, -3.1582853409261236], 7, 0.00061497152866197, 5.586374533854601e-23

13, 18, 3, [-3.223141471765182, 1.5390559317011623, 3.6745253368573394, -3.158269873616111], 6, 0.0006126945622957497, 5.565674510267848e-23

13, 18, 3, [-3.223146898001581, 1.5390637047416253, 3.674536471875889, -3.158285824441548], 9, 0.0006119140845049637, 5.558574991064409e-23

13, 18, 3, [-3.2231492387746874, 1.5390670580425225, 3.674541275422933, -3.1582927058169488], 6, 0.0006152268515744879, 5.588699544455117e-23

