14, 18, 3, [-3.7661059327564606, 2.1012683262986176, 5.861918028777914, -5.887094721342156], 8, 0.0008411090762732442, 7.642666000277442e-23

14, 18, 3, [-3.7661046457148353, 2.1012661720240056, 5.8619144228962625, -5.887088685749279], 6, 0.0008383993215820234, 7.618032866805878e-23

14, 18, 3, [-3.7661065504491864, 2.101269360295314, 5.861919759432748, -5.887097618399688], 14, 0.0008378125452355474, 7.612676875012313e-23

14, 18, 3, [-3.766106591629591, 2.1012694290843443, 5.8619198746903995, -5.88709781092927], 8, 0.0008388427019497585, 7.622048308589636e-23

14, 18, 3, [-3.766104916415216, 2.1012666250962426, 5.8619151812866175, -5.8870899550700155], 9, 0.0008406082293823854, 7.63809916389188e-23

14, 18, 3, [-3.7661040293539507, 2.101265140293403, 5.8619126960036505, -5.887085795092207], 14, 0.0008396739210351516, 7.629602766365206e-23

14, 18, 3, [-3.766106146120321, 2.101268683389619, 5.861918626520948, -5.887095721739594], 30, 0.0008394607533701463, 7.627646313444711e-23

14, 18, 3, [-3.766105400039198, 2.101267434667762, 5.86191653630805, -5.887092223333803], 25, 0.0008404986953779143, 7.637085885528075e-23

14, 18, 3, [-3.766104090478822, 2.101265242588984, 5.8619128672424, -5.887086081668999], 20, 0.0008395286573560372, 7.628266482920975e-23

14, 18, 3, [-3.766106001774559, 2.101268441756254, 5.861918222089325, -5.887095044725065], 50, 0.0008432080624849738, 7.661726954879853e-23

14, 18, 3, [-3.7661054095393514, 2.1012674505335385, 5.86191656289454, -5.887092267734541], 5, 0.0008376696724398798, 7.611422560726404e-23

14, 18, 3, [-3.7661062824930425, 2.101268911709645, 5.861919008641506, -5.88709636149929], 11, 0.0008389148015281895, 7.622692232683841e-23

14, 18, 3, [-3.7661066235560923, 2.101269482582092, 5.861919964187326, -5.887097960894998], 11, 0.0008381786087256481, 7.61599980813245e-23

14, 18, 3, [-3.7661063265475487, 2.101268985433221, 5.8619191320551005, -5.887096568027355], 4, 0.0008399592805936047, 7.632322180527443e-23

14, 18, 3, [-3.7661053990234046, 2.1012674328382213, 5.861916533353924, -5.887092218026885], 4, 0.0008373817072579382, 7.608852521638753e-23

14, 18, 3, [-3.7661045844343226, 2.1012660693655345, 5.861914251135773, -5.887088398012408], 4, 0.0008352244402449535, 7.589260010842029e-23

14, 18, 3, [-3.766105095266766, 2.101266924447283, 5.86191568236005, -5.887090793736821], 6, 0.0008411384683981547, 7.642944480582805e-23

14, 18, 3, [-3.7661058636654356, 2.1012682106111993, 5.861917835172042, -5.887094397164561], 7, 0.0008385446743398027, 7.619346319561205e-23

14, 18, 3, [-3.7661060057615616, 2.1012684485522053, 5.861918233362104, -5.887095063936671], 6, 0.0008379252883286692, 7.613722527069206e-23

14, 18, 3, [-3.766106056666309, 2.10126853362541, 5.861918375870456, -5.887095302099658], 13, 0.0008410946326592498, 7.642514467185024e-23

14, 18, 3, [-3.76610327835066, 2.101263883258457, 5.8619105919382415, -5.887082273291767], 9, 0.0008374616380754609, 7.609483495986947e-23

14, 18, 3, [-3.7661043443220557, 2.1012656675344568, 5.861913578478915, -5.887087272312201], 13, 0.0008400913198801667, 7.633389302366953e-23

14, 18, 3, [-3.7661056232430092, 2.1012678082445255, 5.861917161632443, -5.887093269940781], 13, 0.0008379844875629436, 7.614223792666251e-23

14, 18, 3, [-3.766105969038017, 2.101268387000291, 5.861918130404646, -5.88709489137099], 13, 0.0008437132763102441, 7.666326840044436e-23

14, 18, 3, [-3.7661052785933053, 2.101267231278608, 5.861916195962582, -5.887091653346944], 9, 0.0008388013474844312, 7.621666745922486e-23

14, 18, 3, [-3.766104769422627, 2.101266379079538, 5.861914769478724, -5.887089265840626], 12, 0.0008394375971655589, 7.627448707789079e-23

14, 18, 3, [-3.766105598765816, 2.101267767274712, 5.861917093055606, -5.887093155157194], 6, 0.0008381160870466443, 7.615474763525704e-23

14, 18, 3, [-3.766106834178361, 2.101269834981862, 5.861920554163666, -5.887098948005808], 9, 0.0008375355178210817, 7.610155127268276e-23

14, 18, 3, [-3.766105937888734, 2.101268334738278, 5.861918043030679, -5.8870947447761015], 20, 0.0008398116402923339, 7.630839317378238e-23

14, 18, 3, [-3.7661056689763246, 2.1012678848212643, 5.861917289785637, -5.887093484522898], 10, 0.000838645501966259, 7.620246024496041e-23

