14, 18, 12, [124.12831335441153, -926.1505819996987, 2215.874501853434, -868.2623236513614, -3399.225944112558, 1225.4556185130439, 6590.11901005996, 72.4301351084325, -13014.952422328135, -2289.45646336567, 29407.88294546923, -26882.53761336016, 7746.362778662402], 9, 0.0010506874622150618, 1.0360650372748534e-15

14, 18, 12, [124.12830780913836, -926.1505409828492, 2215.87440150209, -868.2622798192752, -3399.2257897757668, 1225.455551748169, 6590.118702780312, 72.43015181629843, -13014.951797453186, -2289.4563878975514, 29407.88151708108, -26882.53626203872, 7746.362379241455], 11, 0.0010474562352299972, 1.035813832567031e-15

14, 18, 12, [124.12830811440027, -926.1505443209808, 2215.874413017083, -868.2622899703325, -3399.2258080267006, 1225.4555716870693, 6590.1187477020985, 72.43012832845376, -13014.951907393617, -2289.4563659330584, 29407.88178508048, -26882.53656218581, 7746.362478018835], 12, 0.0010388133700740625, 1.0349362096208919e-15

14, 18, 12, [124.12830759874909, -926.1505405254741, 2215.874403809741, -868.262286103313, -3399.225793856585, 1225.4555659793111, 6590.118719765545, 72.43012900979211, -13014.95185134304, -2289.4563576185897, 29407.881657853242, -26882.536444143294, 7746.362443679967], 9, 0.0010505227734770068, 1.0359338430238582e-15

14, 18, 12, [124.12830778597767, -926.150541697298, 2215.874406004328, -868.2622860155325, -3399.22579713278, 1225.4555649082745, 6590.118724523471, 72.43013313983703, -13014.951857129585, -2289.456365715033, 29407.881667513713, -26882.536443418798, 7746.362441325918], 11, 0.001046004182948857, 1.035558828196012e-15

14, 18, 12, [124.12829921759425, -926.150478453429, 2215.8742517254773, -868.2622193854064, -3399.225559885475, 1225.4554641708455, 6590.118253466065, 72.43015523472141, -13014.950902342109, -2289.4562441928974, 29407.879488280087, -26882.534390624925, 7746.361836607929], 3, 0.0010468921687983963, 1.0346407425324386e-15

14, 18, 12, [124.12829537261688, -926.1504500394221, 2215.8741822711863, -868.2621891192781, -3399.2254530907135, 1225.4554180991263, 6590.1180409423705, 72.43016662280198, -13014.950470289205, -2289.4561917910332, 29407.878500681763, -26882.533456512567, 7746.361560538719], 11, 0.0010393295300676335, 1.0344331525218599e-15

14, 18, 12, [124.12828837738248, -926.1503994093955, 2215.8740618659212, -868.2621418618423, -3399.2252684501414, 1225.4553508248837, 6590.117682284209, 72.43016400754719, -13014.949760485593, -2289.4560688816864, 29407.87689593284, -26882.53198781752, 7746.3611371613215], 14, 0.0010417398696942685, 1.0350496682916239e-15

14, 18, 12, [124.12830332502075, -926.1505085650246, 2215.874324545599, -868.2622498675125, -3399.2256717588816, 1225.4555094097125, 6590.118473971721, 72.43014883513757, -13014.951345805475, -2289.4563072229807, 29407.88049737349, -26882.53533252495, 7746.362112217198], 3, 0.0010438907925346544, 1.034107691797578e-15

14, 18, 12, [124.1282949236368, -926.1504471208035, 2215.874176361919, -868.2621883927472, -3399.225444224076, 1225.4554185697468, 6590.118026388402, 72.43015999615243, -13014.950447231207, -2289.4561767549694, 29407.87845359124, -26882.533427805705, 7746.3615553990085], 3, 0.0010459337613461636, 1.036086716950751e-15

