14, 18, 5, [-8.334987440292794, 23.342988844887103, -13.322023016143627, -53.49078963528045, 101.65493886280584, -53.53763852810599], 50, 6.38051001054476e-10, 7.137551549927038e-22

14, 18, 4, [-9.995075621981057, 39.97007428469086, -79.93462721487847, 79.9418333083702, -31.983982104940747], 12, 3.875572767087594e-09, 4.336817649317745e-21

14, 18, 5, [-8.334988572261445, 23.342995683651992, -13.3220322282334, -53.49080793672403, 101.65499433061655, -53.5376757584768], 9, 6.406690317712239e-10, 7.167156502515536e-22

14, 18, 5, [-8.334987259825212, 23.34298767444229, -13.322021267029358, -53.49078647605054, 101.65492825343269, -53.53763098703931], 5, 6.361259251329708e-10, 7.115173596156565e-22

14, 18, 5, [-8.334987507811038, 23.342989233819974, -13.322023499042073, -53.49079066984736, 101.65494175148116, -53.53764036634394], 50, 6.382970424054161e-10, 7.140307858570906e-22

14, 18, 5, [-8.334989146068528, 23.342999160438346, -13.322036933601177, -53.49081724435749, 101.65502267297775, -53.5376948364777], 9, 6.41048277834839e-10, 7.170794501086702e-22

14, 18, 5, [-8.33498595421059, 23.342979979776608, -13.322011318941469, -53.49076594826105, 101.65486854522725, -53.53759193150653], 11, 6.417749988797989e-10, 7.1794600991600215e-22

14, 18, 5, [-8.334993847901844, 23.343027355159723, -13.322074456152453, -53.490892627531906, 101.65524839185476, -53.537845218000115], 8, 6.400819900757996e-10, 7.160214779463714e-22

14, 18, 5, [-8.334979547213871, 23.342941375353178, -13.32195954097624, -53.4906626715193, 101.65455688460398, -53.537383294069194], 5, 6.415832203794357e-10, 7.1777641896750895e-22

14, 18, 5, [-8.334991753764534, 23.343014752177286, -13.322057584587029, -53.490858916428465, 101.65514685315452, -53.53777732221207], 12, 6.407806170045425e-10, 7.1681271062701085e-22

14, 18, 5, [-8.334994354717404, 23.343030479847855, -13.322078800762105, -53.49090101042422, 101.65527461390882, -53.53786315057379], 50, 6.406457053683965e-10, 7.166663029697613e-22

14, 18, 4, [-9.99507675148893, 39.970083305281115, -79.93465423085841, 79.94186926946097, -31.984000055798457], 40, 3.8866320813393866e-09, 4.3493903887363646e-21

14, 18, 5, [-8.334988386771997, 23.342994586159545, -13.322030800050468, -53.490805007205665, 101.65498575497425, -53.5376701265123], 12, 6.414775280187953e-10, 7.17579748388331e-22

14, 18, 5, [-8.334987005927474, 23.342986202498366, -13.322019417229102, -53.49078255804438, 101.65491717411673, -53.53762387245968], 8, 6.410433854052019e-10, 7.170967655797016e-22

14, 18, 5, [-8.334990201805125, 23.34300546986784, -13.322045283595218, -53.49083410679383, 101.65507287982574, -53.53772816777762], 50, 6.404888821971895e-10, 7.164916966776272e-22

14, 18, 5, [-8.33498325949685, 23.342963718663142, -13.321989455943447, -53.49072243733912, 101.6547369241388, -53.53750369002525], 8, 6.394661107594997e-10, 7.1534587968694935e-22

14, 18, 5, [-8.334990100775666, 23.343004859842267, -13.322044462605726, -53.490832474398196, 101.65506793682553, -53.53772485180862], 8, 6.401781005839448e-10, 7.16147534099253e-22

14, 18, 5, [-8.334991375060124, 23.343012518358467, -13.322054692530584, -53.49085295628098, 101.65512949369787, -53.537765957780096], 50, 6.400648221019238e-10, 7.160016306177214e-22

14, 18, 5, [-8.334983898123665, 23.342967562652838, -13.321994603185301, -53.49073271961419, 101.65476790264835, -53.53752440778692], 50, 6.4035034007449e-10, 7.163379161688289e-22

14, 18, 5, [-8.33499216496399, 23.343017220155723, -13.32206087409749, -53.49086551555382, 101.65516664438897, -53.53779052136805], 50, 6.385598126203512e-10, 7.143342572948956e-22

14, 18, 5, [-8.334991664240833, 23.343014258812925, -13.322057022619715, -53.490857611819266, 101.65514351681496, -53.53777533463655], 40, 6.40609143107686e-10, 7.166269638150423e-22

14, 18, 5, [-8.33499432603714, 23.343030199330194, -13.322078191779811, -53.4909002238668, 101.65527084214335, -53.537860054616644], 20, 6.415050407893172e-10, 7.176175019629267e-22

14, 18, 5, [-8.334991420313674, 23.343012779555746, -13.322055017965834, -53.490853651273255, 101.65513144089496, -53.53776719976628], 50, 6.403383136854975e-10, 7.163100661452874e-22

14, 18, 5, [-8.334986663036027, 23.342984300314853, -13.322017221651329, -53.49077752303979, 101.65490412559278, -53.53761601764102], 40, 6.408976295189945e-10, 7.169548449087583e-22

14, 18, 5, [-8.334980048785292, 23.342944446480438, -13.321963766060932, -53.490670903917035, 101.65458236478926, -53.53740061192136], 8, 6.385463967477355e-10, 7.143278508284818e-22

14, 18, 5, [-8.334993630425931, 23.343025991444016, -13.322072511418448, -53.49088896161401, 101.65523663229327, -53.53783706019927], 20, 6.413299580323785e-10, 7.17408881449244e-22

14, 18, 5, [-8.334992820166892, 23.343021229468704, -13.32206638448033, -53.490876262060794, 101.65519987317036, -53.53781309235492], 10, 6.393537211349629e-10, 7.1519972780608285e-22

14, 18, 5, [-8.334990942735208, 23.343009900074616, -13.322051151658844, -53.490845947363624, 101.65510816665886, -53.53775160820097], 7, 6.382371916233825e-10, 7.139512068517237e-22

14, 18, 5, [-8.334990347819092, 23.343006358379405, -13.322046493844239, -53.49083648692695, 101.65508017206953, -53.537733093478934], 12, 6.417509890578791e-10, 7.1791579256511775e-22

14, 18, 5, [-8.334990893149664, 23.343009633803725, -13.322050864948698, -53.49084524577811, 101.65510647361437, -53.53775064853851], 15, 6.41758048042866e-10, 7.178976313525284e-22

