14, 18, 16, [-8.954923760970452, 30.346254103842256, -41.747348569966405, -0.08697367840608694, 45.64177883730568, 7.043175310960619, -53.53264765412574, -36.16003077554623, 46.99069038511437, 77.31556924448968, -10.632404248784395, -107.44553415085304, -43.298629110338695, 120.36885221674335, 63.85144264279898, -139.61393392904083, 48.92136203765799], 4, 3.6766189676340515e-09, 1.896062616551416e-20

14, 18, 16, [-8.954923285263625, 30.346250623751374, -41.74734004662925, -0.08697827927338522, 45.641768868019945, 7.04318048902751, -53.53263193144198, -36.16002963426985, 46.99066945578335, 77.31555391134717, -10.632386007171704, -107.44550328297086, -43.298638842023365, 120.3688123503218, 63.8514632813749, -139.6139256194155, 48.921356861237705], 4, 3.711081371679533e-09, 1.9052026002297036e-20

14, 18, 16, [-8.954902237420578, 30.346058903406387, -41.746703605363024, -0.08771818912183951, 45.64129800007059, 7.044447519181478, -53.53166917489847, -36.16178621125775, 46.98818528403272, 77.31713830906608, -10.627163111500487, -107.44542816204839, -43.30807591056091, 120.3665351888001, 63.870889337888855, -139.62999377271734, 48.9255870831389], 5, 3.0371701175055797e-09, 1.7071629244455803e-20

14, 18, 16, [-8.954910268079878, 30.34613140074889, -41.74694183141448, -0.08744579473696987, 45.64147778433934, 7.043983478073796, -53.53203314833482, -36.16115118009159, 46.989106155969374, 77.31658134862909, -10.6290723939052, -107.44549107473942, -43.30465493448674, 120.36740816942827, 63.8638549158663, -139.62421643194455, 48.9240729336107], 5, 2.990742248219063e-09, 1.6929728510499196e-20

14, 18, 16, [-8.954914282888838, 30.3461686118625, -41.74706780566363, -0.0872946402346196, 45.64156717270743, 7.0437221297528465, -53.532219455824674, -36.160779790085016, 46.989606288199774, 77.3162283829748, -10.630153683151175, -107.44546560462743, -43.30266710524341, 120.36783113394279, 63.85975077197503, -139.6207690005486, 48.92315592650861], 3, 3.736880635047164e-09, 1.908712567635335e-20

14, 18, 16, [-8.954918259075406, 30.34620403227714, -41.747182277323326, -0.08716771178481336, 45.64165712016454, 7.043508082618393, -53.53239905507199, -36.16049568228366, 46.99004347582589, 77.31599837693774, -10.631030507429282, -107.4455394195517, -43.30113472810104, 120.36828839081, 63.85662024820108, -139.6182668805484, 48.92251381437139], 4, 3.659221106646308e-09, 1.8916733291054036e-20

14, 18, 16, [-8.95492463682782, 30.346261935397536, -41.74737376154473, -0.08694650109439876, 45.64179989544416, 7.043130047726366, -53.532689851060454, -36.15997421058196, 46.99078802367755, 77.315532902327, -10.63258747136848, -107.44557243695071, -43.29833010538795, 120.36897872995009, 63.85084823295029, -139.61350281524577, 48.92126093565256], 3, 3.739670389172658e-09, 1.9108646826008066e-20

14, 18, 16, [-8.954916186792374, 30.346184311639817, -41.74711355060765, -0.0872539613662922, 45.64161153340148, 7.043659188634361, -53.53230117870304, -36.16071773990556, 46.98976432905842, 77.31622398825711, -10.630402045594288, -107.44558852816638, -43.3023189688193, 120.36808388283777, 63.85907708556139, -139.62037635222148, 48.923083270402195], 3, 3.762986674283178e-09, 1.9179437019860247e-20

14, 18, 16, [-8.954918443304583, 30.346206552289324, -41.747194023665664, -0.08714715296431058, 45.64165964983136, 7.043469113708185, -53.532408790481, -36.16042668901996, 46.990098950625544, 77.31590422375217, -10.631197880436197, -107.44546667473875, -43.300767755825674, 120.36826780056178, 63.85583208024137, -139.6175028056855, 48.92229081448703], 3, 3.7211217522119155e-09, 1.9017079531960902e-20

14, 18, 16, [-8.95492958985588, 30.346306059861845, -41.747516461819124, -0.08678786010801261, 45.641911398764854, 7.042862243536834, -53.532912451431436, -36.159617033219924, 46.991332390362444, 77.315239074212, -10.633685427742622, -107.44565344120586, -43.29640070063736, 120.36953559283381, 63.84689808882534, -139.61032286456742, 48.920439846816805], 4, 3.7090051961181174e-09, 1.9038539114912888e-20

14, 18, 16, [-8.95491458539199, 30.34617177820352, -41.74708009942369, -0.08727642355487804, 45.64157243272637, 7.043688720162332, -53.53223246970296, -36.160723963621315, 46.989658334953184, 77.31615681429149, -10.630296026657938, -107.4454170075291, -43.302365512988644, 120.36782870971321, 63.85910435740273, -139.6201540540506, 48.92297800543198], 3, 3.746455437189968e-09, 1.9142992008250113e-20

14, 18, 16, [-8.954925896628458, 30.346273363121963, -41.747411615250186, -0.08690242092211062, 45.64182754671648, 7.0430544658234355, -53.532746133654264, -36.15986839992067, 46.99093459939509, 77.31543440807005, -10.632899753097094, -107.44556904923711, -43.29775827575739, 120.36910369389346, 63.849664389262784, -139.61250734560502, 48.92099530878416], 4, 3.64666932669801e-09, 1.8816409402895103e-20

14, 18, 16, [-8.954920926405126, 30.346228161231895, -41.74726176365429, -0.08707641389718797, 45.64171673059523, 7.043352328744525, -53.53251997981417, -36.16028160459421, 46.99035120709261, 77.31580852036065, -10.63167171133079, -107.44555552145263, -43.29998147840378, 120.36857504417897, 63.8542461906773, -139.61630863268965, 48.92199882345535], 3, 3.734774513741288e-09, 1.9068743351366087e-20

14, 18, 16, [-8.954907031187608, 30.346101974925165, -41.74684431215861, -0.08755898516328793, 45.641405649887325, 7.044177245894483, -53.531885960967294, -36.161419950510506, 46.988726536735356, 77.31682457642287, -10.628273422963769, -107.44548187222921, -43.30610101740604, 120.36706348526832, 63.866834611376525, -139.6266871487417, 48.924724804852644], 5, 3.1639594980499314e-09, 1.7262972159890667e-20

14, 18, 16, [-8.954921258015943, 30.346232018894383, -41.747277981531916, -0.08705048976646575, 45.64172230635915, 7.043304047375006, -53.53253595132362, -36.16019899342725, 46.99042395218064, 77.31570032743875, -10.631877988621058, -107.44547910043796, -43.299540293545796, 120.36856593141974, 63.853302667413054, -139.6154090575882, 48.92173878375799], 4, 3.6971668892972856e-09, 1.8960179504025913e-20

14, 18, 16, [-8.954909121206773, 30.346121682123187, -41.74691227846243, -0.08747511504155082, 45.64145205994913, 7.044031028559241, -53.53198460167639, -36.16120805656667, 46.989000948852954, 77.31661560992536, -10.628880289288531, -107.44545038958893, -43.304971380220714, 120.36728157937821, 63.86449926767952, -139.62470715219553, 48.92419535065756], 4, 3.576814031457885e-09, 1.8654148716029595e-20

14, 18, 16, [-8.954914457133546, 30.346169712618973, -41.74706964573149, -0.08729590637501251, 45.64157122115553, 7.043726080011259, -53.53222512137217, -36.16079160041118, 46.98960718611345, 77.3162515070908, -10.630134843895092, -107.44549383969529, -43.302724672480615, 120.36785666193167, 63.8598776202525, -139.62091071623573, 48.92319987338295], 4, 3.740026153649169e-09, 1.914112437428211e-20

14, 18, 16, [-8.95492047561561, 30.34622591823105, -41.74726161869032, -0.08706210111016914, 45.641704256455505, 7.043319992119296, -53.53250469278296, -36.160207013723316, 46.99037364133962, 77.31567982089342, -10.631818338160766, -107.44541509910239, -43.29959582335566, 120.36846563678614, 63.85339896629749, -139.61540864226717, 48.92172448360034], 5, 3.700441527616403e-09, 1.907154228897291e-20

14, 18, 16, [-8.954917175481867, 30.346193216311047, -41.747142618698945, -0.08722138107754918, 45.64163440125635, 7.04360409159685, -53.532347459967625, -36.16064480915554, 46.98987751143895, 77.31616661265119, -10.63062756924525, -107.4456125898647, -43.30193023088236, 120.36821015711939, 63.858290323489584, -139.61976327161275, 48.922929875761184], 3, 3.756500923672957e-09, 1.9108005991263408e-20

14, 18, 16, [-8.954923670558122, 30.346253794991796, -41.74734937690021, -0.08696952824163322, 45.64177722846433, 7.043166561208531, -53.53264721297711, -36.16001363873018, 46.99070113223743, 77.3155453153922, -10.63244225758919, -107.44551678796162, -43.298546976638455, 120.3688505741369, 63.85127482582562, -139.61378176405, 48.92132068861652], 5, 3.3821093350776206e-09, 1.8152578916066396e-20

14, 18, 16, [-8.954914707677986, 30.34617279123784, -41.747082937890795, -0.08727444955312887, 45.641576013773374, 7.043686130653884, -53.532239213862645, -36.160724141023785, 46.9896688238295, 77.3161658430181, -10.630304698823675, -107.44543863868817, -43.30236911448577, 120.36786055024933, 63.859124287817906, -139.62020683935216, 48.92299932488111], 5, 3.3833883799043077e-09, 1.815546991677722e-20

14, 18, 16, [-8.95491565842748, 30.346181135083267, -41.74710945215637, -0.08724585855894813, 45.641597406198265, 7.043638344137021, -53.532281252578564, -36.16066208759871, 46.98976824023782, 77.31611816968521, -10.630499956099285, -107.44546042209569, -43.302032016724844, 120.36796815695449, 63.858436025544364, -139.61966207914506, 48.92286032180398], 3, 3.7359952093016415e-09, 1.909740221967363e-20

14, 18, 16, [-8.954926756552991, 30.34628175719438, -41.747441646112634, -0.08686330704677286, 45.641846321627305, 7.042985222557374, -53.53278767014096, -36.15976419136278, 46.99105929665496, 77.31532411651959, -10.633188919865354, -107.44553611106788, -43.29720491111256, 120.36918609096142, 63.84851439027732, -139.61150896710558, 48.92072414476712], 4, 3.6029720855421186e-09, 1.87573564600266e-20

14, 18, 16, [-8.954915065950699, 30.34617486347007, -41.74708510525476, -0.08728140076847474, 45.641585899315984, 7.043703158633524, -53.5322529957384, -36.16076777612579, 46.98966335257163, 77.31624743571156, -10.63022564473014, -107.44553653850123, -43.30259657497739, 120.36794856620526, 63.85963378010892, -139.620773350287, 48.923176474445185], 4, 3.635574591475711e-09, 1.8841143653091766e-20

14, 18, 16, [-8.954923892891541, 30.346253714064616, -41.747340761221714, -0.08699631095148855, 45.64178543326756, 7.043221537622087, -53.53265243211882, -36.16012508923576, 46.99064204159309, 77.31571941023226, -10.632199663596726, -107.44568479030045, -43.29913136342052, 120.36895493991106, 63.85254557145577, -139.61507773299883, 48.92170838299855], 2, 3.745390824728751e-09, 1.926496998886196e-20

14, 18, 16, [-8.954927818290363, 30.346290461249165, -41.747466751872516, -0.08684161697423802, 45.64187125785781, 7.042952139776502, -53.53283329962631, -36.15973361662741, 46.99114508837678, 77.3153278399806, -10.633318369041561, -107.44561029612501, -43.297032073096204, 120.36932987925577, 63.84818447133555, -139.61133520498487, 48.92069678468291], 4, 3.7200375215900327e-09, 1.9122097371686986e-20

14, 18, 16, [-8.954910509177912, 30.34613379401485, -41.74695061238278, -0.0874338101335416, 45.641482653699406, 7.043961943655465, -53.53204428694723, -36.16111733382471, 46.98914298348353, 77.31654246779992, -10.62916326841173, -107.44547310418821, -43.30447419941481, 120.36742449631569, 63.86347556891347, -139.6238761721505, 48.92397850783964], 3, 3.7424212179934936e-09, 1.9055400585171544e-20

