14, 18, 12, [-18.829554951298924, 167.01575201963496, -926.31609574235, 3592.4708586554916, -10305.349625835843, 22511.42835561635, -37891.00350186225, 49042.691607169545, -48051.041230445684, 34499.64168183385, -17113.314702699474, 5234.253190139089, -742.6627954274136], 14, 0.004515411178677476, 2.1025979442046585e-15

14, 18, 12, [-18.8295549545385, 167.01575212525287, -926.3160972658434, 3592.4708715306565, -10305.349696937015, 22511.42862633703, -37891.004231816165, 49042.69301391616, -48051.04315680077, 34499.6435127974, -17113.315851097075, 5234.253617532329, -742.6628669018384], 6, 0.0045314484901136575, 2.110384653384326e-15

14, 18, 12, [-18.829554954000773, 167.01575210681364, -926.3160969860628, 3592.4708690480315, -10305.349682589436, 22511.42856939275, -37891.00407240526, 49042.69269613141, -48051.04270810672, 34499.64307425611, -17113.31556889166, 5234.253509972887, -742.6628485078547], 3, 0.004507783509960743, 2.1024604054953062e-15

14, 18, 12, [-18.829554951418558, 167.01575202255123, -926.31609577087, 3592.4708587888813, -10305.34962601243, 22511.42835424915, -37891.00349279564, 49042.69157930629, -48051.04117773394, 34499.64161736204, -17113.314652814202, 5234.253167871863, -742.6627910514126], 11, 0.004512074651704903, 2.1029903424286974e-15

14, 18, 12, [-18.82955495440433, 167.01575212247823, -926.3160972502438, 3592.470871610823, -10305.349698565837, 22511.428637078086, -37891.00427301833, 49042.693116835326, -48051.0433297651, 34499.64370743681, -17113.31599200305, 5234.2536769258395, -742.6628779886613], 7, 0.004508634253375496, 2.1033686283324715e-15

14, 18, 12, [-18.829554951270428, 167.01575201729435, -926.3160956926529, 3592.4708581368113, -10305.349622598567, 22511.4283424057, -37891.00346498295, 49042.691535288985, -48051.04113248184, 34499.641590164334, -17113.3146464921, 5234.2531697744525, -742.6627921184048], 11, 0.004510905276936618, 2.1036553785940455e-15

14, 18, 12, [-18.829554951760965, 167.01575203353843, -926.3160959277243, 3592.470860106988, -10305.34963328151, 22511.428382013968, -37891.00356827006, 49042.69172672706, -48051.041383446085, 34499.64181764353, -17113.314782104073, 5234.253217604038, -742.6627996781247], 4, 0.004533244928658745, 2.1111958322050635e-15

14, 18, 12, [-18.82955495258979, 167.01575206180365, -926.31609635152, 3592.470863808863, -10305.349654312931, 22511.428464080986, -37891.00379433841, 49042.69217070012, -48051.042001720445, 34499.64241426797, -17113.31516149763, 5234.253360591891, -742.662823869883], 12, 0.004524073752935619, 2.1049102062432157e-15

14, 18, 12, [-18.829554952452586, 167.01575205532205, -926.3160962306684, 3592.470862570455, -10305.349646349641, 22511.428429740496, -37891.003691541526, 49042.69195403047, -48051.04168096706, 34499.642087727705, -17113.31494379103, 5234.253275011703, -742.6628088342106], 10, 0.004516480246833593, 2.1052500723401385e-15

14, 18, 12, [-18.829554952980597, 167.01575207410718, -926.3160965225965, 3592.470865197029, -10305.349661627393, 22511.42849043961, -37891.00386095955, 49042.692289731516, -48051.04215095806, 34499.642542290036, -17113.315232754565, 5234.253383645781, -742.66282713431], 6, 0.004508433936507858, 2.1037291597350533e-15

14, 18, 12, [-18.8295549546607, 167.01575212859908, -926.3160973055857, 3592.470871796127, -10305.349698017542, 22511.428628991067, -37891.004235067136, 49042.69301276078, -48051.043145273594, 34499.64349266333, -17113.3158329252, 5234.253608798688, -742.6628651290536], 12, 0.004505022963748575, 2.1001667153747103e-15

14, 18, 12, [-18.82955495154399, 167.01575202453597, -926.3160957700123, 3592.4708585421654, -10305.349623383512, 22511.42833963744, -37891.00344160507, 49042.69145915499, -48051.04098548249, 34499.641409927906, -17113.31450823647, 5234.253109048633, -742.6627804346114], 11, 0.0045133673820295745, 2.1040234569439016e-15

14, 18, 12, [-18.82955495138285, 167.01575202226476, -926.3160957765405, 3592.4708588970157, -10305.34962683293, 22511.428357894743, -37891.00350340057, 49042.691600487655, -48051.04120728113, 34499.64164593226, -17113.314671225195, 5234.253175032177, -742.6627923279526], 12, 0.004517010099888733, 2.104185638248742e-15

14, 18, 12, [-18.829554953380477, 167.01575208826864, -926.3160967411236, 3592.4708671455255, -10305.34967285372, 22511.42853464602, -37891.0039834, 49042.69253087322, -48051.04248710299, 34499.642866576956, -17113.315438743946, 5234.253461156936, -742.662840223969], 9, 0.00452019947114565, 2.1073341306686325e-15

14, 18, 12, [-18.829554952867177, 167.01575207192144, -926.3160965132437, 3592.4708653078796, -10305.349663302144, 22511.42850090998, -37891.00390032391, 49042.69238714251, -48051.04231385681, 34499.64272504768, -17113.315364755184, 5234.253439163831, -742.6628374725461], 8, 0.004515565501610468, 2.1053893288508164e-15

14, 18, 12, [-18.829554954767694, 167.01575213294592, -926.3160973793711, 3592.4708725063883, -10305.349702395339, 22511.428647346896, -37891.00428904776, 49042.69312537147, -48051.043311147005, 34499.64366131118, -17113.31594550848, 5234.253653190524, -742.6628729616534], 11, 0.004507533774702407, 2.101218161402271e-15

