14, 18, 5, [-11.699158565650734, 57.121780488009236, -148.9550764195807, 218.75777090012835, -171.52994591093065, 56.094724333488664], 10, 3.424552711494783e-08, 1.4354723528075604e-20

14, 18, 5, [-11.699160521677957, 57.121800089486676, -148.9551549770813, 218.75792829177587, -171.53010355262128, 56.094787479516356], 14, 3.430052996733055e-08, 1.4348407141714303e-20

14, 18, 5, [-11.699157092109044, 57.12176571629592, -148.95501720134965, 218.7576522287613, -171.5298270327151, 56.09467671075649], 50, 3.439404940184838e-08, 1.438841443123284e-20

14, 18, 5, [-11.699161936366165, 57.12181435672597, -148.95521252133395, 218.75804431807833, -171.53022050340778, 56.09483462409513], 9, 3.428798238071152e-08, 1.43975173334933e-20

14, 18, 5, [-11.699160475480994, 57.1217995514328, -148.95515251794163, 218.75792275500035, -171.53009739323753, 56.09478476529185], 20, 3.4255809732536315e-08, 1.4339089713894078e-20

14, 18, 5, [-11.69915798643949, 57.121774666263036, -148.95505301986378, 218.7577238868827, -171.52989869555387, 56.09470537116165], 50, 3.4399065837470164e-08, 1.4393567468516084e-20

14, 18, 5, [-11.699157143665397, 57.12176625721208, -148.95501946349597, 218.75765694389779, -171.52983193232046, 56.094678741736296], 10, 3.4379781546513506e-08, 1.4386489114607665e-20

14, 18, 5, [-11.699157326073111, 57.12176805008065, -148.9550265077313, 218.7576707733311, -171.52984549840718, 56.09468406120918], 13, 3.421991050855837e-08, 1.4337579574206664e-20

14, 18, 5, [-11.699158172508106, 57.121776455842095, -148.9550598881194, 218.75773703244946, -171.52991123980837, 56.09471014437914], 25, 3.4416865454780866e-08, 1.439371685520814e-20

14, 18, 5, [-11.69916114147293, 57.121806243707994, -148.95517941445993, 218.75797679850268, -171.53015168247305, 56.0948065772399], 13, 3.4405698373005835e-08, 1.4385500348118124e-20

14, 18, 5, [-11.69915976177139, 57.1217923895829, -148.9551237802841, 218.75786511672354, -171.53003960956423, 56.094761600684414], 35, 3.4370945292508796e-08, 1.4381002987850636e-20

14, 18, 5, [-11.699158785822583, 57.1217826378135, -148.95508480816332, 218.7577872502742, -171.52996182851473, 56.094730525365044], 25, 3.4403738692189565e-08, 1.439041748995491e-20

14, 18, 5, [-11.69915896467765, 57.12178445230939, -148.95509217047353, 218.7578021844344, -171.529976972882, 56.09473666736903], 15, 3.4265564939188554e-08, 1.4362461592022043e-20

14, 18, 5, [-11.699158798999404, 57.121782796349386, -148.95508555160038, 218.75778896007947, -171.5299637654839, 56.09473139266341], 40, 3.4389734006189693e-08, 1.4386129368961085e-20

14, 18, 5, [-11.69916265506032, 57.12182147770939, -148.9552407341769, 218.7581001873174, -171.53027580219054, 56.09485650992617], 12, 3.4351909551368205e-08, 1.439373075728828e-20

14, 18, 5, [-11.699159411543636, 57.12178908063831, -148.95511132037723, 218.75784175246199, -171.53001780340492, 56.09475350198296], 15, 3.4328695261133536e-08, 1.4355201117580295e-20

14, 18, 5, [-11.699160011016216, 57.12179494313855, -148.95513423275344, 218.75788648522646, -171.53006142817205, 56.09477050258739], 50, 3.436384341172077e-08, 1.4373953187034202e-20

14, 18, 5, [-11.699159838637987, 57.121793127411635, -148.95512660450802, 218.75787050361487, -171.53004472765008, 56.09476353755297], 40, 3.4387144728271624e-08, 1.4388591362655444e-20

14, 18, 5, [-11.699160866373576, 57.1218035134558, -148.95516858116216, 218.75795531670119, -171.53013039471236, 56.09479814339776], 8, 3.432174498774306e-08, 1.4400063402206657e-20

14, 18, 5, [-11.699159727076802, 57.121792123592755, -148.95512304001693, 218.75786428271633, -171.53003942063592, 56.09476178233491], 12, 3.4446379546234125e-08, 1.442025456145873e-20

14, 18, 5, [-11.6991608390501, 57.12180327930853, -148.95516780273556, 218.75795407964907, -171.53012948078361, 56.094797908341654], 20, 3.431311297515793e-08, 1.4359127278505543e-20

14, 18, 5, [-11.699159428271535, 57.12178914337398, -148.95511115086063, 218.75784056865223, -171.53001577168502, 56.094752349170676], 13, 3.4360224661267336e-08, 1.4416522853864887e-20

14, 18, 5, [-11.699158829319142, 57.121783117556085, -148.95508690195453, 218.75779177868057, -171.52996668869932, 56.09473259844724], 14, 3.4349829243776666e-08, 1.4377354701127262e-20

14, 18, 5, [-11.699159084501717, 57.12178575703717, -148.95509781810406, 218.75781434210518, -171.52998999735522, 56.09474222540236], 13, 3.428054740293729e-08, 1.4368374863217622e-20

14, 18, 5, [-11.699158428033314, 57.12177904764979, -148.9550704009466, 218.75775834788973, -171.5299328434696, 56.09471890044106], 11, 3.4251383955964785e-08, 1.4333563856512663e-20

14, 18, 5, [-11.699161305201297, 57.12180792242627, -148.95518629148728, 218.75799086955172, -171.53016606306525, 56.094812450262225], 25, 3.432461566595346e-08, 1.4349261112757497e-20

14, 18, 5, [-11.69916170631136, 57.12181201434211, -148.95520298645465, 218.75802492167946, -171.5302007844575, 56.09482660914395], 10, 3.433385359907643e-08, 1.4393497380104468e-20

14, 18, 5, [-11.699159062823451, 57.1217854309159, -148.95509607343837, 218.7578099675049, -171.5299847333321, 56.09473976266699], 50, 3.4363190247418194e-08, 1.437572379147719e-20

14, 18, 5, [-11.699162051246779, 57.121815388022384, -148.95521617119556, 218.75805065706254, -171.53022587205496, 56.094836379781974], 14, 3.434041748118991e-08, 1.4370715361067388e-20

14, 18, 5, [-11.699159944209667, 57.121794213634324, -148.9551310725888, 218.75787968839893, -171.53005416321116, 56.09476741291626], 15, 3.435232397719227e-08, 1.43703800516586e-20

