14, 18, 6, [-8.603264420208285, 28.57583192346866, -41.434988205149864, 9.079778516112055, 47.93984524487134, -56.808711036831866, 20.38195526075666], 40, 1.6847159854724564e-09, 2.3101864344029378e-21

14, 18, 6, [-8.603515275613585, 28.578343060266274, -41.445461054055315, 9.103071059790532, 47.910707864456036, -56.78927347043916, 20.376552929593863], 30, 1.8066734391747285e-09, 2.4735397708169093e-21

14, 18, 6, [-8.603459586602352, 28.577786639283172, -41.44314462460102, 9.097927927375359, 47.9171311121298, -56.793551833639995, 20.377740305295884], 35, 1.78888541513977e-09, 2.448652702460326e-21

14, 18, 6, [-8.603546784573155, 28.57865888698291, -41.44678016486057, 9.106009659804005, 47.90702530827821, -56.78681206457429, 20.37586739240997], 50, 1.3959849930291954e-09, 1.9221532042817714e-21

14, 18, 6, [-8.603195997815769, 28.575145251489577, -41.43211706111238, 9.073376370359838, 47.94787468409329, -56.81408148474135, 20.383451812758548], 50, 1.5908021633801386e-09, 2.1832987742853562e-21

14, 18, 6, [-8.60339391968845, 28.577134252338006, -41.440444734831225, 9.091970247755174, 47.924524110185665, -56.79844343110028, 20.379088509267557], 30, 1.7936166099057314e-09, 2.4553399888162028e-21

14, 18, 6, [-8.60324563665541, 28.57564463065537, -41.43421045207718, 9.078056852629715, 47.94198795309501, -56.81013258179871, 20.382348022501127], 40, 1.7278722289668931e-09, 2.367538325204301e-21

14, 18, 6, [-8.603244351288911, 28.575639815450238, -41.434223568827456, 9.078159006248615, 47.94176995364918, -56.80992770203754, 20.382274760390313], 40, 1.7084483482661088e-09, 2.3408104577176812e-21

14, 18, 6, [-8.60350278104049, 28.578226329822353, -41.44500908860333, 9.102143526458466, 47.91177083022972, -56.78991757388787, 20.37671386173889], 40, 1.7885216561924927e-09, 2.4481643817911647e-21

14, 18, 6, [-8.603108311472536, 28.574269504086466, -41.4284731948591, 9.065291135506113, 47.957964733512945, -56.820796400888405, 20.38531357653293], 50, 1.5589161271449507e-09, 2.141088602622206e-21

14, 18, 6, [-8.603181192030247, 28.574997404723174, -41.4315019603278, 9.072011642678772, 47.94957776778601, -56.81521491194332, 20.383766087956687], 50, 1.4416799946577604e-09, 1.9839710041184264e-21

14, 18, 6, [-8.603440857349511, 28.577606700875418, -41.44242583277027, 9.096400062316103, 47.91895331825467, -56.79470769524141, 20.37804486354933], 30, 1.800627349737899e-09, 2.4647058829396158e-21

14, 18, 6, [-8.60328673044215, 28.576064070130187, -41.43599309804607, 9.082095009384695, 47.936845665652946, -56.806642229157895, 20.38136147034748], 40, 1.7847238909927344e-09, 2.443654135713027e-21

14, 18, 6, [-8.603606804086006, 28.579266984846953, -41.44934641927473, 9.111783751458207, 47.899719779954545, -56.78188393453153, 20.37448265443107], 40, 1.791442723973396e-09, 2.4524820693062434e-21

14, 18, 6, [-8.603640155610773, 28.579594238988875, -41.45068350402862, 9.11469537910635, 47.89615586233445, -56.779559069576976, 20.373851228756493], 50, 1.4304862987735918e-09, 1.9690022685740465e-21

14, 18, 6, [-8.603530271592188, 28.57850110242626, -41.44615322553835, 9.10468396087569, 47.90859842957565, -56.78780508119978, 20.37612783090033], 50, 1.7850491070017312e-09, 2.443303915138496e-21

